Date,close_ada-usd,high_ada-usd,low_ada-usd,open_ada-usd,volume_ada-usd,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-02-13,0.35962700843811035,0.36552900075912476,0.3468959927558899,0.3642919957637787,368832511,0.35962700843811035,0.3642919957637787,0.36552900075912476,0.3468959927558899,368832511,0.3782153010368347,0.3732635268815309,46.88629825938791,0.00623942237061903,0.013585238740490337,0.38329220116138457,0.4123052506228616,0.35427915169990754,19.279776142979646,19.214835167185917,-146.87213981897065,38.36328907544105,-80.72022385702036,1
2023-02-14,0.3864409923553467,0.3921389877796173,0.3553909957408905,0.35957100987434387,476431370,0.3864409923553467,0.35957100987434387,0.3921389877796173,0.3553909957408905,476431370,0.3768867999315262,0.375659429694952,56.44942456442676,0.006738575098708566,0.012215906012133983,0.38394375145435333,0.41262319203074915,0.3552643108779575,59.88671751590919,31.351990133691185,-33.509885862429904,36.46840192734136,-40.11328248409081,1
2023-02-15,0.4181149899959564,0.4181149899959564,0.38257598876953125,0.386476993560791,478319555,0.4181149899959564,0.386476993560791,0.4181149899959564,0.38257598876953125,478319555,0.3794510990381241,0.38337862247695276,64.56549656628314,0.009579556961292202,0.011688636201965627,0.38584655076265334,0.41807300242610407,0.3536200990992026,100.0,59.722164552962944,122.14213621595806,35.85954549756907,-0.0,0
2023-02-16,0.38790199160575867,0.4191820025444031,0.38768699765205383,0.4180609881877899,552970408,0.38790199160575867,0.4180609881877899,0.4191820025444031,0.38768699765205383,552970408,0.3799991995096207,0.38420105322764475,54.19124544037807,0.00928607499388423,0.011208123960349349,0.385792700946331,0.41800163018177,0.353583771710892,56.727434492289476,72.20471733606622,70.00871858958436,35.33544664283995,-43.272565507710524,1
2023-02-17,0.4039430022239685,0.4093399941921234,0.3870519995689392,0.38786301016807556,403546665,0.4039430022239685,0.38786301016807556,0.4093399941921234,0.3870519995689392,403546665,0.38047249913215636,0.3877904984997036,58.04563816327833,0.010229939541739341,0.011012487076627348,0.38687230050563814,0.4199822782022213,0.353762322809055,78.91846518431542,78.54863322553496,73.1785259823261,34.80184985693665,-21.08153481568458,1
2023-02-18,0.40633100271224976,0.41594699025154114,0.39847299456596375,0.4039280116558075,314618907,0.40633100271224976,0.4039280116558075,0.41594699025154114,0.39847299456596375,314618907,0.3817022979259491,0.39116149926562105,58.604047570277395,0.011043349815713921,0.011018659624444663,0.38737320005893705,0.42133155447376697,0.35341484564410713,82.22200966722133,72.62263644794207,100.01358412977784,34.585540990198815,-17.777990332778675,0
2023-02-19,0.4001069962978363,0.41162800788879395,0.399073988199234,0.4063059985637665,346665034,0.4001069962978363,0.4063059985637665,0.41162800788879395,0.399073988199234,346665034,0.3854598969221115,0.3927879532714783,56.49350352945572,0.011058284990860867,0.011026584697727906,0.38875299990177153,0.42242505591307156,0.3550809438904715,73.61175931224531,78.25074472126067,76.71255628196316,34.3846827567994,-26.38824068775469,1
2023-02-20,0.40400299429893494,0.40922999382019043,0.39203599095344543,0.40015101432800293,375569552,0.40400299429893494,0.40015101432800293,0.40922999382019043,0.39203599095344543,375569552,0.38999669551849364,0.3948270516401068,57.52468892181241,0.01125475786046981,0.011072219330276287,0.3894068494439125,0.42372397863716466,0.3550897202506604,79.00145783412684,78.27840893786448,62.26051169146413,33.607654098354416,-20.998542165873157,0
2023-02-21,0.3924170136451721,0.40548500418663025,0.3877910077571869,0.4040429890155792,387686829,0.3924170136451721,0.4040429890155792,0.40548500418663025,0.3877910077571869,387686829,0.39231819808483126,0.394388862913755,53.46623168956738,0.010356192474131332,0.010929013959047296,0.3891655504703522,0.42332640004205335,0.355004700898651,62.97348687866829,71.86223467501348,28.579385852833003,32.54069903319503,-37.02651312133171,0
2023-02-22,0.38892099261283875,0.3927150070667267,0.3788279891014099,0.39243701100349426,383736395,0.38892099261283875,0.39243701100349426,0.3927150070667267,0.3788279891014099,383736395,0.39478069841861724,0.39339470467722476,52.267925292538536,0.009255284097934968,0.010594267986824831,0.3887334495782852,0.4226764207742462,0.3547904783823242,58.1371139172036,66.7040195433329,-8.808269708764884,30.856956590798127,-41.8628860827964,0
2023-02-23,0.3830229938030243,0.3946340084075928,0.38079598546028137,0.3889259994029999,291434286,0.3830229938030243,0.3889259994029999,0.3946340084075928,0.38079598546028137,291434286,0.39712029695510864,0.39150893906373374,50.22286954150983,0.007816780090753928,0.010038770407610653,0.3876677989959717,0.42091560734548766,0.35441999064645574,49.977860381048814,57.029487058973565,-8.326595501850734,29.41378491915952,-50.022139618951186,0
2023-02-24,0.3658190071582794,0.38489800691604614,0.35980701446533203,0.3829750120639801,396691064,0.3658190071582794,0.3829750120639801,0.38489800691604614,0.35980701446533203,396691064,0.3950580984354019,0.38683804235365116,44.72573376332193,0.005228269126678009,0.009076670151424125,0.3859724491834641,0.42003582832179814,0.35190907004513,26.177976150229476,44.76431681616062,-79.85632415826448,27.966151904415515,-73.82202384977052,0
2023-02-25,0.3623639941215515,0.3673349916934967,0.35387998819351196,0.3658440113067627,281884667,0.3623639941215515,0.3658440113067627,0.3673349916934967,0.35387998819351196,281884667,0.38948299884796145,0.3823882154023603,43.691457051080306,0.002865038480934501,0.0078343438173262,0.38446704894304273,0.4198827499736173,0.34905134791246817,21.398333385555897,32.51805663894472,-106.8614342789459,26.956826892392122,-78.6016666144441,1
2023-02-26,0.3689729869365692,0.36980798840522766,0.35847800970077515,0.36239099502563477,207684310,0.3689729869365692,0.36239099502563477,0.36980798840522766,0.35847800970077515,207684310,0.38759009838104247,0.3799490829540346,46.25188625583082,0.0015080675901005258,0.006569088571881066,0.38379464894533155,0.41984515948217566,0.34774413840848745,30.541171445581064,26.039160327122143,-76.38263869509431,25.83531727426985,-69.45882855441893,0
2023-02-27,0.36489900946617126,0.36989301443099976,0.35880500078201294,0.36893999576568604,232732125,0.36489900946617126,0.36893999576568604,0.36989301443099976,0.35880500078201294,232732125,0.38368569910526273,0.37721270595624123,44.89663353780966,0.00010273814704964135,0.005275818486914781,0.3820790991187096,0.41829717826139573,0.3458610199760234,16.873937783067692,22.937814204734877,-73.28658385577853,24.78725249377094,-83.12606221693231,0
2023-02-28,0.3524540066719055,0.3676069974899292,0.3496910035610199,0.364886999130249,240196843,0.3524540066719055,0.364886999130249,0.3676069974899292,0.3496910035610199,240196843,0.37829799950122833,0.3727111242681802,40.94934514237361,-0.001992238000148805,0.0038222071895020644,0.3800001487135887,0.41796606919807194,0.3420342282291055,3.97605898793643,17.13038940552839,-95.85599030492428,24.37401754248179,-96.02394101206357,1
2023-03-01,0.36035600304603577,0.3636679947376251,0.3505060076713562,0.3525260090827942,229659633,0.36035600304603577,0.3525260090827942,0.3636679947376251,0.3505060076713562,229659633,0.3743229001760483,0.37046473859142665,44.298087225972196,-0.0029805388263690613,0.002461657986327839,0.3798913985490799,0.4180687231876972,0.34171407391046255,15.34731064603936,12.06576913901449,-83.29937963035495,23.99029937342758,-84.65268935396064,0
2023-03-02,0.3502059876918793,0.36108699440956116,0.34598198533058167,0.36037200689315796,245002411,0.3502059876918793,0.36037200689315796,0.36108699440956116,0.34598198533058167,245002411,0.3689431995153427,0.3667813293369635,41.07584596269692,-0.004530570170589776,0.0010632123549443161,0.3794699475169182,0.41874685588861693,0.3401930391452195,6.037307316807206,8.453558983594327,-102.32155552008378,23.913697948008597,-93.9626926831928,0
2023-03-03,0.34273698925971985,0.3506760001182556,0.3276219964027405,0.3502559959888458,396068284,0.34273698925971985,0.3502559959888458,0.3506760001182556,0.3276219964027405,396068284,0.3639751970767975,0.36240963114110103,38.83712236677231,-0.0062891693018684025,-0.0004072639764182277,0.3781466975808144,0.420389417847474,0.3359039773141547,17.112928287155054,12.832515416667201,-134.88329486540331,24.802999997883198,-82.88707171284494,0
2023-03-04,0.33649900555610657,0.34433799982070923,0.33173099160194397,0.34275299310684204,173055989,0.33649900555610657,0.34275299310684204,0.34433799982070923,0.33173099160194397,173055989,0.35873299837112427,0.3576986083074657,37.02226102614049,-0.00809293462265287,-0.0019443981056651563,0.3767568483948708,0.42242147714153744,0.3310922196482041,10.567111801087991,11.239115801683411,-129.7599102780214,25.628780472766753,-89.43288819891201,1
2023-03-05,0.3371019959449768,0.3425059914588928,0.33532100915908813,0.3364900052547455,171839723,0.3371019959449768,0.3364900052547455,0.3425059914588928,0.33532100915908813,171839723,0.3541408985853195,0.35395376969610404,37.3271394992571,-0.009365812097971216,-0.0034286809041263683,0.37563059777021407,0.42396277895282225,0.3272984165876059,11.616507992155746,13.098849360132926,-118.30429789883208,26.395576628015768,-88.38349200784425,0
2023-03-06,0.3308210074901581,0.3384090065956116,0.3304100036621094,0.33709898591041565,225815313,0.3308210074901581,0.33709898591041565,0.3384090065956116,0.3304100036621094,225815313,0.3506410986185074,0.34974781293138657,35.40448912505447,-0.010757395385878887,-0.0048944238004768725,0.37284959852695465,0.42464989640930734,0.32104930064460196,4.1085120886885305,8.764043960644084,-117.54048958484056,27.357906466879637,-95.89148791131147,0
2023-03-07,0.33048298954963684,0.3345009982585907,0.3230539858341217,0.3308599889278412,272117336,0.33048298954963684,0.3308599889278412,0.3345009982585907,0.3230539858341217,272117336,0.3474529981613159,0.3462451177710684,35.29911454468703,-0.011752040186350954,-0.00626594707765169,0.3684679985046387,0.4190216528132762,0.3179143441960012,10.378599291289506,8.701206457377923,-118.37537539338997,28.60190143431833,-89.6214007087105,0
2023-03-08,0.3175770044326782,0.33240899443626404,0.31565698981285095,0.3304699957370758,293562114,0.3175770044326782,0.3304699957370758,0.33240899443626404,0.31565698981285095,293562114,0.3423133999109268,0.34103273352772473,31.450209784444866,-0.013426931191078129,-0.007698143900336978,0.36495174914598466,0.4192533012757707,0.3106501970161986,2.4311054709212616,5.639405616966428,-128.111176715098,30.077252328489358,-97.56889452907873,0
2023-03-09,0.30967798829078674,0.3214240074157715,0.3031519949436188,0.3176090121269226,444234076,0.30967798829078674,0.3176090121269226,0.3214240074157715,0.3031519949436188,444234076,0.33679129779338834,0.33533187075737236,29.341475642708303,-0.015216275218168263,-0.009201770163903234,0.36023849844932554,0.4165125937302173,0.30396440316843376,7.983255928581767,6.93098689693084,-143.00708412472684,31.913905275136337,-92.01674407141823,1
2023-03-10,0.3153420090675354,0.3177340030670166,0.2984839975833893,0.30974799394607544,469881853,0.3153420090675354,0.30974799394607544,0.3177340030670166,0.2984839975833893,469881853,0.33308009803295135,0.33169735045012927,32.819845820380635,-0.01599294736867579,-0.010560005604857746,0.35568904876708984,0.4110263688318924,0.30035172870228727,23.607679013592566,11.340680137698527,-131.8280251308164,33.774777897903775,-76.39232098640743,0
2023-03-11,0.307327002286911,0.32279399037361145,0.3045479953289032,0.3153339922428131,444484034,0.307327002286911,0.3153339922428131,0.32279399037361145,0.3045479953289032,444484034,0.32777719795703886,0.32726637805681685,30.529531369937786,-0.017058569140107005,-0.011859718311907599,0.3510500490665436,0.40627073734955116,0.295829360783536,12.383596769569078,14.658177237247799,-115.84913571496894,34.889721073630604,-87.61640323043092,1
2023-03-12,0.33153900504112244,0.33153900504112244,0.3044080138206482,0.3073189854621887,375802348,0.33153900504112244,0.3073189854621887,0.33153900504112244,0.3044080138206482,375802348,0.3259104996919632,0.3280432193266906,43.382917800037404,-0.0157676165288968,-0.01264129795530544,0.34742684960365294,0.39754817643258855,0.29730552277471733,46.2896828957522,27.42698622630461,-76.24929422790956,34.94515276934322,-53.7103171042478,1
2023-03-13,0.34458500146865845,0.35207799077033997,0.3286899924278259,0.3316029906272888,652883098,0.34458500146865845,0.3316029906272888,0.35207799077033997,0.3286899924278259,652883098,0.32609530091285704,0.33105081607977566,48.87208708841277,-0.013535792215023934,-0.01282019680724914,0.3450352489948273,0.39070866180000696,0.2993618361896476,66.6941596105516,41.78914642529096,-10.931974841753215,33.1700713278178,-33.3058403894484,0
2023-03-14,0.3443079888820648,0.3684920072555542,0.3392319977283478,0.3445799946784973,594801973,0.3443079888820648,0.3445799946784973,0.3684920072555542,0.3392319977283478,594801973,0.32687619924545286,0.3334612111347373,48.76397725664367,-0.011655055739951237,-0.01258716859378956,0.34280459880828856,0.3838054709834836,0.3018037266330935,65.45535505617308,59.47973252082562,28.17753777885734,31.177412746535143,-34.544644943826924,0
2023-03-15,0.3246369957923889,0.34803399443626404,0.31771600246429443,0.3443939983844757,589352992,0.3246369957923889,0.3443939983844757,0.34803399443626404,0.31771600246429443,589352992,0.3256296992301941,0.3318568083452194,41.70830619805203,-0.011617919138544153,-0.012393318702740479,0.3398852989077568,0.3771611727696511,0.3026094250458625,37.35715146233907,56.50222204302124,-43.432204279663296,29.811571935341163,-62.64284853766093,1
2023-03-16,0.3253830075263977,0.3295080065727234,0.3200100064277649,0.32476699352264404,342137034,0.3253830075263977,0.32476699352264404,0.3295080065727234,0.3200100064277649,342137034,0.32508589923381803,0.33067975365088814,42.05075138815522,-0.011396914664204116,-0.012194037895033207,0.33786349892616274,0.37365025510554956,0.30207674274677593,38.42276057978467,47.07842236609894,-59.198009863970974,28.543291182089607,-61.57723942021533,1
2023-03-17,0.35052400827407837,0.35052400827407837,0.32263800501823425,0.32540300488471985,413038577,0.35052400827407837,0.32540300488471985,0.35052400827407837,0.32263800501823425,413038577,0.3270900011062622,0.33428779994601365,52.23474430105334,-0.009088333723932307,-0.011572897060813027,0.33727149963378905,0.37178661098548654,0.30275638828209156,74.334366788005,50.03809294337625,19.627893857717527,26.901285563862835,-25.665633211994997,0
2023-03-18,0.33771100640296936,0.3565959930419922,0.33698800206184387,0.35053500533103943,367227473,0.33771100640296936,0.35053500533103943,0.3565959930419922,0.33698800206184387,367227473,0.3291034013032913,0.3349102011200056,47.6396748487912,-0.008198165515728828,-0.010897950751796188,0.33570840060710905,0.3670223203737178,0.3043944808405003,56.032172608924604,56.2630999922381,39.94339186049387,25.691071151645566,-43.967827391075396,1
2023-03-19,0.3460099995136261,0.35269901156425476,0.3377169966697693,0.3377169966697693,269005859,0.3460099995136261,0.3377169966697693,0.35269901156425476,0.3377169966697693,269005859,0.33273660242557523,0.336928346282482,50.66680469640345,-0.0067452859532865506,-0.01006741779209426,0.3347639501094818,0.3635354617672542,0.30599243845170937,67.8865206321286,66.0843533430194,57.55040573897325,24.567300626015246,-32.113479367871406,0
2023-03-20,0.33259499073028564,0.3467400074005127,0.33213499188423157,0.34595999121665955,322120843,0.33259499073028564,0.34595999121665955,0.3467400074005127,0.33213499188423157,322120843,0.33446190059185027,0.33614046345480997,46.03386743727026,-0.006600263795020878,-0.009373986992679585,0.33377099931240084,0.36137913823288964,0.30616286039191204,48.7244149728468,57.54770273796667,18.150501344495503,23.151888477720323,-51.2755850271532,1
2023-03-21,0.37123599648475647,0.3842729926109314,0.3318080008029938,0.3326190114021301,685951110,0.37123599648475647,0.3326190114021301,0.3842729926109314,0.3318080008029938,685951110,0.3408528000116348,0.34252146946025475,57.95867632732939,-0.0033289523710085533,-0.008164980068345378,0.33431499898433686,0.36432163675004114,0.3043083612186326,84.8034166596899,67.1381174215551,165.1338896257532,23.574730919492403,-15.196583340310102,0
2023-03-22,0.36061298847198486,0.3869589865207672,0.35148099064826965,0.371192991733551,792747065,0.36061298847198486,0.371192991733551,0.3869589865207672,0.35148099064826965,792747065,0.34376019835472105,0.3458108365532966,54.399813004836794,-0.0015754417535446819,-0.006847072405385239,0.3348353490233421,0.3662539326825025,0.3034167653641817,70.22209511952593,67.91664225068754,174.39557125474752,24.065142077058002,-29.77790488047406,1
2023-03-23,0.37204501032829285,0.3843640089035034,0.35505199432373047,0.36057600378990173,435026934,0.37204501032829285,0.36057600378990173,0.3843640089035034,0.35505199432373047,435026934,0.3465061992406845,0.3505806863305686,57.4292659428763,0.0007283012629606955,-0.005331997671716053,0.3363007500767708,0.37155642186669563,0.30104507828684596,83.1432856091902,79.38959912946868,169.79783542934518,24.520523866226064,-16.856714390809802,0
2023-03-24,0.3600830137729645,0.37272000312805176,0.357028990983963,0.37206000089645386,305578157,0.3600830137729645,0.37206000089645386,0.37272000312805176,0.357028990983963,305578157,0.3480837017297745,0.352308382229186,53.42941921014913,0.00157069505480667,-0.003951459126411509,0.3374799504876137,0.37422925920463873,0.30073064177058867,67.44317859774415,73.6028531088201,116.58042276149328,24.943378384739265,-32.55682140225585,0
2023-03-25,0.3519960045814514,0.3628759980201721,0.34995201230049133,0.3600989878177643,211460876,0.3519960045814514,0.3600989878177643,0.3628759980201721,0.34995201230049133,211460876,0.3508196026086807,0.3522515862932342,50.85085872310217,0.0015676729897811659,-0.002847632703172974,0.33822465091943743,0.37551282560807514,0.3009364762307997,57.646795918050536,69.4110867083283,70.56040472639309,24.779660080728995,-42.353204081949464,1
2023-03-26,0.3562450110912323,0.3614110052585602,0.34979599714279175,0.35200101137161255,219918828,0.3562450110912323,0.35200101137161255,0.3614110052585602,0.34979599714279175,219918828,0.35390580296516416,0.3529776635292339,52.15731991445894,0.0018863921420111396,-0.0019008277341361513,0.3394958510994911,0.3774158730003016,0.3015758291986806,55.64319497772454,60.24438983117307,67.38770077210214,24.615233390329845,-44.35680502227546,0
2023-03-27,0.34551000595092773,0.3569889962673187,0.33873799443244934,0.3562529981136322,302198799,0.34551000595092773,0.3562529981136322,0.3569889962673187,0.33873799443244934,302198799,0.3534044027328491,0.3516199076059055,48.639533073918244,0.001258249846759485,-0.001269012217957024,0.34024720191955565,0.3780183235045807,0.3024760803345306,40.139811802398974,51.14326756605802,27.510421972949153,23.609397503724114,-59.860188197601026,1
2023-03-28,0.3683539927005768,0.36945900321006775,0.34380900859832764,0.34556499123573303,319572685,0.3683539927005768,0.34556499123573303,0.36945900321006775,0.34380900859832764,319572685,0.3564687013626099,0.35466246853220934,55.51527392458996,0.0025740888735655276,-0.0005003919996525139,0.3427860513329506,0.3809447379874723,0.3046273646784289,73.13086073093459,56.30462250368603,78.56461609258456,23.3521058319074,-26.86913926906541,1
2023-03-29,0.38158899545669556,0.3895060122013092,0.36743101477622986,0.36830300092697144,472185946,0.38158899545669556,0.36830300092697144,0.3895060122013092,0.36743101477622986,472185946,0.3600266009569168,0.3595582007002977,58.94451883332983,0.0046314662355276814,0.0005259796473835252,0.34638160169124604,0.38493388261644074,0.30782932076605135,88.60795428961546,67.29287560764968,147.87774760016976,23.998404600992803,-11.39204571038454,0
2023-03-30,0.376459002494812,0.3869290053844452,0.3708980083465576,0.3816100060939789,391063045,0.376459002494812,0.3816100060939789,0.3869290053844452,0.3708980083465576,391063045,0.36441300213336947,0.36263107375384573,57.10690758069879,0.0057813611263105025,0.0015770559431689207,0.34943745136260984,0.3873474004716461,0.31152750225357356,80.48841253669133,80.74240918574712,129.09236705588046,24.59853917228639,-19.51158746330867,1
2023-03-31,0.39892300963401794,0.40793800354003906,0.37508100271224976,0.37649598717689514,637648499,0.39892300963401794,0.37649598717689514,0.40793800354003906,0.37508100271224976,637648499,0.3671817034482956,0.36922960755024065,62.604634231492376,0.008408392039010781,0.002943323162337293,0.35401725172996523,0.39259667716692037,0.3154378262930101,88.15842167094213,85.75159616574963,179.46334619509034,25.92094732481966,-11.841578329057871,0
2023-04-01,0.38538798689842224,0.4012320041656494,0.38275301456451416,0.3988800048828125,355308379,0.38538798689842224,0.3988800048828125,0.4012320041656494,0.38275301456451416,355308379,0.3696592032909393,0.3721674947044555,57.797755125295296,0.009291068096674182,0.004212872149204671,0.3567097008228302,0.39614503052521644,0.317274371120444,70.37959302391585,79.67547574384976,143.8031569201315,27.148897752171987,-29.620406976084155,0
2023-04-02,0.38175299763679504,0.3931959867477417,0.37731701135635376,0.3931959867477417,300032590,0.38175299763679504,0.3931959867477417,0.3931959867477417,0.37731701135635376,300032590,0.37063000202178953,0.37391031341942627,56.54213647557019,0.009586771641247327,0.005287652047613202,0.358568100631237,0.3990324343774018,0.3181037668850722,65.60487986098252,74.71429818528016,105.46095730553743,27.825112574993113,-34.39512013901747,1
2023-04-03,0.3871389925479889,0.40346500277519226,0.37287500500679016,0.3817349970340729,617334084,0.3871389925479889,0.3817349970340729,0.40346500277519226,0.37287500500679016,617334084,0.373335599899292,0.3763155278064376,57.99814121073625,0.010138849264341498,0.006257891490958862,0.3607096508145332,0.4024422085163405,0.31897709311272593,72.67961349759777,69.55469546083205,107.46123226402665,28.83577846909906,-27.320386502402233,1
2023-04-04,0.3896830081939697,0.3994449973106384,0.38570699095726013,0.3871519863605499,386367284,0.3896830081939697,0.3871519863605499,0.3994449973106384,0.38570699095726013,386367284,0.3771043002605438,0.37874597878598887,58.70196242547472,0.010658787689928284,0.007138070730752746,0.3639619514346123,0.40404861174124285,0.32387529112798175,73.61995239381093,70.63481525079708,110.90671211502648,29.77425394219744,-26.380047606189063,1
2023-04-05,0.3923639953136444,0.3995940089225769,0.3879239857196808,0.38968899846076965,303259182,0.3923639953136444,0.38968899846076965,0.3995940089225769,0.3879239857196808,303259182,0.38071619868278506,0.38122198179101713,59.47269062173269,0.011158547107670613,0.007942166006136321,0.3673110008239746,0.4050700268174546,0.32955197483049464,77.49421072737037,74.59792553959302,106.39311787089522,30.651583888124538,-22.505789272629627,0
2023-04-06,0.3832100033760071,0.39246800541877747,0.3777239918708801,0.39237698912620544,271945888,0.3832100033760071,0.39237698912620544,0.39246800541877747,0.3777239918708801,271945888,0.38448619842529297,0.38158344026101526,55.653553814530255,0.010692700603951666,0.00849227292569939,0.36894530057907104,0.4064853503109789,0.3314052508471632,64.2659004197734,71.79335451365158,63.09320894039901,30.504300900509772,-35.73409958022659,1
2023-04-07,0.3836430013179779,0.38493800163269043,0.3772059977054596,0.3832019865512848,191601659,0.3836430013179779,0.3832019865512848,0.38493800163269043,0.3772059977054596,191601659,0.3860150992870331,0.3819579059077357,55.79814708928102,0.010240408157902225,0.008841899972139959,0.37124190032482146,0.40640219195005733,0.3360816086995856,64.89161990674286,68.88391035129554,46.60090217502137,30.32016213072588,-35.10838009325714,1
2023-04-08,0.38563498854637146,0.39024800062179565,0.3810870051383972,0.3836260139942169,202832134,0.38563498854637146,0.3836260139942169,0.39024800062179565,0.3810870051383972,202832134,0.38641969859600067,0.38262646638748765,56.50082403066282,0.009928253135394582,0.009059170604790884,0.37322314977645876,0.40690767357618973,0.3395386259767278,67.77021378856806,65.64257803836144,57.19644471295708,30.42652850388119,-32.22978621143194,1
2023-04-09,0.3896929919719696,0.392753005027771,0.38527899980545044,0.38566499948501587,198718327,0.3896929919719696,0.38566499948501587,0.392753005027771,0.38527899980545044,198718327,0.38774309754371644,0.3839112892210298,57.96677186150045,0.009894260121678322,0.009226188508168372,0.3760780498385429,0.40482117084252345,0.3473349288345624,73.63437981676742,68.76540450402611,69.26969359020043,30.65506069963637,-26.36562018323258,1
2023-04-10,0.39698898792266846,0.39742299914360046,0.3854900002479553,0.3897010087966919,259765415,0.39698898792266846,0.3897010087966919,0.39742299914360046,0.3854900002479553,259765415,0.3875496953725815,0.38628905262132773,60.54151967912146,0.010336889088518375,0.009448328624238372,0.3773656994104385,0.4074039951268219,0.3473274036940551,82.92657536996727,74.77705632510092,84.29415460095257,31.10797608988866,-17.073424630032736,1
2023-04-11,0.40145599842071533,0.4116309881210327,0.396263986825943,0.39704498648643494,445334495,0.40145599842071533,0.39704498648643494,0.4116309881210327,0.396263986825943,445334495,0.38915649652481077,0.3890466791303072,62.0733257537371,0.010922221577043312,0.00974310721479936,0.37940784990787507,0.41015773659793636,0.3486579632178138,76.97964742887389,77.84686753853619,125.89283416567103,32.170388062167426,-23.020352571126118,1
