Date,close_si=f,high_si=f,low_si=f,open_si=f,volume_si=f,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-03-27,23.054000854492188,23.054000854492188,23.054000854492188,23.054000854492188,0,23.054000854492188,23.054000854492188,23.054000854492188,23.054000854492188,0,22.461899948120116,22.475890841733467,63.24402329761198,0.3189225207088988,0.0312563623686627,21.581699943542482,23.658274852899904,19.50512503418506,94.35180285482716,98.11726761827572,111.40176633366279,27.073685571042002,-5.64819714517285,1
2023-03-28,23.323999404907227,23.323999404907227,23.094999313354492,23.094999313354492,36,23.323999404907227,23.094999313354492,23.323999404907227,23.094999313354492,36,22.60139980316162,22.630092398674147,65.64511275086554,0.3730220788316103,0.09960950566125223,21.6998498916626,23.887632701199767,19.51206708212543,100.0,98.11726761827572,112.31790229711508,27.40912794270589,-0.0,1
2023-03-29,23.375999450683594,23.375999450683594,23.375999450683594,23.375999450683594,188,23.375999450683594,23.375999450683594,23.375999450683594,23.375999450683594,188,22.761599731445312,22.765711862675865,66.10436482457335,0.4153049604559911,0.16274859662020003,21.820699882507324,24.09668283246118,19.544716932553467,100.0,98.11726761827572,108.28571335230465,27.789408319870002,-0.0,1
2023-03-30,23.902000427246094,23.985000610351562,23.604999542236328,23.985000610351562,93,23.902000427246094,23.985000610351562,23.985000610351562,23.604999542236328,93,22.992999839782716,22.972309783506812,70.41292479256856,0.4856599460646258,0.22733086650908518,21.977499866485594,24.370330363425037,19.584669369546152,97.48102636771944,99.16034212257314,122.95027520991466,28.86869860542504,-2.518973632280558,1
2023-03-31,24.076000213623047,24.165000915527344,23.8700008392334,23.8700008392334,34,24.076000213623047,23.8700008392334,24.165000915527344,23.8700008392334,34,23.165499877929687,23.17298077080067,71.69467489482716,0.5491271120950252,0.2916901156262732,22.126649856567383,24.64873783943069,19.604561873704075,96.66038756738342,98.04713797836762,121.48636153650848,30.058099666756032,-3.339612432616581,0
2023-04-03,23.94099998474121,24.06999969482422,23.69499969482422,23.725000381469727,26,23.94099998474121,23.725000381469727,24.06999969482422,23.69499969482422,26,23.306299781799318,23.31262062788077,69.19020166104198,0.581824991870775,0.3497170908751736,22.274499893188477,24.857276007533518,19.691723778843436,91.33459014155694,95.15866802555327,102.1385081071705,30.685932837846764,-8.665409858443057,1
2023-04-04,25.02199935913086,25.084999084472656,24.415000915527344,24.415000915527344,24,25.02199935913086,24.415000915527344,25.084999084472656,24.415000915527344,24,23.57609977722168,23.62341676083533,76.32264463958307,0.6870460729356154,0.417182887287262,22.52289981842041,25.15872034195968,19.88707929488114,98.2025751661516,95.39918429169732,146.6054623758539,32.241410394531805,-1.7974248338483991,0
2023-04-05,24.96299934387207,25.145000457763672,24.790000915527344,25.114999771118164,74,24.96299934387207,25.114999771118164,25.145000457763672,24.790000915527344,74,23.804899787902833,23.866977230478373,75.29806753262656,0.7569481030605232,0.4851359304419143,22.770799827575683,25.344626661030738,20.196972994120628,94.63914317079391,94.72543615950083,143.2892247943737,33.73323672199773,-5.3608568292060825,1
2023-04-06,25.024999618530273,25.030000686645508,24.670000076293945,24.670000076293945,0,25.024999618530273,24.670000076293945,25.030000686645508,24.670000076293945,0,23.992999839782716,24.077526755578717,75.66772553866952,0.8080343525264375,0.5497156148588189,23.020799827575683,25.446286201588624,20.595313453562742,95.9183395430279,96.25335262665781,131.19281198079483,34.79889411920492,-4.081660456972104,0
2023-04-10,24.84600067138672,24.850000381469727,24.84600067138672,24.850000381469727,8,24.84600067138672,24.850000381469727,24.850000381469727,24.84600067138672,8,24.152899932861327,24.217249285725625,72.3036113956924,0.8245717048711754,0.6046868328612902,23.244349861145018,25.469053427694238,21.0196462945958,89.82994108629323,93.46247460003836,119.29644736362194,35.7884331308973,-10.170058913706763,1
2023-04-11,25.131000518798828,25.15999984741211,24.959999084472656,24.959999084472656,16,25.131000518798828,24.959999084472656,25.15999984741211,24.959999084472656,16,24.36059989929199,24.383385873557117,74.26541717540849,0.8508665219733302,0.6539227706836983,23.411249923706055,25.675866859790613,21.146632987621498,98.84464836777326,94.86430966569814,121.21209341867,37.002538275346694,-1.1553516322267419,1
2023-04-12,25.40399932861328,25.584999084472656,25.165000915527344,25.165000915527344,14,25.40399932861328,25.165000915527344,25.584999084472656,25.165000915527344,14,24.568599891662597,24.568951956294597,76.01777633939243,0.8835490726571038,0.6998480310783795,23.58499984741211,25.900713841143656,21.269285853680564,92.8486810573245,93.84109017046366,124.73106587501769,38.4881643141605,-7.151318942675505,1
2023-04-13,25.874000549316406,25.950000762939453,25.540000915527344,25.540000915527344,12,25.874000549316406,25.540000915527344,25.950000762939453,25.540000915527344,12,24.81840000152588,24.8062335186622,78.70611408714461,0.9365790992300269,0.747194244708709,23.789999866485594,26.153554846652128,21.42644488631906,97.37568314828451,96.35633752446076,135.4015275219357,40.13732118853359,-2.624316851715494,0
2023-04-14,25.423999786376953,25.899999618530273,25.34000015258789,25.799999237060547,28,25.423999786376953,25.799999237060547,25.899999618530273,25.34000015258789,28,24.970599937438966,24.9185546582467,70.55156450707072,0.9315560780001952,0.7840666113670063,23.98179988861084,26.21864432612633,21.74495545109535,81.83698227930803,90.68711549497236,108.63710321535952,41.0899799916919,-18.16301772069197,0
2023-04-17,25.05299949645996,25.05299949645996,25.05299949645996,25.05299949645996,0,25.05299949645996,25.05299949645996,25.05299949645996,25.05299949645996,0,25.068299865722658,24.94299917428547,64.60829443734895,0.8874091741031052,0.8047351239142262,24.11689987182617,26.2681918024873,21.96560794116504,68.5814076693414,82.59802436564466,66.69449628127333,41.186211148514055,-31.418592330658594,1
2023-04-18,25.24799919128418,25.299999237060547,25.15999984741211,25.18000030517578,44,25.24799919128418,25.18000030517578,25.299999237060547,25.15999984741211,44,25.19899978637695,24.99845372283069,66.21906912298417,0.8582637501343413,0.8154408491582493,24.252649784088135,26.328336366616586,22.176963201559683,72.72722557238954,74.38187184034634,71.65414576820156,41.53249941236224,-27.27277442761045,1
2023-04-19,25.365999221801758,25.365999221801758,24.80500030517578,24.80500030517578,33,25.365999221801758,24.80500030517578,25.365999221801758,24.80500030517578,33,25.23339977264404,25.065280177189063,67.19213913631825,0.8350613406259235,0.8193649474517841,24.40474977493286,26.33345610226662,22.4760434475991,75.09589607110787,72.13484310427961,61.49239584897755,40.93413490883224,-24.904103928892127,1
2023-04-20,25.368000030517578,25.368000030517578,25.225000381469727,25.229999542236328,2,25.368000030517578,25.229999542236328,25.368000030517578,25.225000381469727,2,25.273899841308594,25.120320150521522,67.20938679499122,0.8075260547761332,0.816997168916654,24.539399814605712,26.337884841144593,22.74091478806683,74.19066710649851,74.00459624999864,67.00702562252407,40.38106513785899,-25.809332893501484,0
2023-04-21,25.05299949645996,25.18000030517578,25.05299949645996,25.165000915527344,19,25.05299949645996,25.165000915527344,25.18000030517578,25.05299949645996,19,25.276699829101563,25.108080031601236,61.709024241438364,0.7516220012678438,0.803922135386892,24.63484983444214,26.326427163789894,22.943272505094384,60.2216921684556,69.836085115354,44.313068348022924,39.41853272850627,-39.7783078315444,1
2023-04-24,25.305999755859375,25.305999755859375,25.024999618530273,25.049999237060547,2,25.305999755859375,25.049999237060547,25.305999755859375,25.024999618530273,2,25.322699737548827,25.144065436011807,64.24035524959518,0.7194393931291891,0.7870255869353514,24.737799835205077,26.32647913492022,23.149120535489935,58.04553282752348,64.15263070082587,51.181665868890065,38.712153393593674,-41.95446717247652,0
2023-04-25,24.87700080871582,25.19499969482422,24.75,25.19499969482422,4,24.87700080871582,25.19499969482422,25.19499969482422,24.75,4,25.297299766540526,25.0955082310489,57.320707440349295,0.6518042212469517,0.7599813137976715,24.82894983291626,26.217297127265805,23.44060253856671,16.17192354516316,44.813049513714084,18.0537086170094,37.336403595551225,-83.82807645483685,0
2023-04-26,24.871000289916992,25.1299991607666,24.871000289916992,25.1299991607666,64251,24.871000289916992,25.1299991607666,25.1299991607666,24.871000289916992,64251,25.243999862670897,25.054688605388552,57.227853407582806,0.5909070597684014,0.7261664629918175,24.90629987716675,26.11085563859059,23.70174411574291,15.703133265483416,29.973529879390025,12.319605863745968,36.05892164022609,-84.29686673451658,1
2023-04-27,24.982999801635742,25.209999084472656,24.565000534057617,24.975000381469727,8978,24.982999801635742,24.975000381469727,25.209999084472656,24.565000534057617,8978,25.15489978790283,25.041654277433494,58.57664999689067,0.5453960588637052,0.6900123821661951,24.986649894714354,25.965395406951096,24.007904382477612,30.180447545166974,20.685168118604523,-6.572096611130488,34.094188324685966,-69.81955245483303,1
2023-04-28,24.999000549316406,25.110000610351562,24.78499984741211,24.954999923706055,1039,24.999000549316406,24.954999923706055,25.110000610351562,24.78499984741211,1039,25.112399864196778,25.033899054139475,58.776653447578504,0.5048003649913717,0.6529699787312304,25.041499900817872,25.88449829899151,24.198501502644234,31.335735995449905,25.739772268700104,-10.633554536603846,32.269793103112995,-68.66426400455009,1
2023-05-01,25.009000778198242,25.959999084472656,25.009000778198242,25.06999969482422,452,25.009000778198242,25.06999969482422,25.959999084472656,25.009000778198242,452,25.107999992370605,25.02937209487743,58.91018405141679,0.46803965027294936,0.6159839130395742,25.08814992904663,25.80628272191149,24.37001713618177,31.82800756377319,31.11473036813003,68.85224575094217,32.059559642438266,-68.17199243622682,1
2023-05-02,25.40399932861328,25.520000457763672,24.600000381469727,24.735000610351562,127,25.40399932861328,24.735000610351562,25.520000457763672,24.600000381469727,127,25.123600006103516,25.097486137374855,63.88619232286167,0.4654145911930776,0.5858700486702749,25.161299896240234,25.662371355299236,24.66022843718123,60.14334526054136,41.10236293992149,12.755687123692237,30.891451029990375,-39.85665473945864,1
2023-05-03,25.47599983215332,25.594999313354492,25.190000534057617,25.424999237060547,256,25.47599983215332,25.424999237060547,25.594999313354492,25.190000534057617,256,25.13460006713867,25.166306809152754,64.724766547853,0.46379768090072204,0.5614555751163643,25.183999919891356,25.69872093635893,24.66927890342378,65.30467704247171,52.42534328892876,87.64354252301828,29.929451810301252,-34.69532295752829,1
2023-05-04,26.03499984741211,26.079999923706055,25.579999923706055,25.7549991607666,110,26.03499984741211,25.7549991607666,26.079999923706055,25.579999923706055,110,25.201300048828124,25.32425099792718,70.45987380340895,0.501838020995443,0.5495320642921802,25.23759994506836,25.860911904207125,24.614287985929597,97.02969673774008,74.15923968025106,205.4926955436894,29.769088077118926,-2.9703032622599133,0
2023-05-05,25.743000030517578,26.200000762939453,25.264999389648438,26.200000762939453,113,25.743000030517578,26.200000762939453,26.200000762939453,25.264999389648438,113,25.270300102233886,25.400387185670887,64.55566821746785,0.5026293217618765,0.5401515157861194,25.273499965667725,25.925733529657542,24.621266401677907,72.04888878000865,78.12775418674015,134.19277677550116,28.890893624003155,-27.951111219991343,0
2023-05-08,25.63599967956543,25.719999313354492,25.63599967956543,25.719999313354492,175,25.63599967956543,25.719999313354492,25.719999313354492,25.63599967956543,175,25.30330009460449,25.44322582092444,62.489277602031024,0.48898567673925797,0.5299183479767472,25.31299991607666,25.9524510219938,24.67354881015952,65.50452572353831,78.19437041376236,100.97122540513087,28.07542734610994,-34.495474276461685,1
2023-05-09,25.697999954223633,25.71500015258789,25.44499969482422,25.5,130,25.697999954223633,25.5,25.71500015258789,25.44499969482422,130,25.385400009155273,25.4895483906152,63.22385462875327,0.4776696157770175,0.5194686015368013,25.3413498878479,25.996104103575963,24.68659567211984,69.29659092102177,68.95000180818958,79.50479480027252,26.871488893383194,-30.703409078978222,0
2023-05-10,25.461000442504883,25.975000381469727,25.3700008392334,25.579999923706055,92,25.461000442504883,25.579999923706055,25.975000381469727,25.3700008392334,92,25.444400024414062,25.484357854595142,58.50724348867526,0.4444542837090708,0.5044657379712553,25.34419994354248,26.00051454211859,24.68788534496637,54.80120997047401,63.20077553834469,68.47979347748091,26.21263196309724,-45.19879002952599,0
2023-05-11,24.2549991607666,25.21500015258789,24.170000076293945,25.18000030517578,298,24.2549991607666,25.18000030517578,25.21500015258789,24.170000076293945,298,25.37159996032715,25.26083809208086,41.5291992505203,0.31716063885951584,0.46700471814890737,25.26324987411499,26.028541406805047,24.497958341424933,4.18714560205956,42.76164883118512,-178.7153205894447,25.303433629164335,-95.81285439794044,0
2023-05-12,23.992000579833984,24.209999084472656,23.780000686645508,23.780000686645508,26,23.992000579833984,23.780000686645508,24.209999084472656,23.780000686645508,26,25.270899963378906,25.030140362581427,38.879543232727535,0.19283484069661228,0.4121707426584484,25.191649913787842,26.13144338020227,24.251856447373413,8.760325888631336,22.582893820388307,-257.4270322305385,24.98300060667892,-91.23967411136867,1
2023-05-15,24.12700080871582,24.139999389648438,23.915000915527344,24.065000534057617,96,24.12700080871582,24.065000534057617,24.139999389648438,23.915000915527344,96,25.182699966430665,24.865933170969495,40.96180253928117,0.10400028956016172,0.35053665203879103,25.145349979400635,26.192960488874125,24.097739469927145,14.338847567381817,9.095439686024243,-196.77276183813922,24.68545565722818,-85.66115243261818,0
2023-05-16,23.73699951171875,24.024999618530273,23.73699951171875,23.90999984741211,9,23.73699951171875,23.90999984741211,24.024999618530273,23.73699951171875,9,25.01599998474121,24.660672505651178,37.0363263056973,0.0021041669485306613,0.28085015502073896,25.069799995422365,26.281921860197823,23.857678130646907,0.0,7.699724485337723,-189.23091666851246,24.652039634295395,-100.0,1
2023-05-17,23.75200080871582,23.815000534057617,23.579999923706055,23.579999923706055,20,23.75200080871582,23.579999923706055,23.815000534057617,23.579999923706055,20,24.84360008239746,24.495459469844747,37.285286649815916,-0.07655627199754633,0.20936886961708193,24.989100074768068,26.32062613506416,23.657574014471976,6.564917172320158,6.967921579900664,-168.94111087913254,24.83314895916718,-93.43508282767984,0
2023-05-18,23.4950008392334,23.579999923706055,23.375,23.46500015258789,123,23.4950008392334,23.46500015258789,23.579999923706055,23.375,123,24.58960018157959,24.313557900642678,34.75023502433905,-0.15781380694823,0.13593233430401955,24.895450115203857,26.363657818280565,23.42724241212715,4.247816170801167,3.604244447707113,-163.33184635495468,25.272965540451935,-95.75218382919883,1
2023-05-19,23.920000076293945,23.950000762939453,23.920000076293945,23.920000076293945,64,23.920000076293945,23.920000076293945,23.950000762939453,23.920000076293945,64,24.407300186157226,24.24200193257927,41.79764651185549,-0.18577559682272948,0.07159074807866975,24.838800144195556,26.364622275601395,23.312978012789717,19.292032888758058,10.034922077293132,-96.033455909275,24.819033651550544,-80.70796711124194,0
2023-05-22,23.71500015258789,23.71500015258789,23.674999237060547,23.674999237060547,27,23.71500015258789,23.674999237060547,23.71500015258789,23.674999237060547,27,24.215200233459473,24.14618342712629,39.577172597435215,-0.2219191515006962,0.012888768162796563,24.759250164031982,26.344100493909057,23.174399834154908,12.035400381064523,11.858416480207921,-103.19447711503243,24.75468753847077,-87.96459961893548,0
2023-05-23,23.474000930786133,23.6299991607666,23.149999618530273,23.5,176,23.474000930786133,23.5,23.6299991607666,23.149999618530273,176,23.992800331115724,24.023968427791715,37.08306011383106,-0.26693276728670057,-0.04307553892710286,24.689100170135497,26.368286448361914,23.00991389190908,10.62298985853732,13.983474376119972,-112.2841788210074,25.371974369715957,-89.37701014146268,0
2023-05-24,23.114999771118164,23.479999542236328,23.065000534057617,23.434999465942383,13,23.114999771118164,23.434999465942383,23.479999542236328,23.065000534057617,13,23.758200263977052,23.858701399305613,33.678301363728124,-0.3277961454710514,-0.10001966023589258,24.601300144195555,26.411761980657644,22.790838307733466,1.594871879112435,8.084420706238097,-112.97135431911124,26.046311941429963,-98.40512812088757,0
2023-05-25,22.785999298095703,22.985000610351562,22.785999298095703,22.8700008392334,23,22.785999298095703,22.8700008392334,22.985000610351562,22.785999298095703,23,23.61130027770996,23.663664653631084,30.880124411252908,-0.39799061174866424,-0.1596138505384469,24.491450119018555,26.455992929911794,22.526907308125317,0.0,4.07262057921659,-124.41858473511948,26.99795041973161,-100.0,1
2023-05-26,23.239999771118164,23.239999771118164,23.114999771118164,23.1299991607666,282,23.239999771118164,23.1299991607666,23.239999771118164,23.114999771118164,282,23.53610019683838,23.586634674992368,38.476563322503864,-0.41223420871368077,-0.2101379221734937,24.403500080108643,26.425922322185748,22.381077838031537,14.236447751285173,5.277106543465874,-88.41107922664446,27.24079947693379,-85.76355224871483,0
2023-05-30,23.125,23.3700008392334,22.93000030517578,23.28499984741211,687,23.125,23.28499984741211,23.3700008392334,22.93000030517578,687,23.435900115966795,23.50270109772103,37.356610020344014,-0.4278696671804383,-0.2536842711748826,24.309300041198732,26.384940522548003,22.23365955984946,10.630310026286592,8.288919259190592,-84.90723663703466,27.70436654633134,-89.3696899737134,1
2023-05-31,23.474000930786133,23.579999923706055,23.329999923706055,23.329999923706055,13,23.474000930786133,23.329999923706055,23.579999923706055,23.329999923706055,13,23.409600257873535,23.497482885551047,42.79822074389074,-0.4074031325582901,-0.28442804345156414,24.212800121307374,26.255079750657313,22.170520491957436,28.324470591191492,17.730409456254424,-57.10864943747176,27.606585147455373,-71.67552940880852,1
2023-06-01,23.875,23.875,23.875,23.875,92,23.875,23.875,23.875,23.875,92,23.42190017700195,23.5661223609054,48.34990555104647,-0.35473679783090617,-0.29848979432743256,24.13275012969971,26.09462707852371,22.170873180875706,76.47477986461037,38.476520160696154,-22.211541735291362,26.819131205217563,-23.525220135389628,0
2023-06-02,23.64299964904785,23.84000015258789,23.64299964904785,23.84000015258789,6,23.64299964904785,23.84000015258789,23.84000015258789,23.64299964904785,6,23.436700057983398,23.58010004965857,45.592871260838336,-0.3279385658802063,-0.30437954863798733,24.013150119781493,25.778371018646446,22.24792922091654,63.29396550995512,56.031071988585666,-31.372288693201753,26.45360069560177,-36.70603449004488,0
2023-06-05,23.534000396728516,23.534000396728516,23.534000396728516,23.534000396728516,0,23.534000396728516,23.534000396728516,23.534000396728516,23.534000396728516,0,23.398100090026855,23.57171829458038,44.31434276918194,-0.3119007055240175,-0.30588378001519334,23.90270013809204,25.48846455207491,22.31693572410917,60.37134020840742,66.71336186099099,-44.36158073339771,26.28261365416733,-39.62865979159258,1
2023-06-06,23.573999404907227,23.573999404907227,23.573999404907227,23.573999404907227,62,23.573999404907227,23.573999404907227,23.573999404907227,23.573999404907227,62,23.38400001525879,23.572133041912533,44.92469531847309,-0.2925902022503699,-0.3032250644622287,23.79960012435913,25.175417590316155,22.423782658402107,67.69751848356142,63.78760806730799,-34.13286686990786,26.019612833235414,-32.30248151643857,0
2023-06-07,23.43899917602539,23.43899917602539,23.43899917602539,23.43899917602539,0,23.43899917602539,23.43899917602539,23.43899917602539,23.43899917602539,0,23.380499839782715,23.547926884478507,43.20351465945795,-0.2848957783171393,-0.29955920723321083,23.68665008544922,24.75766132743286,22.61563884346558,56.09957527135441,61.38947798777443,-47.80843325319511,26.002058719682925,-43.90042472864559,1
