Date,close_eth-usd,high_eth-usd,low_eth-usd,open_eth-usd,volume_eth-usd,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-02-14,1556.8751220703125,1562.0343017578125,1497.1944580078125,1506.9920654296875,9249575045,1556.8751220703125,1506.9920654296875,1562.0343017578125,1497.1944580078125,9249575045,1575.0922119140625,1562.5122204196718,50.03688746204422,8.59958638723765,30.623544863004987,1597.0738159179687,1703.5918544364092,1490.555777399528,37.04715215167002,19.8586875955577,-89.78615424586515,35.84365497200315,-62.95284784832998,1
2023-02-15,1673.7459716796875,1674.289794921875,1545.689697265625,1556.76513671875,10015035156,1673.7459716796875,1556.76513671875,1674.289794921875,1545.689697265625,10015035156,1579.3022216796876,1582.7365388305836,60.73940371910346,16.44163040350486,27.787161971104965,1600.6058166503906,1712.2509641565334,1488.9606691442477,86.89945508556433,46.59661491758592,47.953236253159574,34.98925303625232,-13.100544914435677,0
2023-02-16,1640.067626953125,1732.8011474609375,1638.1455078125,1673.867431640625,12704861676,1640.067626953125,1673.867431640625,1732.8011474609375,1638.1455078125,12704861676,1581.68427734375,1593.160373034682,56.95336525857465,19.711721373635328,26.17207385161104,1602.7013732910157,1715.649682660632,1489.7530639213994,64.71021349755722,62.885606911597186,94.0691900517747,34.847359495236255,-35.28978650244278,1
2023-02-17,1694.7833251953125,1716.7818603515625,1636.173828125,1640.2801513671875,9802443159,1694.7833251953125,1640.2801513671875,1716.7818603515625,1636.173828125,9802443159,1583.962255859375,1611.6372734275237,61.18633392408242,26.413908502047207,26.220440781698272,1608.8187866210938,1727.6473893153977,1489.9901839267898,85.53229917623268,79.04732258645141,100.08979332145428,34.674470060824255,-14.467700823767311,0
2023-02-18,1691.8194580078125,1705.30908203125,1683.670166015625,1694.7418212890625,5491437195,1691.8194580078125,1694.7418212890625,1705.30908203125,1683.670166015625,5491437195,1588.0725219726562,1626.2158524421216,60.837348248988526,31.12746276146345,27.201845177651307,1611.1019775390625,1734.383765109414,1487.820189968711,84.40439807104755,78.21563691494582,104.20008681411113,34.5139298717274,-15.59560192895245,0
2023-02-19,1681.4361572265625,1718.9476318359375,1673.9066162109375,1691.68017578125,6959144003,1681.4361572265625,1691.68017578125,1718.9476318359375,1673.9066162109375,6959144003,1601.572314453125,1636.2559078574745,59.55578945972309,33.63739195923745,28.48895453396854,1616.8074584960937,1742.0045456879966,1491.6103713041907,80.45302788953816,83.46324171227279,92.69303971418205,34.52687250252397,-19.54697211046184,1
2023-02-20,1702.6751708984375,1716.4893798828125,1659.2950439453125,1682.3370361328125,7703604237,1702.6751708984375,1682.3370361328125,1716.4893798828125,1659.2950439453125,7703604237,1620.3529174804687,1648.332137501286,61.34932084238099,36.91480889474565,30.174125406123963,1622.6144470214845,1752.348018176583,1492.8808758663858,88.5355449114147,84.46432362400014,87.02867389094874,34.18017799769917,-11.464455088585296,0
2023-02-21,1658.036376953125,1714.28564453125,1642.396728515625,1702.7978515625,8721608198,1658.036376953125,1702.7978515625,1714.28564453125,1642.396728515625,8721608198,1632.1638793945312,1650.0965446743476,55.75322196895308,35.500974681688604,31.239495261236893,1623.4266296386718,1753.8319296843722,1493.0213295929714,71.54823008253467,80.17893429449583,56.358519659961054,33.44722697285523,-28.451769917465327,0
2023-02-22,1643.231689453125,1663.996826171875,1604.8033447265625,1658.1409912109375,9189387004,1643.231689453125,1658.1409912109375,1663.996826171875,1604.8033447265625,9189387004,1644.9836791992188,1648.84838917958,53.99411000396521,32.80769958961582,31.553136126912683,1623.4261352539063,1753.831134885513,1493.0211356222997,65.91429902665108,75.33269134020016,16.947036328213322,31.9160309408771,-34.08570097334892,1
2023-02-23,1651.0738525390625,1674.6015625,1632.566162109375,1643.298583984375,9013236167,1651.0738525390625,1643.298583984375,1674.6015625,1632.566162109375,9013236167,1659.3744750976562,1649.2530188813041,54.80752274140306,30.949292517615277,31.432367405053203,1622.7425476074218,1752.4152675260175,1493.069827688826,68.89863801760697,68.78705570893091,36.052312692116935,30.6724826136054,-31.101361982393037,0
2023-02-24,1608.3731689453125,1661.09130859375,1583.1478271484375,1650.8951416015625,8909129423,1608.3731689453125,1650.8951416015625,1661.09130859375,1583.1478271484375,8909129423,1664.5242797851563,1641.820318892942,49.6590375088299,25.73425475267095,30.292744874576755,1619.8082458496094,1747.9842045311268,1491.632287168092,52.64887202921394,62.48726969115733,-3.981608954923942,28.498544226388464,-47.35112797078606,0
2023-02-25,1594.9149169921875,1608.8651123046875,1567.6317138671875,1608.6583251953125,5657686235,1594.9149169921875,1608.6583251953125,1608.8651123046875,1567.6317138671875,5657686235,1656.6411743164062,1633.2920640018956,48.1246146016245,20.281538345098397,28.290503568681086,1617.971697998047,1746.468757995722,1489.474638000372,47.52732767803347,56.35827924161813,-34.070863893248905,26.73546248910849,-52.47267232196653,1
2023-02-26,1640.817138671875,1645.2734375,1590.39306640625,1594.7611083984375,5727967432,1640.817138671875,1594.7611083984375,1645.2734375,1590.39306640625,5727967432,1656.7161254882812,1634.6602593964371,53.41210507342538,19.440054133042622,26.520413681553396,1619.2002014160157,1748.0770632230904,1490.323339608941,64.99544054804473,55.057213418430706,8.997386980543896,25.240654742367468,-35.00455945195527,0
2023-02-27,1634.326416015625,1662.57568359375,1615.387939453125,1640.763671875,7239824677,1634.326416015625,1640.763671875,1662.57568359375,1615.387939453125,7239824677,1650.6704345703124,1634.5995605999256,52.595742878030585,18.041454106767787,24.824621766596273,1617.3163452148438,1744.1357909326346,1490.496899497053,58.20376251884627,56.908843581641484,24.93262788321855,24.1573492404198,-41.79623748115373,0
2023-02-28,1605.8951416015625,1644.435791015625,1602.4281005859375,1634.50244140625,6323676957,1605.8951416015625,1634.50244140625,1644.435791015625,1602.4281005859375,6323676957,1642.0780029296875,1629.3805753274958,49.05864789142904,14.472062348230793,22.754109882923178,1615.075262451172,1741.035783046031,1489.114741856313,32.17624804526568,51.791817037385556,2.8763830173280533,22.874290980842627,-67.82375195473432,1
2023-03-01,1663.4337158203125,1663.4337158203125,1601.548583984375,1606.0404052734375,7701847224,1663.4337158203125,1606.0404052734375,1663.4337158203125,1601.548583984375,7701847224,1640.2777587890625,1635.572055417099,55.57063703338669,16.100578288784845,21.423403564095512,1620.9250366210938,1744.4348457107935,1497.415227531394,58.002258570892224,49.460756378334715,31.93889702723313,22.03606442317368,-41.997741429107776,0
2023-03-02,1647.3193359375,1672.0511474609375,1622.5999755859375,1663.549072265625,7080950926,1647.3193359375,1663.549072265625,1672.0511474609375,1622.5999755859375,7080950926,1634.7421752929688,1637.7079246026265,53.50764193199274,15.907521120062256,20.320227075288862,1627.5475463867188,1741.4290795304416,1513.6660132429959,52.66307943012956,47.61386201542914,33.13304761870499,21.417041958565402,-47.33692056987044,0
2023-03-03,1569.1676025390625,1648.475341796875,1552.4515380859375,1647.5577392578125,9922240199,1569.1676025390625,1647.5577392578125,1648.475341796875,1552.4515380859375,9922240199,1625.8552978515625,1625.2460478637965,44.817780227004896,9.34065690058901,18.12431304034889,1629.009588623047,1739.0396589303004,1518.9795183157935,10.039913896253196,40.235083965758314,-59.690140661957535,20.39286583626435,-89.9600861037468,0
2023-03-04,1566.9239501953125,1575.63720703125,1551.73681640625,1569.278076171875,4389045367,1566.9239501953125,1569.278076171875,1575.63720703125,1551.73681640625,4389045367,1618.2245239257813,1614.6420301058902,44.59387004222356,3.910250765026376,15.28150058528439,1631.6041015625,1732.8588034423055,1530.3493996826946,9.082626473673722,23.928539933352152,-110.25978861396385,19.454954870074435,-90.91737352632627,0
2023-03-05,1564.46875,1584.2088623046875,1559.9541015625,1567.1793212890625,5020886238,1564.46875,1567.1793212890625,1584.2088623046875,1559.9541015625,5020886238,1609.564013671875,1605.5196155411827,44.33285517940532,-0.5847586247418803,12.108248743279137,1634.4692443847657,1724.0467864510968,1544.8917023184347,7.727912285602299,8.950150885176397,-119.99441995950455,18.39344925861943,-92.2720877143977,1
2023-03-06,1567.398681640625,1579.456298828125,1557.363525390625,1564.3831787109375,5245153345,1567.398681640625,1564.3831787109375,1579.456298828125,1557.363525390625,5245153345,1605.4665649414062,1598.588536650172,44.74846868738566,-3.8660989716072436,8.913379200301861,1634.9954223632812,1722.8507073687838,1547.1401373577787,9.635175728446981,8.815238162574325,-131.53143905336313,17.462497358364935,-90.36482427155302,0
2023-03-07,1561.93310546875,1579.1622314453125,1543.1275634765625,1567.4246826171875,6854058349,1561.93310546875,1567.4246826171875,1579.1622314453125,1543.1275634765625,6854058349,1602.1683837890625,1591.9239127990043,44.0872173811094,-6.828891941162738,5.7649249720089415,1629.4047790527343,1720.8423498233412,1537.9672082821273,14.303620588003175,10.555569534017478,-123.72823673369169,16.904765476568972,-85.69637941199683,0
2023-03-08,1534.0882568359375,1568.17529296875,1534.0882568359375,1561.9779052734375,7130327525,1534.0882568359375,1561.9779052734375,1568.17529296875,1534.0882568359375,7130327525,1591.4954956054687,1581.4083389875377,40.78094067409356,-11.293587840256578,2.3532224095558374,1624.105810546875,1724.3196903039081,1523.891930789842,0.0,7.979598772150044,-132.53731326284665,16.581069100242114,-100.0,0
2023-03-09,1438.6607666015625,1544.1083984375,1423.2647705078125,1534.0316162109375,9457897583,1438.6607666015625,1534.0316162109375,1544.1083984375,1423.2647705078125,9457897583,1571.9289306640626,1555.4542349173603,31.94037836842527,-22.275316465476863,-2.572485365450703,1611.2996826171875,1734.8543049311695,1487.7450603032055,6.188440171967628,6.830686919990259,-212.89479818873502,18.060239392476742,-93.81155982803237,0
2023-03-10,1429.1580810546875,1438.7601318359375,1378.525390625,1438.7601318359375,12665194936,1429.1580810546875,1438.7601318359375,1438.7601318359375,1378.525390625,12665194936,1554.255224609375,1532.4912978514196,31.214707874760776,-31.383434133243554,-8.334675119009272,1598.1666137695313,1739.2845093883393,1457.0487181507233,17.249828763064222,7.812756311677274,-232.7358580666562,19.926569488105606,-82.75017123693577,1
2023-03-11,1482.61669921875,1484.136962890625,1428.72314453125,1429.100830078125,14917080154,1482.61669921875,1429.100830078125,1484.136962890625,1428.72314453125,14917080154,1536.1735229492188,1523.423189009116,39.537037016499816,-33.89727263326972,-13.447194621861364,1588.2256408691405,1732.4565733076631,1443.994708430618,35.46241042551183,19.633559786847883,-149.0952396114059,20.55469937785478,-64.53758957448817,1
2023-03-12,1590.29296875,1607.152587890625,1461.6109619140625,1482.431884765625,11480965122,1590.29296875,1482.431884765625,1607.152587890625,1461.6109619140625,11480965122,1530.4708862304688,1535.581330780186,52.10641082088026,-26.89095055377993,-16.13594580824508,1582.6065307617187,1716.984282129333,1448.2287793941043,72.14616543629758,41.6194682082912,-36.76333397903079,19.227924984350384,-27.853834563702428,1
2023-03-13,1680.3089599609375,1699.9117431640625,1572.07470703125,1590.8311767578125,15711468959,1680.3089599609375,1590.8311767578125,1699.9117431640625,1572.07470703125,15711468959,1541.5850219726562,1561.895445176686,59.65694018366126,-13.914454462665617,-15.691647539129187,1583.7201599121095,1720.919430967286,1446.520888856933,93.90055518902521,67.1697103502782,89.72948650129875,19.131915532635073,-6.099444810974792,1
2023-03-14,1703.507080078125,1779.9178466796875,1665.90234375,1680.2952880859375,16159781303,1703.507080078125,1680.2952880859375,1779.9178466796875,1665.90234375,16159781303,1555.2433349609375,1587.6430151587658,61.34811500081456,-1.738552450733323,-12.901028521450014,1586.7339294433593,1731.4708133735844,1441.9970455131343,80.96357680644802,82.33676581059025,158.2989301439648,19.81096596548402,-19.036423193551986,0
2023-03-15,1656.1805419921875,1721.0792236328125,1616.63037109375,1705.18994140625,12715339905,1656.1805419921875,1705.18994140625,1721.0792236328125,1616.63037109375,12715339905,1564.4145141601562,1600.1043836739334,56.17448467443299,4.045448109603512,-9.51173319523931,1586.9892639160157,1732.1965159565696,1441.7820118754619,69.17298698044253,81.34570632530524,94.26885595866251,19.707160307817876,-30.827013019557466,1
2023-03-16,1677.2154541015625,1693.1392822265625,1639.26171875,1656.33203125,9364980166,1677.2154541015625,1656.33203125,1693.1392822265625,1639.26171875,9364980166,1575.39619140625,1614.1245782971387,57.87490283336035,10.208969194266274,-5.567592717338194,1590.431378173828,1740.6793473552214,1440.1834089924348,74.41347214454565,74.85001197714539,93.46214062153909,19.61076933998503,-25.586527855454356,1
2023-03-17,1792.485107421875,1799.343994140625,1667.1318359375,1677.2967529296875,12467445117,1792.485107421875,1677.2967529296875,1799.343994140625,1667.1318359375,12467445117,1598.4513916015626,1646.553765410727,65.72338385297897,24.116897155730385,0.36930525727552244,1600.3098876953125,1774.5087221294443,1426.1110532611806,98.37010848345365,80.65218920281393,157.77641870217528,20.492346426143513,-1.629891516546352,0
2023-03-18,1761.65966796875,1840.3575439453125,1751.2628173828125,1793.5924072265625,10317822213,1761.65966796875,1793.5924072265625,1840.3575439453125,1751.2628173828125,10317822213,1621.2085327148438,1667.4821113303674,62.37647051737467,32.27957606197606,6.75135941821563,1606.3520141601562,1793.6426641987073,1419.061364121605,82.95963687006866,85.24773916602264,161.99072436581838,21.625756714906853,-17.04036312993134,1
2023-03-19,1785.5765380859375,1843.8441162109375,1762.9632568359375,1762.9632568359375,9170565472,1785.5765380859375,1762.9632568359375,1843.8441162109375,1762.9632568359375,9170565472,1655.9001098632812,1688.9538252859256,63.91203037960724,40.2148773675342,13.444063008079345,1613.9145202636719,1816.6872851041467,1411.141755423197,87.47792106332527,89.60255547228252,150.2947690285054,22.705003704979738,-12.522078936674736,0
2023-03-20,1735.3212890625,1807.7252197265625,1728.103759765625,1785.416259765625,10978325507,1735.3212890625,1785.416259765625,1807.7252197265625,1728.103759765625,10978325507,1686.5164306640625,1697.3842732453027,58.508382094868224,41.964738840189966,19.14819817450147,1620.3858276367187,1829.8717257296305,1410.8999295438068,76.67774340871762,82.37176711403718,103.08231538105204,23.124279683692723,-23.322256591282386,1
2023-03-21,1806.7607421875,1836.28857421875,1725.00732421875,1735.617919921875,10758627746,1806.7607421875,1735.617919921875,1836.28857421875,1725.00732421875,10758627746,1718.9308349609375,1717.2709039620656,63.26332862697484,48.55635603996075,25.029829747593325,1627.552178955078,1851.72936948585,1403.3749884243061,92.03054337073122,85.39540261425803,112.51525236338408,23.768839261268674,-7.96945662926878,0
2023-03-22,1737.717041015625,1821.458251953125,1717.76513671875,1804.95703125,12484103560,1737.717041015625,1804.95703125,1821.458251953125,1717.76513671875,12484103560,1733.6732421875,1720.988383426349,56.52161283627288,47.6596200655008,29.555787811174824,1632.0720642089843,1861.250611571006,1402.8935168469627,77.19260597955189,81.96696425300023,82.86214477319301,24.240155773535978,-22.80739402044812,1
2023-03-23,1816.4051513671875,1853.8880615234375,1732.524658203125,1737.140869140625,11012966854,1816.4051513671875,1737.140869140625,1853.8880615234375,1732.524658203125,11012966854,1747.282861328125,1738.3368866883193,61.55057108706036,52.69103378802288,34.18283700654444,1644.4339416503906,1885.091136972116,1403.7767463286652,92.11488144716809,87.11267693248372,98.30625176581714,24.981311429101222,-7.885118552831912,0
2023-03-24,1752.0447998046875,1819.935302734375,1730.3494873046875,1815.81982421875,10913669383,1752.0447998046875,1815.81982421875,1819.935302734375,1730.3494873046875,10913669383,1752.1366333007813,1740.8292345276586,55.85948081368214,50.89839787574783,37.52594918038512,1653.6899841308593,1895.9453204477002,1411.4346478140185,76.04617463754155,81.7845540214205,70.85320875948062,25.627331202824013,-23.953825362458446,0
2023-03-25,1743.7647705078125,1762.674560546875,1716.6519775390625,1751.469482421875,6614309912,1743.7647705078125,1751.469482421875,1762.674560546875,1716.6519775390625,6614309912,1760.8950561523438,1741.3629683422319,55.152951323171024,48.253357170075105,39.67143077832312,1662.65478515625,1904.3090527545903,1421.0005175579097,71.92716803369748,80.02940803946903,49.9003688296184,25.95053801358332,-28.07283196630252,1
2023-03-26,1775.6767578125,1797.8802490234375,1741.182861328125,1743.8421630859375,6990313307,1775.6767578125,1743.8421630859375,1797.8802490234375,1741.182861328125,6990313307,1770.7411865234376,1747.6018391550078,57.38988332690636,48.17682161962216,41.37250894658293,1673.0686889648437,1915.3557824873378,1430.7815954423495,72.24712652391152,73.40682306505018,63.4739660256367,26.62019697261322,-27.752873476088478,0
2023-03-27,1715.4608154296875,1781.3792724609375,1690.5166015625,1775.4813232421875,8585750760,1715.4608154296875,1775.4813232421875,1781.3792724609375,1690.5166015625,8585750760,1763.0387573242188,1741.7580166594948,52.10825578562579,42.76428330175372,41.65086381761709,1680.7450744628907,1918.1403629665972,1443.3497859591841,41.655317539739094,61.94320403244935,32.52621994138441,26.246657083216906,-58.344682460260906,1
2023-03-28,1772.78564453125,1791.1109619140625,1702.564697265625,1715.327392578125,8346890042,1772.78564453125,1715.327392578125,1791.1109619140625,1702.564697265625,8346890042,1764.1513549804688,1747.3994035452683,56.23732579878174,42.609269182730486,41.84254489063978,1692.6799438476562,1923.2865514096275,1462.073336285685,65.81673839726488,59.906394153638495,45.807928307175025,26.01690410563265,-34.18326160273511,1
2023-03-29,1793.0018310546875,1825.6009521484375,1772.89990234375,1772.89990234375,9136176952,1793.0018310546875,1772.89990234375,1825.6009521484375,1772.89990234375,9136176952,1764.8938842773437,1755.6907540015263,57.62486059534917,43.6149309012319,42.1970220927582,1710.3969970703124,1912.9595288486814,1507.8344652919434,71.63152030549095,59.70119208083164,73.14115368185266,26.20893047562402,-28.368479694509045,0
2023-03-30,1792.7371826171875,1827.2802734375,1766.2489013671875,1793.345947265625,9724496987,1792.7371826171875,1793.345947265625,1827.2802734375,1766.2489013671875,9724496987,1770.6354736328126,1762.4264682952828,57.599114544687204,43.88469469819188,42.53455661384494,1728.5759521484374,1887.4677307412353,1569.6841735556395,67.25631035089062,68.23485635121547,72.90127507574314,26.24859559547367,-32.74368964910939,1
2023-03-31,1822.0220947265625,1844.6773681640625,1783.1422119140625,1793.6201171875,9149379763,1822.0220947265625,1793.6201171875,1844.6773681640625,1783.1422119140625,9149379763,1772.1616088867188,1773.2620367373333,59.74253058985893,45.93205596438497,43.21405648395295,1745.5462219238282,1862.7719979783494,1628.320445869307,80.49477748163956,73.12753604600704,101.65748390631039,26.498602806233524,-19.505222518360444,0
2023-04-01,1813.860595703125,1840.173095703125,1811.1185302734375,1821.704345703125,5556443606,1813.860595703125,1821.704345703125,1840.173095703125,1811.1185302734375,5556443606,1779.7759643554687,1780.6435929129316,58.849664692632835,46.36161195210366,43.843567577583094,1756.7246032714843,1853.4443734435145,1660.0048330994541,75.49910747575913,74.41673176942976,115.1687256670669,26.730752359081965,-24.500892524240868,0
2023-04-02,1795.7081298828125,1824.328857421875,1774.8724365234375,1821.192138671875,6199721188,1795.7081298828125,1821.192138671875,1824.328857421875,1774.8724365234375,6199721188,1777.7062622070312,1783.382599634728,56.81579969254506,44.72176125650685,44.019206313367846,1762.494561767578,1853.9145662460398,1671.0745572891162,64.38794655165843,73.46061050301903,68.0487614883504,26.115545357803438,-35.61205344834156,1
2023-04-03,1810.297119140625,1839.1578369140625,1765.5189208984375,1794.9224853515625,9643826401,1810.297119140625,1794.9224853515625,1839.1578369140625,1765.5189208984375,9643826401,1783.531494140625,1788.2761486358002,58.07002902140626,44.091122261930195,44.03358950308032,1767.8340637207032,1857.3029878982086,1678.3651395431978,73.3178962878613,71.06831677175961,75.08735325820426,25.766500946148152,-26.682103712138705,1
2023-04-04,1871.005126953125,1886.5946044921875,1802.9554443359375,1810.14208984375,10398322335,1871.005126953125,1810.14208984375,1886.5946044921875,1802.9554443359375,10398322335,1796.2555297851563,1803.317781057132,62.89888735730867,47.937372991826805,44.81434620082962,1778.57529296875,1863.302763397587,1693.8478225399133,92.04934908244002,76.58506397398656,167.42890041686078,26.093607276298744,-7.950650917559988,1
2023-04-05,1909.114013671875,1937.49755859375,1865.94189453125,1870.965087890625,10319231689,1909.114013671875,1870.965087890625,1937.49755859375,1865.94189453125,10319231689,1809.5992553710937,1822.5534597143578,65.57874410140785,53.44454759832047,46.54038648032779,1790.1702209472655,1879.5809751074153,1700.7594667871158,88.50780025186975,84.62501520739035,261.45817204146533,26.984298524041268,-11.492199748130252,0
2023-04-06,1872.922607421875,1909.271728515625,1857.0850830078125,1909.1435546875,8263191830,1872.922607421875,1909.1435546875,1909.271728515625,1857.0850830078125,8263191830,1825.3454345703126,1831.7114865702697,61.06747738041234,54.26316711795721,48.08494260785368,1794.1920959472657,1890.6187561559175,1697.7654357386139,73.85427931445562,84.80380954958845,178.2693465686766,27.59731354453846,-26.145720685544376,0
2023-04-07,1865.6361083984375,1882.2991943359375,1845.993896484375,1872.734130859375,8356130492,1865.6361083984375,1872.734130859375,1882.2991943359375,1845.993896484375,8356130492,1834.6304809570313,1837.8795996299364,60.17002026869526,53.70489283525603,49.20893265333415,1799.39091796875,1899.386754913793,1699.395081023707,70.90405225605308,77.75537727412615,124.64820451855131,27.892112826301688,-29.095947743946923,0
2023-04-08,1849.4981689453125,1879.1077880859375,1848.87548828125,1864.6790771484375,5016362733,1849.4981689453125,1864.6790771484375,1879.1077880859375,1848.87548828125,5016362733,1840.2801147460937,1839.9920667781864,58.13234298229402,51.36811989003877,49.64077010067508,1802.5869995117187,1904.6766050511599,1700.4973939722775,64.36996977167632,69.70943378072833,98.47759404470784,28.1658550165104,-35.63003022832368,1
2023-04-09,1859.3878173828125,1873.057373046875,1828.7000732421875,1849.6722412109375,6361497715,1859.3878173828125,1849.6722412109375,1873.057373046875,1828.7000732421875,6361497715,1846.9451782226563,1843.5185668881184,59.0476185375631,49.74084102039524,49.66078428461911,1808.7903259277343,1908.8337862158587,1708.74686563961,68.37418473479539,67.88273558750825,78.26714258722708,27.889234774956495,-31.625815265204608,1
2023-04-10,1911.20751953125,1917.3001708984375,1848.1641845703125,1859.7412109375,8380134275,1911.20751953125,1859.7412109375,1917.3001708984375,1848.1641845703125,8380134275,1855.863720703125,1855.8256491868697,63.544717238400615,52.03282565550239,50.13519255879577,1814.0126647949219,1923.5418167159462,1704.4835128738976,88.80955226362252,73.85123559003141,123.55905598731893,28.268133551677725,-11.190447736377477,0
2023-04-11,1892.189697265625,1936.728271484375,1886.5341796875,1911.3758544921875,8877222956,1892.189697265625,1911.3758544921875,1936.728271484375,1886.5341796875,8877222956,1863.696630859375,1862.4372942920977,60.901506158642036,51.71848220420611,50.45185048787784,1821.7362976074219,1930.4383782906368,1713.034216924207,73.65494811722193,76.94622837187994,125.63948501153992,28.87130082815211,-26.34505188277807,1
2023-04-12,1920.68212890625,1929.8812255859375,1860.036865234375,1891.94970703125,11010714187,1920.68212890625,1891.94970703125,1929.8812255859375,1860.036865234375,11010714187,1876.1940307617188,1873.0272642219434,63.360488889695745,53.15571783957421,50.992623958217116,1826.950146484375,1943.8251940636148,1710.075098905135,90.22237301513505,84.22895779865983,107.10159596485909,28.730194539445638,-9.77762698486495,1
2023-04-13,2012.6346435546875,2022.150146484375,1901.8603515625,1917.6983642578125,12546950499,2012.6346435546875,1917.6983642578125,2022.150146484375,1901.8603515625,12546950499,1896.427783203125,1898.4104241006241,69.93266467550687,61.01123732254882,52.99634663108346,1839.979638671875,1976.9259433982281,1703.0333339455217,96.29214920828055,86.7231567802125,178.7721201291145,29.706945715876607,-3.7078507917194456,1
