Date,close_nvda,high_nvda,low_nvda,open_nvda,volume_nvda,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-03-28,26.392860412597656,26.49579420860575,25.833224372418172,26.429837056217544,356104000,26.392860412597656,26.429837056217544,26.49579420860575,25.833224372418172,356104000,26.080262184143066,25.957360706579262,66.67471645923138,1.3287572403025614,1.2646293947964278,24.749483108520508,27.705120618447047,21.79384559859397,77.72110708897935,80.80752383144512,74.92841809665323,39.82606285238764,-22.27889291102065,1
2023-03-29,26.96648597717285,27.06042483163502,26.579738018819665,26.80759068169934,393694000,26.96648597717285,26.80759068169934,27.06042483163502,26.579738018819665,393694000,26.35568332672119,26.14083802850537,69.50386653038385,1.3274827824866655,1.2772000723344754,24.963836669921875,27.909679000116817,22.017994339726933,88.56763777692335,82.0987783434751,94.82197002996519,39.49007304207296,-11.432362223076652,1
2023-03-30,27.36522674560547,27.481152585329546,27.08440898873497,27.211327368787387,364516000,27.36522674560547,27.211327368787387,27.481152585329546,27.08440898873497,364516000,26.539763832092284,26.363454158887208,71.32614618088604,1.3431646471214087,1.290392987291862,25.167352294921876,28.185395873688243,22.14930871615551,96.10731914475367,87.46535467021879,104.48975012346577,39.46224914501708,-3.8926808552463212,1
2023-03-31,27.758974075317383,27.81593629126594,27.08740929659207,27.122386430264136,433933000,27.758974075317383,27.122386430264136,27.81593629126594,27.08740929659207,433933000,26.744830894470216,26.617185052783604,73.03936199439566,1.3715543320729857,1.306625256248087,25.361778926849365,28.518404548972867,22.20515330472586,98.72599054348741,94.46698248838813,104.75661972231696,39.65358103217317,-1.2740094565125875,1
2023-04-03,27.946849822998047,27.981826954201942,27.318258357219978,27.49114640923392,398716000,27.946849822998047,27.49114640923392,27.981826954201942,27.318258357219978,398716000,26.95119686126709,26.858942283731682,73.84244590204364,1.3931539530657169,1.323930995611613,25.582385730743407,28.813252602422367,22.35151885906445,99.2456930345999,98.026334240947,104.33390207644658,39.93849169968111,-0.7543069654001072,0
2023-04-04,27.435178756713867,27.9818245711644,27.2892736200861,27.947846244856994,368592000,27.435178756713867,27.947846244856994,27.9818245711644,27.2892736200861,368592000,27.076515197753906,26.96371255154662,67.9095537263685,1.3533832696035546,1.3298214504100012,25.790500354766845,28.934552645829175,22.646448063704515,86.67796146731962,94.88321501513563,89.70878081515676,40.15319693078674,-13.322038532680375,0
2023-04-05,26.863555908203125,26.980478653593416,26.377871240257907,26.811589608214934,515015000,26.863555908203125,26.811589608214934,26.980478653593416,26.377871240257907,515015000,27.11778869628906,26.945502252756896,61.92376807096247,1.2612011875841524,1.3160973978448314,25.92541284561157,29.009938360751157,22.840887330471986,61.01054988372395,82.31140146188115,45.26400280156406,38.9099167537104,-38.98945011627605,1
2023-04-06,27.019451141357422,27.062422498432785,26.409846477836556,26.566744158591717,397654000,27.019451141357422,26.566744158591717,27.062422498432785,26.409846477836556,397654000,27.102398490905763,26.958947505229716,62.88461066003539,1.187042182520475,1.2902863547799601,26.105345916748046,28.998363471146938,23.212328362349155,66.44596685010502,71.37815940038284,45.626121874136444,37.82991501618884,-33.55403314989498,1
2023-04-10,27.56110191345215,27.603074472787966,26.651692648954523,26.805592033185857,395279000,27.56110191345215,26.805592033185857,27.603074472787966,26.651692648954523,395279000,27.182346725463866,27.06843012490652,66.08674111093637,1.1586214602870228,1.2639533758813726,26.33589611053467,28.902930249654244,23.768861971415095,83.9252239081493,70.46058021399274,66.9970622270042,37.30339180770331,-16.074776091850698,0
2023-04-11,27.151369094848633,27.771966381877682,27.108395825863244,27.70600922833138,314378000,27.151369094848633,27.70600922833138,27.771966381877682,27.108395825863244,314378000,27.24610538482666,27.08350993762327,61.746970983714625,1.0904656102122487,1.2292558227475479,26.545909786224364,28.608642344811194,24.483177227637533,61.34893132894482,70.57337402906637,69.34398919244268,36.95652031175337,-38.65106867105518,0
2023-04-12,26.47780418395996,27.45017222858766,26.43083380500762,27.352236262733783,446259000,26.47780418395996,27.352236262733783,27.45017222858766,26.43083380500762,446259000,27.25459976196289,26.97338161877539,55.3161327300293,0.9709085198524328,1.177586362168525,26.66743097305298,28.384461524926667,24.950400421179292,29.999955180481003,58.42470347252503,18.216260524872315,35.594139174513714,-70.00004481951899,0
2023-04-13,26.445823669433594,26.869548260916794,26.31191176986607,26.7166476867757,353615000,26.445823669433594,26.7166476867757,26.869548260916794,26.31191176986607,353615000,27.202533531188966,26.877461991622337,55.02311910888237,0.8636227981000246,1.114793649354825,26.779108428955077,28.08393402951596,25.474282828394195,28.51152196358442,39.9534694910034,-24.090110287732706,34.1576255504353,-71.48847803641559,1
2023-04-14,26.740633010864258,26.865551883679498,26.202982075525256,26.486798151032517,395660000,26.740633010864258,26.486798151032517,26.865551883679498,26.202982075525256,395660000,27.140074157714842,26.852583995120867,57.27014411203484,0.7932427322474496,1.05048346593335,26.839918994903563,28.011766450028794,25.66807153977833,42.23250247110635,33.58132653839058,-31.815839438117955,32.661305765880314,-57.76749752889365,1
2023-04-17,26.984474182128906,26.988471296055224,26.415843268204867,26.547757558326303,321471000,26.984474182128906,26.547757558326303,26.988471296055224,26.415843268204867,321471000,27.062624168395995,26.876564029122328,59.090648155967116,0.7485135691618687,0.9900894865790538,26.903727531433105,27.954921535212044,25.852533527654167,53.581328602657,41.44178434578257,-9.65785777391976,31.416733160253408,-46.418671397343,1
2023-04-18,27.649045944213867,28.091759262343043,27.339247645401258,27.51513402889549,604812000,27.649045944213867,27.51513402889549,28.091759262343043,27.339247645401258,604812000,27.032843780517577,27.0170152864117,63.6377110848803,0.7579535555242529,0.9436623003680936,26.992020320892333,27.980264707093134,26.003775934691532,76.56084999231383,57.45822702202571,124.26688017376857,31.376652595384424,-23.43915000768616,1
2023-04-19,27.912872314453125,27.98182777688548,27.21432656572957,27.343242553972818,358660000,27.912872314453125,27.343242553972818,27.98182777688548,27.21432656572957,358660000,27.080613136291504,27.179898382419232,65.28723485325649,0.7777578871318234,0.9104814177208397,27.078564167022705,28.07105256459661,26.0860757694488,90.52895444002546,73.55704434499874,112.19104137505701,31.13404670095721,-9.471045559974536,0
2023-04-20,27.086408615112305,28.01180820232442,26.982476023380784,27.653040047394537,427713000,27.086408615112305,27.653040047394537,28.01180820232442,26.982476023380784,427713000,27.102898406982423,27.16290024290888,56.621956808428685,0.7184820354566455,0.872081541268001,27.110343551635744,28.060182218529203,26.160504884742284,46.77240628236549,71.28740357156825,48.73268882907494,30.52416429174963,-53.22759371763451,1
2023-04-21,27.101398468017578,27.165358012841736,26.704656772926235,26.934507038823,345103000,27.101398468017578,26.934507038823,27.165358012841736,26.704656772926235,345103000,27.11109313964844,27.15171810201955,56.734121978895956,0.6650487834020815,0.8306749896948171,27.1067458152771,28.056147562782513,26.15734406777169,47.56603366255047,61.62246479498046,-12.694902283384131,29.506897583263246,-52.43396633744953,0
2023-04-24,27.024450302124023,27.348239440320924,26.653690781200147,26.99546979327811,339282000,27.024450302124023,26.99546979327811,27.348239440320924,26.653690781200147,339282000,27.057427978515626,27.128578502038543,55.93455684053668,0.6094679056424397,0.7864335728843417,27.119887351989746,28.057013257716914,26.182761446262578,43.49206631316729,45.943502086027735,-12.149866743453758,28.772906728436244,-56.50793368683271,0
2023-04-25,26.223970413208008,27.229318099005507,26.20798195514791,27.06042714449729,378527000,26.223970413208008,27.06042714449729,27.229318099005507,26.20798195514791,378527000,26.964688110351563,26.96410430406935,48.30744042567036,0.49512018514067435,0.7281708953356083,27.10539674758911,28.0874486132945,26.12334488188372,1.11121300221299,30.7231043259769,-89.88111169049768,27.370687642571898,-98.88878699778702,1
2023-04-26,26.93850326538086,27.31226106523399,26.687666728848185,26.98447484193406,406337000,26.93850326538086,26.98447484193406,27.31226106523399,26.687666728848185,406337000,27.010758018493654,26.959449569762352,54.29805423770878,0.45688889164292945,0.6739144945970725,27.13267889022827,28.06298942271278,26.20236835774376,38.941659979217036,27.84831309819909,-25.10196027199463,26.17684834233675,-61.058340020782964,1
2023-04-27,27.208330154418945,27.477156579807456,26.607720371241534,27.345242278323862,377161000,27.208330154418945,27.345242278323862,27.477156579807456,26.607720371241534,377161000,27.087008666992187,27.004700585154456,56.355011997222476,0.4432535401176132,0.6277823037011807,27.144771099090576,28.07240971766771,26.217132480513442,53.227457738808276,31.093443573412753,-5.13381319136658,25.288266100767906,-46.772542261191724,1
2023-04-28,27.73099136352539,27.739984394080437,27.05342998469089,27.20733127338207,292216000,27.73099136352539,27.20733127338207,27.739984394080437,27.05342998469089,292216000,27.1860445022583,27.136753453949172,60.10104760773045,0.46921302167046264,0.5960684472950372,27.163059329986574,28.121279696285065,26.204838963688083,80.89939346284278,57.68950372695602,70.32983328143945,24.80737348367071,-19.100606537157212,1
2023-05-01,28.891237258911133,29.039141923615947,27.76197146754515,27.82193199383704,570329000,28.891237258911133,27.82193199383704,29.039141923615947,27.76197146754515,570329000,27.376720809936522,27.4557505093968,66.89400153364377,0.5767597179985309,0.592206701435736,27.21967248916626,28.41619369051785,26.02315128781467,94.7850377754842,76.3039629923784,224.25287564428012,25.694282561785418,-5.214962224515803,0
2023-05-02,28.191688537597656,28.81728357065356,28.06477206868038,28.661384689897297,402730000,28.191688537597656,28.661384689897297,28.81728357065356,28.06477206868038,402730000,27.430985069274904,27.589557423615137,60.235143784507095,0.5986427334442475,0.5934939078374383,27.23191442489624,28.462470880340717,26.00135796945176,70.11968889592742,81.93470671141812,171.75706545308398,26.517840991463363,-29.880311104072582,0
2023-05-03,27.78395652770996,28.348590376013785,27.45417077419222,27.821931972424778,383387000,27.78395652770996,27.821931972424778,28.348590376013785,27.45417077419222,383387000,27.418093490600587,27.62490271526874,56.69286689941621,0.5764397762845341,0.5900830815268574,27.249353313446044,28.50064846233723,25.998058164554855,55.74348897326857,73.54940521489338,91.72148874132496,26.193938430118717,-44.25651102673143,0
2023-05-04,27.544113159179688,27.840919391214324,27.22232162669159,27.63305419552841,321850000,27.544113159179688,27.63305419552841,27.840919391214324,27.22232162669159,321850000,27.463863945007326,27.610213705070727,54.656699195769306,0.5333423784414926,0.5787349409097844,27.283381175994872,28.52785564888413,26.038906703105614,47.19377283208648,57.68565023376082,39.40173045377905,25.51464616367229,-52.806227167913505,1
2023-05-05,28.661386489868164,28.736336669906983,27.71300300195752,27.80794065911765,361494000,28.661386489868164,27.80794065911765,28.736336669906983,27.71300300195752,361494000,27.619862747192382,27.801336029579353,61.57926637658279,0.5826258523408505,0.5795131231959977,27.36547794342041,28.73937936388767,25.991576522953146,86.65722043420281,63.19816074651928,141.10730023443955,25.794614216388688,-13.342779565797183,1
2023-05-08,29.132076263427734,29.201031717397843,28.33159752844978,28.503484856309754,344979000,29.132076263427734,28.503484856309754,29.201031717397843,28.33159752844978,344979000,27.830625343322755,28.043288799369968,64.06809130760618,0.6521465519779674,0.5940398089523916,27.44402666091919,29.018652231141992,25.869401090696385,97.69614742662101,77.18238023097008,172.76465752899355,26.451725345030145,-2.30385257337898,0
2023-05-09,28.55245590209961,28.954195421712242,28.43153605029766,28.88024404414107,314869000,28.55245590209961,28.88024404414107,28.954195421712242,28.43153605029766,314869000,28.063473892211913,28.1358646362299,58.99967941716007,0.6529449453543457,0.6058208362327824,27.51408100128174,29.153717738589748,25.87444426397373,78.33060367126382,87.56132384402919,123.94598722217327,27.061899964482922,-21.669396328736173,1
2023-05-10,28.866254806518555,29.094107482413545,28.442530182163917,28.986175863013205,369350000,28.866254806518555,28.986175863013205,29.094107482413545,28.442530182163917,369350000,28.256249046325685,28.268662849009655,60.807381539866505,0.6711618904278964,0.6188890470718053,27.63350353240967,29.30151508454474,25.9654919802746,88.81485650183008,88.28053586657161,122.97186730875697,27.752819489971177,-11.18514349816991,0
2023-05-11,28.559450149536133,28.931210344411994,28.227666813122973,28.87724453995884,322149000,28.559450149536133,28.87724453995884,28.931210344411994,28.227666813122973,322149000,28.391361045837403,28.321533267287194,58.10974287816875,0.6533114116188017,0.6257735199812046,27.739184856414795,29.35997080935613,26.11839890347346,78.56428663653686,81.90324893654359,89.8742029609911,27.980223915047617,-21.43571336346313,0
2023-05-12,28.321605682373047,28.761320627980606,28.02779588194695,28.51048218586155,274222000,28.321605682373047,28.51048218586155,28.761320627980606,28.02779588194695,274222000,28.450422477722167,28.321546433666438,56.034362533309746,0.6129075016485892,0.6232003163146815,27.818233489990234,29.38997583701244,26.24649114296803,70.6177275728381,79.33229023706834,61.307199803724956,27.810268810500535,-29.382272427161883,1
2023-05-15,28.934207916259766,28.95019827906706,28.133729096093575,28.48949703703172,293926000,28.934207916259766,28.48949703703172,28.95019827906706,28.133729096093575,293926000,28.45471954345703,28.432939430501587,59.99722559169852,0.6231358700258731,0.6231874270569199,27.915720176696777,29.51021327997795,26.321227073415603,89.71107724749088,79.63103048562193,83.53330847722148,27.864062035665658,-10.288922752509128,1
2023-05-16,29.194040298461914,29.850615404152038,28.81328895261737,28.822281983258687,449405000,29.194040298461914,28.822281983258687,29.850615404152038,28.81328895261737,449405000,28.554954719543456,28.57132140649437,61.57906713895355,0.6447756549982664,0.6275050726451892,27.99296989440918,29.67556777220188,26.310372016616476,79.75342713757695,80.02741065263531,127.26246992171713,28.78008347620642,-20.24657286242306,1
2023-05-17,30.15841293334961,30.17939921213159,29.410899219353887,29.56479859708841,432535000,30.15841293334961,29.56479859708841,30.17939921213159,29.410899219353887,432535000,28.792400360107422,28.85988350228623,66.82288678724638,0.7313120425318012,0.6482664666225115,28.105246925354002,30.033265773331767,26.17722807737624,99.32864730088333,89.59771722865038,159.94586067154697,29.895746567879744,-0.6713526991166637,1
2023-05-18,31.657438278198242,31.807340536574944,30.30031991259901,30.39026164884716,748725000,31.657438278198242,30.39026164884716,31.807340536574944,30.30031991259901,748725000,29.203732872009276,29.368529825179323,72.99313685753476,0.9103575355727038,0.70068468041255,28.3337984085083,30.74716119460376,25.920435622412842,96.73060763056884,91.93756068967637,233.15868458107818,31.925249598996267,-3.269392369431161,0
2023-05-19,31.24370574951172,31.559500611313766,30.895932071373757,31.5155285475328,473908000,31.24370574951172,31.5155285475328,31.559500611313766,30.895932071373757,473908000,29.461964797973632,29.709470902330665,69.16952049800899,1.007256594378216,0.7619990632056832,28.540913772583007,31.19468148380945,25.887146061356564,87.7070346242571,94.58876318523642,202.2315500710998,33.80978812789018,-12.292965375742904,0
2023-05-22,31.155765533447266,31.499542119934745,30.660087176948643,30.880942499765002,372000000,31.155765533447266,30.880942499765002,31.499542119934745,30.660087176948643,372000000,29.664333724975585,29.97243356253368,68.34995613143674,1.0646807788346209,0.8225354063314708,28.74747953414917,31.536630491798125,25.958328576500218,85.78904436526621,90.07556220669737,166.19184398489557,35.103593597647254,-14.210955634733795,0
2023-05-23,30.668081283569336,31.267692227057807,30.61111907309606,30.979879050427765,356253000,30.668081283569336,30.979879050427765,31.267692227057807,30.61111907309606,356253000,29.87589626312256,30.098914966358343,63.8329653171326,1.0586345355684976,0.8697552321788763,28.969685077667236,31.624112400001366,26.315257755333107,75.15257242342341,82.88288380431555,126.77212320480419,36.20798415316585,-24.847427576576592,0
2023-05-24,30.51818084716797,30.58713630992968,29.786655566782457,30.19039269854062,721419000,30.51818084716797,30.19039269854062,30.58713630992968,29.786655566782457,721419000,30.0410888671875,30.175145126505544,62.46647420416058,1.0298753695864562,0.9017792596603924,29.14866895675659,31.712313123246588,26.585024790266594,68.51359521516746,76.48507066795234,78.40434267760979,35.73352365460219,-31.48640478483255,1
2023-05-25,37.95534896850586,39.454375407130364,36.61122070862838,38.497995807341425,1543911000,37.95534896850586,38.497995807341425,39.454375407130364,36.61122070862838,1543911000,30.980678749084472,31.58972764323287,82.49208145710062,1.5888851566920223,1.0392004390667184,29.686019897460938,34.17777088240792,25.194268912513955,86.88123217170326,76.84913327009802,363.05726863592315,38.40038598064791,-13.118767828296743,1
2023-05-26,38.920719146728516,39.14457277153295,37.52562538722481,37.86540484439774,714397000,38.920719146728516,37.86540484439774,39.14457277153295,37.52562538722481,714397000,32.04059009552002,32.92263518932298,83.70723742323617,2.0857584211293343,1.2485120354792416,30.245506286621094,36.17974874571682,24.311263827525366,95.32969372658104,83.57484037115059,276.5889590247671,40.876758140547516,-4.6703062734189675,1
2023-05-30,40.0849723815918,41.910786521689786,39.92307875239309,40.568659477112405,923401000,40.0849723815918,40.568659477112405,41.910786521689786,39.92307875239309,923401000,33.155666542053225,34.22487831519004,85.0544828310865,2.5441521664624247,1.5076400616758785,30.80519304275513,38.08244844505481,23.527937640455452,86.84855311454845,89.68649300427758,250.4338894392411,43.52759193054675,-13.15144688545155,0
2023-05-31,37.809444427490234,40.26884571341783,37.79745117886432,39.462370269421555,1002580000,37.809444427490234,39.462370269421555,40.26884571341783,37.79745117886432,1002580000,34.01720695495605,34.87661760833553,72.44543201979485,2.69277578066729,1.744667205474161,31.286080837249756,39.06292211370263,23.50923956079688,70.45779111556381,84.21201265223108,159.6050205759346,44.31976782075305,-29.542208884436185,1
2023-06-01,39.74419403076172,40.02401112114797,38.31512164105145,38.46402321780072,635873000,39.74419403076172,38.46402321780072,40.02401112114797,38.31512164105145,635873000,34.97578506469726,35.76163150332211,75.7386963790878,2.9328708794572265,1.9823079402707742,31.884092712402342,40.30452905803227,23.463656366772415,84.39390656415367,80.5667502647553,139.4289624956347,45.05535971880175,-15.606093435846333,0
2023-06-02,39.30147933959961,40.473718484515544,39.03265289434997,40.070980123808866,482731000,39.30147933959961,40.070980123808866,40.473718484515544,39.03265289434997,482731000,35.740189170837404,36.4052402008271,73.57184809521023,3.0522402734653937,2.1962944069096983,32.47196102142334,41.233115741366795,23.710806301479884,81.0604899037266,78.63739586114802,119.01599218832669,45.83958362844222,-18.939510096273388,0
2023-06-05,39.14557647705078,39.539317935308446,38.681876946870204,38.88374549804094,396094000,39.14557647705078,38.88374549804094,39.539317935308446,38.681876946870204,396094000,36.530376243591306,36.903483160140496,72.78216923360107,3.098543242431255,2.37674417401401,32.99617052078247,42.03287249814814,23.959468543416804,78.88749335469554,81.44729660752527,95.16643034316856,46.28304888617155,-21.112506645304467,0
