Date,close_googl,high_googl,low_googl,open_googl,volume_googl,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-03-07,93.41339874267578,95.21478402463518,93.08496711653402,94.52807232544816,27835500,93.41339874267578,94.52807232544816,95.21478402463518,93.08496711653402,27835500,91.2238639831543,92.51468137185891,49.93854722116945,-0.7875760163040013,-0.826341749880322,93.6059741973877,101.6063742319918,85.6055741627836,58.02201954464827,61.90474468490236,7.460677166506628,14.42568794802671,-41.97798045535173,1
2023-03-08,93.8015365600586,95.503399070826,93.55272611825472,93.67215786383373,34103300,93.8015365600586,93.67215786383373,95.503399070826,93.55272611825472,34103300,91.48262634277344,92.74865504244067,50.8848144034455,-0.6360894431722244,-0.7882912885387026,92.9396598815918,98.00622402646971,87.87309573671388,62.30766660774706,64.10254912975093,37.69486252463399,14.309463663494666,-37.69233339225294,0
2023-03-09,91.88072204589844,95.07544729094798,91.46272231509023,93.60249368912125,28813500,91.88072204589844,93.60249368912125,95.07544729094798,91.46272231509023,28813500,91.62494583129883,92.59084904306935,46.22789617889008,-0.6633818677094325,-0.7633094043728487,92.58883705139161,96.8671111770668,88.31056292571641,50.60890710783183,56.979531086742384,4.559299823444363,13.348151133837586,-49.39109289216817,0
2023-03-10,90.19876098632812,92.34848690437508,89.96985962601842,91.73143425906332,35941000,90.19876098632812,91.73143425906332,92.34848690437508,89.96985962601842,35941000,91.7742317199707,92.15592394184368,42.55525261474678,-0.8113784458999191,-0.7729232126782628,92.37087898254394,96.66979046588209,88.0719674992058,27.740107040969836,46.885560252182906,-55.43785884058694,12.876626490478126,-72.25989295903017,1
2023-03-13,90.67648315429688,92.1295353055602,88.99452204264824,89.66133224210813,37335600,90.67648315429688,89.66133224210813,92.1295353055602,88.99452204264824,37335600,91.89764175415038,91.88693470774426,43.918082496420354,-0.8799748120413966,-0.7943335325508896,92.19870262145996,96.47939934776164,87.91800589515827,34.235461189998816,37.52815844626682,-57.28112196308965,12.774084764457188,-65.76453881000118,1
2023-03-14,93.52286529541016,93.91100895731901,92.00014668436901,92.11957083074607,36050200,93.52286529541016,92.11957083074607,93.91100895731901,92.00014668436901,36050200,92.2867805480957,92.18437663277442,51.32740235018106,-0.6966283775387438,-0.7747925015484605,92.16685485839844,96.39790579035387,87.935803926443,72.93632392913706,44.97063072003524,35.28613890949602,11.961695956643153,-27.063676070862936,1
2023-03-15,95.65269470214844,96.46879271449647,92.19920427168174,92.77644636636741,50622100,95.65269470214844,92.77644636636741,96.46879271449647,92.19920427168174,50622100,92.85904464721679,92.81497991811514,56.01057404564251,-0.3751411798548361,-0.6948622372097356,92.23801460266114,96.64946019229272,87.82656901302956,90.17964393698534,65.78380968537374,88.9240433214102,11.892861707155154,-9.820356063014653,1
2023-03-16,99.84265899658203,100.70852211278338,95.04559373185006,95.74225996804023,65492000,99.84265899658203,95.74225996804023,100.70852211278338,95.04559373185006,65492000,93.68708572387695,94.09273975056367,63.459308659571555,0.2152535333264609,-0.5128390831024963,92.40621032714844,97.63278264855593,87.17963800574096,92.67057574976788,85.26218120529676,200.19469483484454,12.967937741287788,-7.329424250232123,1
2023-03-17,101.136474609375,102.35066322909664,99.62370281885212,99.78294515178816,61028500,101.136474609375,99.78294515178816,102.35066322909664,99.62370281885212,61028500,94.48029403686523,95.3734188158021,65.40720825734766,0.7785708243514193,-0.25455710161171313,92.71025695800782,99.09672640905693,86.32378750695871,90.97637443617197,91.27553137430839,240.3742278350188,14.3290789955328,-9.023625563828032,0
2023-03-20,100.7383804321289,101.26585739333697,99.39480546444764,99.64361592487353,32960400,100.7383804321289,99.64361592487353,101.26585739333697,99.39480546444764,32960400,95.08639755249024,96.34886638240697,64.27191214672914,1.1792868778316574,0.03221169427696097,93.05212326049805,100.32715283954894,85.77709368144716,87.92852834916413,90.52515951170132,185.8083825630702,15.495578528514041,-12.07147165083588,1
2023-03-21,104.42076873779297,104.59991256706779,100.73837708314564,100.76823312250937,42110300,104.42076873779297,100.76823312250937,104.59991256706779,100.73837708314564,42110300,96.18713455200195,97.81648499247714,69.53885081872139,1.7735508087557008,0.38047951717270895,93.70549926757812,102.45138055663259,84.95961797852365,98.85203879393795,92.58564719309135,199.73201256106302,17.269412719146437,-1.14796120606206,0
2023-03-22,102.87814331054688,106.08281539474726,102.8383327290355,103.773854818731,43427400,102.87814331054688,103.773854818731,106.08281539474726,102.8383327290355,43427400,97.09479522705078,98.73678650485346,65.20246337705856,2.0958723637590992,0.7235580864899871,94.28871078491211,103.81319376890988,84.76422780091434,81.24638886886419,89.34231867065542,174.2462730050552,19.183404978034044,-18.753611131135813,1
2023-03-23,105.0975341796875,105.79420800627038,103.96295911766454,104.56010268824097,40797800,105.0975341796875,104.56010268824097,105.79420800627038,103.96295911766454,40797800,98.41647644042969,99.893286082096,68.26831862532794,2.501564336713031,1.079159336534596,95.02071113586426,105.46116213668815,84.58026013504038,94.23417426914239,91.4442006439815,156.86749036318412,20.96068350414396,-5.76582573085762,0
2023-03-24,104.93830108642578,104.98805862211833,103.34590808241246,104.49043770663731,30393300,104.93830108642578,104.49043770663731,104.98805862211833,103.34590808241246,30393300,99.89043045043945,100.81056153742868,67.80672464938093,2.778203962365893,1.4189682617008554,95.83233108520508,106.698078403478,84.96658376693217,93.30234866209803,89.59430393336821,124.60993768366252,22.309204706681925,-6.697651337901987,0
2023-03-27,101.97248077392578,104.26154010508955,101.44500379935059,104.12220685116753,31120900,101.97248077392578,104.12220685116753,104.26154010508955,101.44500379935059,31120900,101.02003021240235,101.02181958042814,59.70877169090715,2.726694311240749,1.6805134716088341,96.45883598327637,107.2230559313142,85.69461603523854,75.9464884167816,87.82767044934069,85.61780383506854,22.675672931024167,-24.0535115832184,0
2023-03-28,100.54927825927734,101.96251979884079,99.2654154207413,101.95257284782572,32057900,100.54927825927734,101.95257284782572,101.96251979884079,99.2654154207413,32057900,101.72267150878906,100.93590297658254,56.23790324113579,2.5417324829942203,1.8527572738859117,97.00472602844238,107.43066607054617,86.57878598633859,67.61796499244784,78.9556006904425,51.5978039505662,22.117609282114266,-32.38203500755217,1
2023-03-29,100.90756225585938,102.00232668210373,100.17108547356293,101.7933268219828,28779600,100.90756225585938,101.7933268219828,102.00232668210373,100.17108547356293,28779600,102.24815826416015,100.93075011826923,56.91687637582698,2.396434816910258,1.961492782490781,97.55360145568848,107.5801361146122,87.52706679676476,69.71462841693207,71.09302727538717,51.465124909643144,21.611188507409803,-30.285371583067935,0
2023-03-30,100.40994262695312,100.67866215981911,99.30522364315344,100.4298517146947,33086200,100.40994262695312,100.4298517146947,100.67866215981911,99.30522364315344,33086200,102.30488662719726,100.83605784712086,55.62599295974333,2.2155916629213266,2.01231255857689,97.99598617553711,107.70170895065635,88.29026340041787,66.80257852023993,68.04505730987329,33.57304264941316,20.784265712812832,-33.19742147976008,1
2023-03-31,103.23643493652344,103.39566967562425,100.55923207299183,100.81799706625952,36863400,103.23643493652344,100.81799706625952,103.39566967562425,100.55923207299183,36863400,102.5148826599121,101.27249004519405,61.032136225189106,2.2741316933182816,2.0646763855251686,98.49758834838867,108.19785743358946,88.79731926318789,79.78806065269308,72.10175586328835,62.71699758981125,20.838509416624436,-20.211939347306917,1
2023-04-03,103.86343383789062,104.0326231198909,101.44499598386052,101.90280629620425,25035400,103.86343383789062,101.90280629620425,104.0326231198909,101.44499598386052,25035400,102.82738800048828,101.74357073477523,62.134207316496756,2.3440973651820087,2.120560581456537,98.95689277648925,108.75949376966658,89.15429178331193,84.01437826813323,76.86833914702207,68.14573693264798,21.0642150104012,-15.985621731866758,1
2023-04-04,104.22171783447266,105.07762635151548,103.54495313711536,103.83357415733603,24420100,104.22171783447266,103.83357415733603,105.07762635151548,103.54495313711536,24420100,102.80748291015625,102.1941429347202,62.781949156316685,2.400781474031291,2.1766047599714877,99.4973087310791,109.20917775682223,89.78543970533597,83.13798873378724,82.31347588487118,81.01187321215676,21.558175483672873,-16.862011266212765,0
2023-04-05,103.9729232788086,105.59516485432329,103.1667797636212,105.27668774768564,28290500,103.9729232788086,105.27668774768564,105.59516485432329,103.1667797636212,28290500,102.91696090698242,102.51755754273626,61.98895973836961,2.3979859084439283,2.220880989665976,100.0058780670166,109.53497508019157,90.47678105384162,69.05136673829516,78.7345779134052,76.13452727719219,22.156672904710483,-30.948633261704845,1
2023-04-06,107.90411376953125,108.65054511701238,103.83357846595176,104.75915364055206,48711500,107.90411376953125,104.75915364055206,108.65054511701238,103.83357846595176,48711500,103.1976188659668,103.49693140215352,68.7134347474979,2.6820674171901544,2.3131182751708117,100.80704765319824,110.16167177350384,91.45242353289264,92.04665921902274,81.41200489703505,117.5455884807819,23.44978813377414,-7.953340780977258,0
2023-04-10,105.93354034423828,107.07806234756984,104.61982146300264,106.47097183107455,27067400,105.93354034423828,106.47097183107455,107.07806234756984,104.61982146300264,27067400,103.29714279174804,103.93995120980529,62.723373620802775,2.716876788495725,2.3938699778357946,101.59378662109376,109.82678096572566,93.36079227646185,71.0498963711324,77.3826407761501,96.85917231541468,24.650537989333248,-28.95010362886759,0
2023-04-11,104.84872436523438,106.22216293833723,104.18191416724264,106.04301910676263,26311800,104.84872436523438,106.04301910676263,106.22216293833723,104.18191416724264,26311800,103.5847671508789,104.10518269261057,59.641017756224876,2.626649502293276,2.440425882727291,102.30239868164062,108.93979972540394,95.6649976378773,59.49101531022467,74.19585696679327,76.68435770962338,25.52601810218314,-40.50898468977533,0
2023-04-12,104.14209747314453,106.24205820052738,103.84352190700692,106.07286892315904,24370300,104.14209747314453,106.07286892315904,106.24205820052738,103.84352190700692,24370300,103.94404907226563,104.11189447088947,57.65355839676828,2.469656184078559,2.446271942997545,102.83336029052734,108.142622831409,97.52409774964568,51.96179712189635,60.834236267751145,64.64869679078684,26.148212167560438,-48.03820287810365,1
2023-04-13,106.91883087158203,106.97854295202298,105.33639240206342,105.33639240206342,24843600,106.91883087158203,105.33639240206342,106.97854295202298,105.33639240206342,24843600,104.5451759338379,104.62224654374266,62.88721752096678,2.5400172892377952,2.465021012245595,103.39666709899902,107.86263091450783,98.9307032834902,81.5483184412635,64.33371029112817,113.65431639718089,26.9313344556718,-18.4516815587365,1
2023-04-14,108.35197448730469,108.42164110764425,106.33162731127321,106.38139243712666,26578000,108.35197448730469,106.38139243712666,108.42164110764425,106.33162731127321,26578000,105.33937911987304,105.30037889711757,65.2728208443092,2.6805222920926894,2.508121268215014,103.82213287353515,108.4703118550652,99.1739538920051,96.81868403133176,76.7762665314972,147.68637129879255,28.037935091122595,-3.181315968668244,0
2023-04-17,105.46577453613281,105.65487290751938,104.02266937335287,104.16201021070087,37571200,105.46577453613281,104.16201021070087,105.65487290751938,104.02266937335287,37571200,105.56231307983398,105.33045083148397,57.2864736039744,2.52981912395569,2.512460839363149,104.03859786987304,108.56804584798412,99.50914989176196,66.06577976066806,81.47759407775443,46.15580441491484,27.77301162419445,-33.934220239331935,0
2023-04-18,104.00276184082031,106.03305590180257,103.57480758885212,105.98329077756064,26596400,104.00276184082031,105.98329077756064,106.03305590180257,103.57480758885212,26596400,105.57624588012695,105.08905283318148,53.69977691387551,2.2662094282228082,2.4632105571350813,104.20181694030762,108.47163039566115,99.9320034849541,50.26620230033807,71.0502220307793,20.79724141673922,27.29742200198709,-49.73379769966193,0
2023-04-19,103.68428802490234,104.48048447908047,102.57956905144894,103.0871444808148,20905700,103.68428802490234,103.0871444808148,104.48048447908047,102.57956905144894,20905700,105.52250289916992,104.83364104985799,52.922998187712324,2.0084465482081555,2.3722577553496964,104.16499290466308,108.43931883547897,99.89066697384719,46.85836002536856,54.39678069545823,-21.451141196983375,26.35175381466104,-53.14163997463144,1
2023-04-20,104.78900909423828,105.74444030250633,103.37576757324341,103.41557815605778,27820800,104.78900909423828,103.41557815605778,105.74444030250633,103.37576757324341,27820800,105.60411148071289,104.82552614883622,55.33646601418198,1.8717331913550197,2.2721528425507613,104.26053619384766,108.50082285253092,100.0202495351644,52.27553300971635,49.80003177847433,23.001427015511375,25.92671046094949,-47.72446699028365,1
2023-04-21,104.908447265625,105.49563631362956,104.28144003927596,104.96815934695626,25800100,104.908447265625,104.96815934695626,105.49563631362956,104.28144003927596,25800100,105.30454483032227,104.84060271552508,55.60148461562497,1.7528191255396166,2.1682860991485327,104.25108184814454,108.48469945427324,100.01746424201583,48.066444593786144,49.06677920962368,34.40973324344011,25.532027346788762,-51.933555406213856,1
2023-04-24,105.46577453613281,106.12263017432495,104.20181320069477,104.98805513219027,23542800,105.46577453613281,104.98805513219027,106.12263017432495,104.20181320069477,23542800,105.25776824951171,104.95427031927194,56.887017451956964,1.6841368434108972,2.071456248001006,104.27745552062989,108.53437663353286,100.02053440772691,47.54104535274599,49.29434098541615,47.6877282367324,25.397123071359783,-52.45895464725401,0
2023-04-25,103.3558578491211,106.1823484668057,103.34590330520571,105.32643992429568,46664100,103.3558578491211,105.32643992429568,106.1823484668057,103.34590330520571,46664100,105.1084815979004,104.6636498701536,50.880709677178515,1.442821053680504,1.9457292091369056,104.34662437438965,108.49506104103827,100.19818770774103,12.786886149584989,36.1314586987057,2.833964255277662,24.772888651519175,-87.213113850415,0
2023-04-26,103.21652221679688,105.84395986079909,102.14165929158905,104.42076383754022,53347600,103.21652221679688,104.42076383754022,105.84395986079909,102.14165929158905,53347600,105.01592407226562,104.40053575136147,50.5014992605229,1.2261984779094206,1.8018230628914087,104.47998657226563,108.28916542703644,100.67080771749482,16.513777534850462,25.61390301239381,-34.4190913199906,23.5361696196195,-83.48622246514952,1
2023-04-27,107.07806396484375,107.85435896406044,103.04733914233148,103.95300525177885,50089200,107.07806396484375,103.95300525177885,107.85435896406044,103.04733914233148,50089200,105.0318473815918,104.8873590629037,59.508398045605425,1.350549380179018,1.7115683263489307,104.78851165771485,108.3838768356213,101.1931464798084,78.60539756077712,35.96868708173752,79.03072042251809,23.20853397547409,-21.394602439222876,0
2023-04-28,106.8292465209961,106.83920106462901,104.5899525683896,106.5306785498371,36139800,106.8292465209961,106.5306785498371,106.83920106462901,104.5899525683896,36139800,104.87957458496093,105.2404295098296,58.76637581142776,1.4127357396538827,1.6518018090099214,105.10947685241699,108.19381187680632,102.02514182802766,74.64332488070124,56.5874999921096,77.94553672830263,22.904300877339065,-25.356675119298757,0
2023-05-01,106.6899185180664,107.47616045562452,106.31172936546945,106.33163086061985,26681700,106.6899185180664,106.33163086061985,107.47616045562452,106.31172936546945,26681700,105.00198898315429,105.50397296587265,58.32778812094593,1.4342432092121413,1.6082900890503655,105.28215103149414,108.31394241979251,102.25035964319576,72.42471968389182,75.22448070845672,114.72661125383924,22.87441061682814,-27.57528031610818,0
2023-05-02,104.81886291503906,106.68991470916808,103.21652305785557,106.63020263275621,30997200,104.81886291503906,106.63020263275621,106.68991470916808,103.21652305785557,30997200,105.08359909057617,105.37940750208472,52.64551772249198,1.2854911419953368,1.54373029963936,105.32992248535156,108.3002770190108,102.35956795169231,42.63075438539583,63.232932983329626,-25.152407999185392,21.260786626833212,-57.36924561460417,1
2023-05-03,104.908447265625,106.97854454706649,104.46058387636243,105.0278714282875,21795400,104.908447265625,105.0278714282875,106.97854454706649,104.46058387636243,21795400,105.20601501464844,105.29377836818294,52.88219771859984,1.1614443578466478,1.4672731112808177,105.36425895690918,108.29823149342631,102.43028642039205,44.057260913757254,53.037578327681636,11.012387860144782,19.853168974254952,-55.942739086242746,0
2023-05-04,104.1918716430664,105.09753777760864,103.47529629660639,104.98806056672765,23419500,104.1918716430664,104.98806056672765,105.09753777760864,103.47529629660639,23419500,105.14630126953125,105.09343169088902,50.69937902735884,0.9938581455847668,1.3725901181416076,105.37520637512208,108.28990204878603,102.46051070145812,35.888677315858395,40.85889753833715,-80.6167147285087,18.7819344861455,-64.1113226841416,1
2023-05-05,105.06768035888672,105.37620289836305,103.61462818899871,104.32124898163032,26625100,105.06768035888672,104.32124898163032,105.37620289836305,103.61462818899871,26625100,105.16222457885742,105.08874963052496,53.23985967352165,0.9210974706235362,1.2822915886379933,105.23338470458984,107.90823745817796,102.55853195100171,51.21958504833904,43.72184109265155,-42.84421210173745,17.645943107506238,-48.78041495166096,1
2023-05-08,107.25720977783203,107.44630815726045,104.65963556054464,104.67953705638796,26511400,107.25720977783203,104.67953705638796,107.44630815726045,104.65963556054464,26511400,105.34136810302735,105.48301511185352,58.93680952072952,1.0282577220014275,1.2314848153106803,105.29956817626953,108.1028602137059,102.49627613883317,89.54698793101315,58.88508343173686,97.80192366182195,17.143434450688357,-10.453012068986858,0
2023-05-09,106.8392105102539,109.62589071265951,106.67997576350962,107.87426293991619,36360100,106.8392105102539,107.87426293991619,109.62589071265951,106.67997576350962,36360100,105.68970336914063,105.72959609338085,57.496624276294234,1.0671524762713034,1.198618347502805,105.3990924835205,108.27176955746194,102.52641540957907,62.76598029077206,67.84418442337476,160.97296495520962,17.50320130840444,-37.23401970922794,1
2023-05-10,111.21826934814453,112.4026095007465,107.41644603746185,107.45625661998795,63153400,111.21826934814453,107.45625661998795,112.4026095007465,107.41644603746185,63153400,106.4898780822754,106.72753668515605,66.68206094920845,1.4347909235079612,1.2458528627038363,105.75290107727051,109.52226548950719,101.98353666503382,88.45779261705225,80.25692027961249,252.84366184942715,18.675461709619412,-11.54220738294774,1
2023-05-11,116.01533508300781,117.35890998003737,113.86561676637899,114.85090401178836,78900000,116.01533508300781,114.85090401178836,117.35890998003737,113.86561676637899,78900000,107.3836051940918,108.41622730294728,73.45079532364161,2.0891477607507625,1.4145118423132215,106.2077262878418,112.05343206823493,100.36202050744866,91.17071194700442,80.79816161827624,354.1913082849294,20.824765700194398,-8.82928805299558,1
2023-05-12,116.95086669921875,117.46838909715726,115.55752665279486,116.12481417824908,41073800,116.95086669921875,116.12481417824908,117.46838909715726,115.55752665279486,41073800,108.39576721191406,109.96797992045117,74.53722724829916,2.652641847510509,1.6621378433526792,106.6376708984375,114.09396486459339,99.18137693228162,96.62339974343065,92.08396810249576,274.7640049248132,22.840007112790413,-3.376600256569347,0
2023-05-15,115.95561981201172,117.91624729796742,115.45799893103178,115.55752158860936,36266800,115.95561981201172,115.55752158860936,117.91624729796742,115.45799893103178,36266800,109.3223373413086,111.05664171891672,71.1992493235266,2.98450336781562,1.9266109482452674,107.16216316223145,115.6230211178417,98.7013052066212,87.57097500636512,91.78836223226672,198.57533089447205,24.794622064801818,-12.429024993634883,1
2023-05-16,118.94134521484375,120.17544287482168,115.87599876265112,115.93571083863797,45035600,118.94134521484375,115.93571083863797,120.17544287482168,115.87599876265112,45035600,110.73458557128906,112.49022417272164,74.83951407210668,3.448674923063294,2.2310237432088726,107.90909233093262,117.6614237053557,98.15676095650954,92.79489615866244,92.32975696948607,182.3295610728401,27.002979968946487,-7.205103841337562,1
2023-05-17,120.2650146484375,121.09106715915512,118.3242961888887,119.04087149490434,33323600,120.2650146484375,119.04087149490434,121.09106715915512,118.3242961888887,33323600,112.2702423095703,113.90382244103361,76.27142244159765,3.878632820902297,2.560545558747558,108.73812866210938,119.66162312410758,97.81463420011117,95.37860934502066,91.91482683668274,164.53541959819702,29.199265969457578,-4.62139065497933,1
2023-05-18,122.24555206298828,122.72326387464808,120.25506846385703,120.37449262022581,35234200,122.24555206298828,120.37449262022581,122.72326387464808,120.25506846385703,35234200,114.0756103515625,115.42050055411627,78.26462541595522,4.329285066570492,2.9142934603121446,109.61095581054687,121.84396078279147,97.37795083830227,97.5510424004375,95.24151596804019,154.86130897935195,31.483774272671972,-2.4489575995625072,0
2023-05-19,122.1758804321289,125.37060556659539,121.56878235183454,122.96212233272476,41330300,122.1758804321289,122.96212233272476,125.37060556659539,121.56878235183454,41330300,115.78643035888672,116.64875144102766,78.01635607436155,4.62746575497053,3.2569279192438216,110.47432746887208,123.65831461220469,97.29034032553946,85.57951956166022,92.83639043570612,142.6408830296842,33.94958229980403,-14.420480438339782,1
2023-05-22,124.45498657226562,125.82841748352126,122.15597291663258,122.35502582680218,35253000,124.45498657226562,122.35502582680218,125.82841748352126,122.15597291663258,35253000,117.50620803833007,118.06806691943456,80.22610560313926,4.990157487773814,3.60357383294982,111.42378807067871,125.71666253857627,97.13091360278115,93.85575329829275,92.3287717534635,130.770813471535,36.29417419646356,-6.144246701707237,0
2023-05-23,121.9768295288086,124.03697969958147,121.62849642613534,123.5692224434729,34046300,121.9768295288086,123.5692224434729,124.03697969958147,121.62849642613534,34046300,119.01996994018555,118.77875103022984,71.77757629137584,5.01976204433511,3.886811475226878,112.35483665466309,126.84876268881746,97.86091062050872,82.76935054167146,87.4015411338748,100.5164837090269,38.14615440620248,-17.23064945832854,0
2023-05-24,120.3247299194336,121.32992621989823,119.28967758115877,120.54368432083105,34182600,120.3247299194336,120.54368432083105,121.32992621989823,119.28967758115877,34182600,119.93061599731445,119.05983810099416,66.73220678036978,4.853959810188414,4.080241142219186,113.21024703979492,127.46328411099054,98.9572099685993,75.2240039233434,83.94970258776921,70.864393019931,38.529792399408464,-24.77599607665659,1
2023-05-25,122.8924560546875,124.72369725121857,121.37968432503033,123.92750080475773,42317000,122.8924560546875,123.92750080475773,124.72369725121857,121.37968432503033,42317000,120.61832809448242,119.7566777289384,70.23422600106487,4.8735748476699285,4.238907883309334,114.0009666442871,128.55694191940466,99.44499136916956,86.1307020899154,81.37468551831007,88.0884857324797,39.501989906472275,-13.869297910084605,1
2023-05-26,124.01707458496094,124.66398323852341,121.86734876877027,122.58392404083384,35635900,124.01707458496094,122.58392404083384,124.66398323852341,121.86734876877027,35635900,121.32494888305663,120.53129533912431,71.6422421583441,4.923116599135454,4.375749626474558,114.86035804748535,129.6488661407567,100.07184995421402,90.54052060712947,83.96507554012942,85.73859424405744,40.4047447344601,-9.459479392870538,0
2023-05-30,123.08155059814453,125.06208723131287,121.41949862779474,125.04217814334058,35076700,123.08155059814453,125.04217814334058,125.06208723131287,121.41949862779474,35076700,122.03754196166992,120.99497811349161,68.72971890286266,4.831198774707005,4.466839456121048,115.67993965148926,130.38298357349706,100.97689572948148,85.08108220011049,87.25076829905178,77.01464003459137,40.99489206126143,-14.918917799889517,0
2023-05-31,122.28536224365234,123.46969481793454,121.91712004551185,122.16593049458432,37325800,122.28536224365234,122.16593049458432,123.46969481793454,121.91712004551185,37325800,122.37194366455078,121.22959340988447,66.26082378720038,4.64061338797643,4.501594242492124,116.55326461791992,130.63383415660428,102.47269507923558,70.38272789421421,82.00144356715138,66.27821246208771,41.54288600757695,-29.617272105785787,1
2023-06-01,123.13131713867188,123.82798336385527,122.03655267348697,122.23559799694154,30772700,123.13131713867188,122.23559799694154,123.82798336385527,122.03655267348697,30772700,122.65857391357422,121.57536136057308,67.59285651316986,4.505893451103873,4.502454084214474,117.46440811157227,130.74881662038885,104.1799996027557,73.99236750958394,76.48539253463622,66.04679573961228,42.12780326656913,-26.007632490416054,1
2023-06-02,124.07678985595703,125.54975101903904,123.17112379211459,123.40002514747484,26963100,124.07678985595703,123.40002514747484,125.54975101903904,123.17112379211459,26963100,122.8416976928711,122.03016654155198,69.06295272429854,4.424416754920443,4.486846618355668,118.45865402221679,130.5431102909496,106.37419775348398,83.1093834959656,75.82815963325459,77.47389255397577,43.01905511380251,-16.890616504034387,1
2023-06-05,125.4104232788086,126.82366483426891,123.2507427687404,123.41993964810082,32305500,125.4104232788086,123.41993964810082,126.82366483426891,123.2507427687404,32305500,123.16515197753907,122.64475867559862,71.05736623924626,4.41654774457777,4.472786843600089,119.4757911682129,130.23207284195288,108.7195094944729,87.09093293296371,81.39756131283775,86.99842851403643,44.07916916876633,-12.909067067036286,1
