Date,close_doge-usd,high_doge-usd,low_doge-usd,open_doge-usd,volume_doge-usd,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-02-13,0.08215600252151489,0.08620499819517136,0.07997799664735794,0.08214399963617325,752090969,0.08215600252151489,0.08214399963617325,0.08620499819517136,0.07997799664735794,752090969,0.086939999461174,0.08533694123944416,43.7877593939184,-6.163978764295308e-05,0.0016403656394123117,0.08850759975612163,0.09788421306510864,0.07913098644713462,11.139555487810687,10.89712041589182,-104.4095698728089,45.59975202084647,-88.86044451218932,1
2023-02-14,0.08353400230407715,0.08364800363779068,0.08127299696207047,0.08214300125837326,427664094,0.08353400230407715,0.08214300125837326,0.08364800363779068,0.08127299696207047,427664094,0.08571520000696183,0.08500913416028652,46.328645743306716,-0.00023874199609891233,0.0012645441123100669,0.08835459984838963,0.0979484626328993,0.07876073706387995,18.187426764092255,13.171324751081805,-97.21529575134241,42.93351378905335,-81.81257323590775,1
2023-02-15,0.08929099887609482,0.0893549993634224,0.08283200114965439,0.08353500068187714,846713153,0.08929099887609482,0.08353500068187714,0.0893549993634224,0.08283200114965439,846713153,0.08543479964137077,0.0857876550177062,55.39910752658092,8.447100867461921e-05,0.0010285294915829775,0.0885004997253418,0.09805806626329543,0.07894293318738817,47.63196753327173,25.652983261724888,-24.22300916350808,41.681284904322105,-52.36803246672827,0
2023-02-16,0.0850439965724945,0.09126199781894684,0.08496599644422531,0.08928100019693375,849757697,0.0850439965724945,0.08928100019693375,0.09126199781894684,0.08496599644422531,849757697,0.08498429954051971,0.08565244439130407,48.84147835438091,-2.0542683133867312e-06,0.0008224127396037047,0.08839654959738255,0.09805645833623824,0.07873664085852686,25.91039259209862,30.57659562982087,-26.174127432989444,40.854032120994226,-74.08960740790138,1
2023-02-17,0.08776599913835526,0.08841100335121155,0.08470699936151505,0.08505500108003616,447263733,0.08776599913835526,0.08505500108003616,0.08841100335121155,0.08470699936151505,447263733,0.08450329974293709,0.0860367270725861,52.705548452160954,0.0001473184887967327,0.0006873938894423104,0.08839544951915741,0.09805564022261677,0.07873525881569805,39.832255237260526,37.79153845421029,-26.0466764259081,40.001061846959196,-60.167744762739474,1
2023-02-18,0.0889270007610321,0.08982200175523758,0.08697400242090225,0.08775900304317474,397918582,0.0889270007610321,0.08775900304317474,0.08982200175523758,0.08697400242090225,397918582,0.08438040018081665,0.08656223137957628,54.29136957707917,0.00035528509758603333,0.000620972131071055,0.08833014965057373,0.09795737253669055,0.0787029267644569,53.433258640700856,39.725302156686666,2.42255168034211,39.467073398302496,-46.566741359299144,0
2023-02-19,0.08696600049734116,0.08973799645900726,0.08628600090742111,0.08892600238323212,505191212,0.08696600049734116,0.08892600238323212,0.08973799645900726,0.08628600090742111,505191212,0.08492900058627129,0.0866356439464426,51.170381098128026,0.0003577399968549,0.000568325704227824,0.08826159983873368,0.09790715816358458,0.07861604151388277,53.100312176938765,48.78860868496671,-12.492954992821373,38.72517463130513,-46.899687823061235,1
2023-02-20,0.08820799738168716,0.08862700313329697,0.08585300296545029,0.0869939997792244,449906814,0.08820799738168716,0.0869939997792244,0.08862700313329697,0.08585300296545029,449906814,0.08564079999923706,0.08692152638921434,53.012718728212796,0.00045466321643668206,0.0005455932066695956,0.0878636498004198,0.0968026010042964,0.0789246985965432,62.53797473370979,56.3571818504498,-9.393634601543326,37.87664902482141,-37.46202526629021,0
2023-02-21,0.08541300147771835,0.08870700001716614,0.08484499901533127,0.08822300285100937,483249308,0.08541300147771835,0.08822300285100937,0.08870700001716614,0.08484499901533127,483249308,0.08594489991664886,0.0866472491325787,48.57140073888871,0.00030245622842561826,0.0004969658110208003,0.08742574974894524,0.09593353551327327,0.0789179639846172,41.29941244608805,52.312566452245534,-27.7650708248728,36.71184553316423,-58.70058755391195,1
2023-02-22,0.0855339989066124,0.08746399730443954,0.08325300365686417,0.08541800081729889,765182582,0.0855339989066124,0.08541800081729889,0.08746399730443954,0.08325300365686417,765182582,0.08628389984369278,0.08644484000058482,48.7714897178025,0.00018941116116717727,0.0004354548810500757,0.08715349957346916,0.09553661124671033,0.07877038790022799,49.23787382478724,51.02508700152836,-40.7921211319196,35.05647572493408,-50.76212617521276,0
2023-02-23,0.08429200202226639,0.08636900037527084,0.08393199741840363,0.08553499728441238,351385340,0.08429200202226639,0.08553499728441238,0.08636900037527084,0.08393199741840363,351385340,0.08649749979376793,0.08605341491361783,46.76042534229466,-3.9211775712533203e-07,0.0003482854812886355,0.08671874962747098,0.09474073300236592,0.07869676625257603,38.23116737855667,42.922817883143985,-47.0806294600905,33.519346617291795,-61.76883262144333,0
2023-02-24,0.08089999854564667,0.08489999920129776,0.07988899946212769,0.08428800106048584,449138535,0.08089999854564667,0.08428800106048584,0.08489999920129776,0.07988899946212769,449138535,0.08623409941792488,0.08511643011944124,41.70281061493783,-0.00041968109376425144,0.0001946921662780581,0.08597464971244335,0.09321899656594257,0.07873030285894414,8.88946829850543,32.11950316728311,-103.65029200989635,31.479350027827767,-91.11053170149457,0
2023-02-25,0.08078599721193314,0.08177900314331055,0.07905799895524979,0.08091499656438828,316321963,0.08078599721193314,0.08091499656438828,0.08177900314331055,0.07905799895524979,316321963,0.08538359925150871,0.08432907868171248,41.540190560710705,-0.0007524952857040912,5.2546758816282536e-06,0.08540919944643974,0.09241593224764857,0.0784024666452309,14.15927906895817,20.426638248673424,-123.22874452404146,29.821344698148042,-85.84072093104183,1
2023-02-26,0.0822020024061203,0.08247300237417221,0.08057700097560883,0.08077599853277206,218231642,0.0822020024061203,0.08077599853277206,0.08247300237417221,0.08057700097560883,218231642,0.08509939983487129,0.08394233754069572,44.43835782440941,-0.0008917140213263175,-0.0001741390635599609,0.0850418496876955,0.09191092226109537,0.07817277711429563,25.76207590630729,16.270274424590298,-85.79882338339148,28.047039697551234,-74.23792409369271,0
2023-02-27,0.08135399967432022,0.0822020024061203,0.08020400255918503,0.0822020024061203,267030813,0.08135399967432022,0.0822020024061203,0.0822020024061203,0.08020400255918503,267030813,0.08445819988846778,0.08347173065590016,43.061551621322714,-0.0010582734877115363,-0.000350965948390276,0.08448074981570244,0.0905874836242663,0.07837401600713859,18.813511413052435,19.578288796105966,-90.54181450672569,26.51664930604696,-81.18648858694756,0
2023-02-28,0.08074899762868881,0.08273500204086304,0.08020000159740448,0.08135899901390076,370709700,0.08074899762868881,0.08135899901390076,0.08273500204086304,0.08020000159740448,370709700,0.08364039957523346,0.08297668828731627,42.06032652393103,-0.0012249709708533063,-0.0005257669528828821,0.08401039987802505,0.08973323062093796,0.07828756913511214,13.856103170160068,19.477230163173264,-84.61738848393472,24.898466611074745,-86.14389682983993,1
2023-03-01,0.08196400105953217,0.08256399631500244,0.08054500073194504,0.08076199889183044,260501052,0.08196400105953217,0.08076199889183044,0.08256399631500244,0.08054500073194504,260501052,0.08314019963145255,0.08279256333681007,44.83438652023808,-0.0012446912783090347,-0.0006695518179681127,0.08403460010886192,0.08971838497664146,0.07835081524108238,23.8118844219725,18.827166335061666,-65.05177553796213,23.395868394314828,-76.1881155780275,0
2023-03-02,0.08051999658346176,0.08216699957847595,0.07985900342464447,0.08196800202131271,225493749,0.08051999658346176,0.08196800202131271,0.08216699957847595,0.07985900342464447,225493749,0.08237139955163002,0.08237936938165583,42.24559568172076,-0.0013611483859075069,-0.0008078711315559915,0.08400609977543354,0.08975401407589723,0.07825818547496985,13.582285840854976,17.083424477662515,-85.99724454637855,22.256017131940457,-86.41771415914502,0
2023-03-03,0.07677700370550156,0.08057200163602829,0.07423499971628189,0.0805250033736229,564252293,0.07677700370550156,0.0805250033736229,0.08057200163602829,0.07423499971628189,564252293,0.08150779977440833,0.08136075744053686,36.38149500930301,-0.0017354643734540515,-0.0009933897799356036,0.0837263498455286,0.09025654048597077,0.07719615920508642,16.308485639936293,17.900885300921257,-163.42680845811446,22.832035258535655,-83.6915143600637,0
2023-03-04,0.07455600053071976,0.07715500146150589,0.0731000006198883,0.07677800208330154,267382234,0.07455600053071976,0.07677800208330154,0.07715500146150589,0.0731000006198883,267382234,0.08040999993681908,0.0801235289114792,33.417303592357996,-0.0021861285557200627,-0.0012319375350924955,0.08334694989025593,0.09098801705200686,0.075705882728505,8.751053461668326,12.880608314153198,-183.9857557048424,23.620685814850017,-91.24894653833168,1
2023-03-05,0.07479500025510788,0.07591699808835983,0.07441499829292297,0.07456500083208084,215772335,0.07479500025510788,0.07456500083208084,0.07591699808835983,0.07441499829292297,215772335,0.07946029976010323,0.07915470551941169,34.04008934238372,-0.002495234377991873,-0.001484596903672371,0.08297889977693558,0.09147522611318981,0.07448257344068135,10.860509391159555,11.973349497588059,-155.69946783904953,24.353004188570498,-89.13949060884045,1
2023-03-06,0.07480499893426895,0.07506100088357925,0.07355199754238129,0.07479000091552734,274994083,0.07480499893426895,0.07479000091552734,0.07506100088357925,0.07355199754238129,274994083,0.07885079979896545,0.07836384977665846,34.06787395105799,-0.0027081779694342473,-0.0017293131168247462,0.08254244960844517,0.091747150008124,0.07333774920876635,10.924574743547636,10.178712532125173,-142.98603981113587,25.236253064357413,-89.07542525645236,0
2023-03-07,0.0740479975938797,0.07582999765872955,0.0730300024151802,0.07480499893426895,309277502,0.0740479975938797,0.07480499893426895,0.07582999765872955,0.0730300024151802,309277502,0.07817699983716012,0.07757914937978959,32.93666571942242,-0.0029045392608866988,-0.0019643583456371368,0.08178029954433441,0.09114649290817883,0.07241410618048999,7.052761113674819,9.612615082794003,-132.57436248385645,25.669170917468737,-92.94723888632518,0
2023-03-08,0.07113000005483627,0.07423499971628189,0.07076700031757355,0.0740479975938797,321627782,0.07113000005483627,0.0740479975938797,0.07423499971628189,0.07076700031757355,321627782,0.07706979960203171,0.07640657677525262,28.9466969558962,-0.003258058147493817,-0.002223098306008473,0.0810845997184515,0.0913969717696755,0.0707722276672275,2.3266230990919574,6.76798631877147,-151.3914818691588,26.619019600106025,-97.67337690090804,0
2023-03-09,0.0659869983792305,0.07220300287008286,0.0646279975771904,0.07113199681043625,523758954,0.0659869983792305,0.07113199681043625,0.07220300287008286,0.0646279975771904,523758954,0.07553309947252274,0.07451210797597586,23.535131450282137,-0.0039081707063084725,-0.002560112786068473,0.07999564968049526,0.09175409609914077,0.06823720326184975,6.703831359326566,5.361071857364448,-182.50804894022173,28.57318108233672,-93.29616864067343,0
2023-03-10,0.06583300232887268,0.06607100367546082,0.06302300095558167,0.06599599868059158,475760293,0.06583300232887268,0.06599599868059158,0.06607100367546082,0.06302300095558167,475760293,0.07404149994254113,0.07293408876741164,23.394102622563366,-0.004385265179980308,-0.0029251432648508403,0.0788409497588873,0.09137450648157516,0.06630739303619942,14.255282155951166,7.761912204789897,-180.58929724637812,30.600647623478682,-85.74471784404884,1
2023-03-11,0.06659399718046188,0.06819599866867065,0.06444700062274933,0.06583300232887268,449044632,0.06659399718046188,0.06583300232887268,0.06819599866867065,0.06444700062274933,449044632,0.07250449955463409,0.07178134484251168,25.761532295365868,-0.004648376472559612,-0.003269789906392595,0.07782234959304332,0.09085055509190444,0.0647941440941822,18.115848357712515,13.024987290996748,-140.2283473714098,31.535589493122583,-81.88415164228749,1
2023-03-12,0.07100100070238113,0.07124999910593033,0.06606899946928024,0.06658200174570084,375272678,0.07100100070238113,0.06658200174570084,0.07124999910593033,0.06606899946928024,375272678,0.07155259996652603,0.07163946408976067,37.75780070879342,-0.004449989010893884,-0.0035058297272928533,0.07696199975907803,0.08939209047930262,0.06453190903885343,40.47280492875232,24.28131181413867,-93.37546954883585,31.21630197336567,-59.52719507124768,1
2023-03-13,0.07304099947214127,0.07372599840164185,0.06851399689912796,0.07100000232458115,537268873,0.07304099947214127,0.07100000232458115,0.07372599840164185,0.06851399689912796,537268873,0.07117899954319,0.07189428870473895,42.397894158585906,-0.004081110168857038,-0.0036208858156056905,0.07634339965879917,0.08825001351904897,0.06443678579854938,50.82182409192274,36.4701591261292,-58.32756991686244,30.087118853979568,-49.17817590807726,1
2023-03-14,0.07478699833154678,0.07763999700546265,0.07177700102329254,0.07303600013256073,652033915,0.07478699833154678,0.07303600013256073,0.07763999700546265,0.07177700102329254,652033915,0.0712020993232727,0.07242023590961309,46.10143974996102,-0.0036063121907974477,-0.003617971090644042,0.07580604963004589,0.08695071326404587,0.06466138599604591,60.20162821590179,50.49875241219229,-15.290263265036879,27.951071244465037,-39.79837178409821,0
2023-03-15,0.06986600160598755,0.07605800032615662,0.06814099848270416,0.07480499893426895,528466415,0.06986600160598755,0.07480499893426895,0.07605800032615662,0.06814099848270416,528466415,0.07070919945836067,0.07195582967259026,38.573702312853825,-0.0035857800414700464,-0.003611532880809243,0.07508474960923195,0.0857981519231523,0.0643713472953116,35.74488687134749,48.92277972639067,-56.57098002139334,26.793488368141453,-64.25511312865251,1
2023-03-16,0.07271800190210342,0.07347699999809265,0.06925400346517563,0.0698779970407486,326147102,0.07271800190210342,0.0698779970407486,0.07347699999809265,0.06925400346517563,326147102,0.07050049975514412,0.07209440644159265,44.25487560405156,-0.0033013200143413857,-0.0035494903075156715,0.07467564977705479,0.08509027475122018,0.06426102480288941,55.245316374761344,50.39727715400355,-44.74920944665591,25.71858998298384,-44.754683625238656,1
2023-03-17,0.07650899887084961,0.07729700207710266,0.07181400060653687,0.07273100316524506,485591017,0.07650899887084961,0.07273100316524506,0.07729700207710266,0.07181400060653687,485591017,0.07074659988284111,0.07289705961054846,50.772376786726774,-0.002738414878607376,-0.0033872752217340126,0.07446179986000061,0.08453584824331561,0.0643877514766856,92.26244482277023,61.08421602295969,13.41125033056851,24.05381219233962,-7.737555177229772,0
2023-03-18,0.07304999977350235,0.07876399904489517,0.07294599711894989,0.0765099972486496,517840653,0.07304999977350235,0.0765099972486496,0.07876399904489517,0.07294599711894989,517840653,0.07093859985470771,0.0729248669129037,45.5405409358997,-0.0025421168811271544,-0.0032182435536126414,0.07400419972836972,0.0834416436679835,0.06456675578875594,63.699892224292746,70.40255114060811,15.42202749892793,22.8549820438753,-36.300107775707254,1
2023-03-19,0.07481300085783005,0.07660199701786041,0.07304099947214127,0.07304099947214127,338882489,0.07481300085783005,0.07304099947214127,0.07660199701786041,0.07304099947214127,338882489,0.07182120010256768,0.0732681639937994,48.455902152752735,-0.002218713897672031,-0.0030183376224245193,0.0736771497875452,0.08250689618608259,0.06484740338900782,74.89995129503612,76.95409611403304,20.82949700983026,21.741782620301286,-25.100048704963882,0
2023-03-20,0.07148700207471848,0.07560800015926361,0.07102199643850327,0.07480700314044952,409238948,0.07148700207471848,0.07480700314044952,0.07560800015926361,0.07102199643850327,409238948,0.07238660007715225,0.07294431637214832,43.702747157995105,-0.0022053728432169795,-0.0028557446665830113,0.07321405000984668,0.08146412388037709,0.06496397613931627,53.77042212388668,64.12342188107185,-12.793021859167863,20.233555493819352,-46.22957787611332,1
2023-03-21,0.07689400017261505,0.07747700065374374,0.07086200267076492,0.07149100303649902,631254174,0.07689400017261505,0.07149100303649902,0.07747700065374374,0.07086200267076492,631254174,0.07341660037636757,0.07366244069950591,51.95386134136676,-0.001738460512478765,-0.0026322878357621622,0.07296054996550083,0.08039040512862403,0.06553069480237764,88.12020138958243,72.26352493616842,48.58187331704549,19.234968464916157,-11.879798610417561,0
2023-03-22,0.07399900257587433,0.0776429995894432,0.07213400304317474,0.07687000185251236,693511781,0.07399900257587433,0.07687000185251236,0.0776429995894432,0.07213400304317474,693511781,0.0737164005637169,0.07372363376793653,47.90542971850825,-0.0015837744717546037,-0.0024225851629606507,0.07263450026512146,0.07923481421578747,0.06603418631445544,69.72875263700223,70.53979205015712,49.347105001474674,18.35121509681553,-30.271247362997766,1
2023-03-23,0.07741200178861618,0.07893399894237518,0.073294997215271,0.07399599999189377,637122733,0.07741200178861618,0.07399599999189377,0.07893399894237518,0.073294997215271,637122733,0.07415350079536438,0.07439424613533283,52.5953217504843,-0.00117227094741576,-0.0021725223198516726,0.07266625016927719,0.07935152871488677,0.06598097162366762,90.4343074204252,82.7610871490033,101.40396030472611,17.873917038114623,-9.565692579574796,0
2023-03-24,0.07468000054359436,0.07749000191688538,0.0733880028128624,0.07740399986505508,396748009,0.07468000054359436,0.07740399986505508,0.07749000191688538,0.0733880028128624,396748009,0.07414280101656914,0.07444620148228946,48.80752588018513,-0.0010544461094606633,-0.0019489070777734708,0.07267245016992092,0.07936495361038726,0.06597994672945459,70.63575003651489,76.93293669798078,65.51815938513239,17.43071169789235,-29.364249963485104,0
2023-03-25,0.07404399663209915,0.07591400295495987,0.07296399772167206,0.07468199729919434,286831067,0.07404399663209915,0.07468199729919434,0.07591400295495987,0.07296399772167206,286831067,0.0745606005191803,0.0743730733277094,47.94192342237078,-0.001000852077114145,-0.0017592960776416059,0.07263489998877048,0.07928765478682169,0.06598214519071928,61.9898755495274,74.35331100215585,44.264748044542145,16.86539099651127,-38.0101244504726,1
2023-03-26,0.07441700249910355,0.075375996530056,0.07372099906206131,0.07405500113964081,228916506,0.07441700249910355,0.07405500113964081,0.075375996530056,0.07372099906206131,228916506,0.07473050057888031,0.07438106044978106,48.51858724119334,-0.0009177012751772073,-0.0015909771171487264,0.07261550016701221,0.07924505165828767,0.06598594867573675,58.148834884703426,63.59148682358191,49.356671638444595,16.340450345228835,-41.851165115296574,0
2023-03-27,0.07289499789476395,0.07583100348711014,0.07175599783658981,0.07442600280046463,435284210,0.07289499789476395,0.07442600280046463,0.07583100348711014,0.07175599783658981,435284210,0.07436910048127174,0.07411086725795976,46.26649500931457,-0.0009635099740038094,-0.0014654836885197432,0.07255785018205643,0.079156552547884,0.06595914781622887,44.047060220404084,54.72859021821165,24.314656179304265,15.228004401632834,-55.952939779595916,1
2023-03-28,0.0738229975104332,0.07392500340938568,0.07193700224161148,0.0728989988565445,276514415,0.0738229975104332,0.0728989988565445,0.07392500340938568,0.07193700224161148,276514415,0.07444640025496482,0.07405852730386402,47.85577621066581,-0.0009143913501934442,-0.0013552652208544836,0.07269250005483627,0.07927905597695209,0.06610594413272045,52.64522177090898,51.61370562533884,15.790276722770416,14.195018882579406,-47.35477822909102,1
2023-03-29,0.07562699913978577,0.07673300057649612,0.07364200055599213,0.07382400333881378,423884022,0.07562699913978577,0.07382400333881378,0.07673300057649612,0.07364200055599213,423884022,0.0745278000831604,0.07434370400130433,50.896268359686395,-0.0007215787217874636,-0.0012285279210410797,0.07317450009286404,0.07910602006670951,0.06724298011901857,65.83676293673084,54.17634830934798,67.99365974767777,14.095526286387154,-34.16323706326916,0
2023-03-30,0.07424499839544296,0.07664100080728531,0.07368399947881699,0.07564199715852737,372289117,0.07424499839544296,0.07564199715852737,0.07664100080728531,0.07368399947881699,372289117,0.07480359971523284,0.07432575752751135,48.56025833239051,-0.0006725366509692521,-0.0011173296670267143,0.07359509989619255,0.07848641749591094,0.06870378229647416,41.910273628052295,53.46408611189738,49.954566282120155,14.003140304208632,-58.089726371947705,1
2023-03-31,0.07703500241041183,0.07772199809551239,0.07380799949169159,0.07425899803638458,378314248,0.07703500241041183,0.07425899803638458,0.07772199809551239,0.07380799949169159,378314248,0.07481769993901252,0.07481834750622052,53.22750283652127,-0.0004038847179264615,-0.0009746406772066638,0.07411715015769005,0.07804122201908874,0.07019307829629136,76.47426401022702,61.407100191670054,102.3790603029532,14.27056268507746,-23.525735989772983,1
2023-04-01,0.08405099809169769,0.08527900278568268,0.07614400237798691,0.07702499628067017,933070185,0.08405099809169769,0.07702499628067017,0.08527900278568268,0.07614400237798691,933070185,0.07582289949059487,0.07649701124903455,62.45327975506911,0.0003708808078127651,-0.000705536380202778,0.07476965002715588,0.08038120107160365,0.06915809898270811,91.48224537562203,69.95559433796713,346.8449870020804,16.276736807302864,-8.517754624377977,0
2023-04-02,0.07908900082111359,0.08527900278568268,0.07784800231456757,0.08185900002717972,929778146,0.07908900082111359,0.08185900002717972,0.08527900278568268,0.07784800231456757,929778146,0.0759905993938446,0.07696828208032164,54.296216158801435,0.0005778354310910644,-0.00044886201794400957,0.07507205009460449,0.08092503511331534,0.06921906507589365,57.06456325706699,75.00702421430536,243.28868057124478,18.13961277794074,-42.93543674293301,1
2023-04-03,0.09607899934053421,0.10264000296592712,0.07663200050592422,0.07908699661493301,3497240136,0.09607899934053421,0.07908699661493301,0.10264000296592712,0.07663200050592422,3497240136,0.07813049927353859,0.08044295794581484,69.15272824688732,0.0020887218647689665,5.865475859858564e-05,0.07613665014505386,0.08699786890642111,0.0652754313836866,79.35362966689964,75.96681276652957,385.01631774846675,21.695766950430603,-20.64637033310036,0
2023-04-04,0.09515900164842606,0.10253799706697464,0.09287100285291672,0.09608300030231476,3096545498,0.09515900164842606,0.09608300030231476,0.10253799706697464,0.09287100285291672,3096545498,0.08024199977517128,0.08311860225538051,67.86626689217466,0.003175271569678728,0.0006819781208146142,0.07740130014717579,0.09067060605194259,0.064131994242409,75.777101168803,70.7317646975899,309.02554153942657,24.99791011059977,-24.222898831196996,0
2023-04-05,0.09281700104475021,0.09893900156021118,0.09208399802446365,0.09516800194978714,1529520651,0.09281700104475021,0.09516800194978714,0.09893900156021118,0.09208399802446365,1529520651,0.08208199962973595,0.08488194748981136,64.57302590497383,0.00380354526104211,0.0013062915488601134,0.07840625010430813,0.09307515912547103,0.06373734108314523,68.19388586409134,74.44153889993134,200.46828332727523,27.79083972822599,-31.80611413590866,0
2023-04-06,0.08541200309991837,0.09284699708223343,0.08541200309991837,0.09282200038433075,1410995902,0.08541200309991837,0.09282200038433075,0.09284699708223343,0.08541200309991837,1410995902,0.08333370015025139,0.08497832123710354,55.416490248187664,0.0036617251517129523,0.0017773782694306814,0.07885140031576157,0.09380066316001763,0.06390213747150551,44.2170800261798,62.72935568635807,99.2984234160374,28.365553829984442,-55.7829199738202,0
2023-04-07,0.08245600014925003,0.08609800040721893,0.0818910002708435,0.08543799817562103,858234171,0.08245600014925003,0.08543799817562103,0.08609800040721893,0.0818910002708435,858234171,0.08419700041413307,0.08451971740294835,52.232405044334534,0.0032730769656984654,0.002076518008684238,0.07932170033454895,0.09410219794110947,0.06454120272798844,34.645773007258306,49.018912965843164,44.317866943910026,28.03419221336215,-65.35422699274169,0
2023-04-08,0.08140499889850616,0.08382599800825119,0.08103500306606293,0.0824429988861084,507929909,0.08140499889850616,0.0824429988861084,0.08382599800825119,0.08103500306606293,507929909,0.08477480039000511,0.08395340494759522,51.10801312804263,0.002847439945648317,0.002230702396077054,0.07965130023658276,0.09430841173588245,0.06499418873728308,31.242712923754112,36.70185531906409,25.33057029702565,27.524921020358757,-68.75728707624589,1
2023-04-09,0.08329000324010849,0.0838249996304512,0.08135399967432022,0.08140099793672562,454428407,0.08329000324010849,0.08140099793672562,0.0838249996304512,0.08135399967432022,454428407,0.08567930087447166,0.0838327864553249,53.05973113647792,0.0026318849065271738,0.0023109388981670783,0.08024145029485226,0.09448064578308861,0.06600225480661591,37.34620997249577,34.41156530116941,28.51805200148862,27.05202634114132,-62.65379002750423,1
2023-04-10,0.08485200256109238,0.08527199923992157,0.08246999979019165,0.083296999335289,473882914,0.08485200256109238,0.083296999335289,0.08527199923992157,0.08246999979019165,473882914,0.08646100088953972,0.08401809847455534,54.67437358966338,0.0025576136974192892,0.0023602738580175207,0.08063935041427613,0.09492681849325478,0.06635188233529747,42.06429343973761,36.88440544532918,39.20258666162315,26.85473421308447,-57.93570656026239,0
