Date,close_matic-usd,high_matic-usd,low_matic-usd,open_matic-usd,volume_matic-usd,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-02-13,1.1868449449539185,1.2422740459442139,1.1443719863891602,1.2383339405059814,748185120,1.1868449449539185,1.2383339405059814,1.2422740459442139,1.1443719863891602,748185120,1.2354199051856996,1.2188539014906472,55.044014265405956,0.06738526773817322,0.07811483374182214,1.1884360134601593,1.3288048091586477,1.0480672177616708,42.24521751267043,56.42150149311885,5.3397575928596615,50.89750117076432,-57.75478248732957,1
2023-02-14,1.2587729692459106,1.2592439651489258,1.1697280406951904,1.1864540576934814,770359563,1.2587729692459106,1.1864540576934814,1.2592439651489258,1.1697280406951904,770359563,1.2362344026565553,1.226111913809786,61.03864298830852,0.0661299080897535,0.07571784861140841,1.2016935110092164,1.3130460623550777,1.090340959663355,68.56202622190044,57.31923375524482,40.65155872095687,48.96002128591688,-31.437973778099565,1
2023-02-15,1.3300319910049438,1.3305089473724365,1.2344390153884888,1.2586870193481445,613493994,1.3300319910049438,1.2586870193481445,1.3305089473724365,1.2344390153884888,613493994,1.2487874984741212,1.2450064732998145,65.89117033819706,0.07007722738769773,0.07458972436666628,1.2120798110961915,1.330408028952479,1.093751593239904,92.67895142746968,67.82873172068018,125.34752822253289,47.92160017042892,-7.321048572530313,1
2023-02-16,1.3717230558395386,1.4620050191879272,1.3214360475540161,1.329800009727478,1219004023,1.3717230558395386,1.329800009727478,1.4620050191879272,1.3214360475540161,1219004023,1.2669183015823364,1.2680458519434006,68.37304111784039,0.07569703853514098,0.07481118720036121,1.2227522611618042,1.3571551763455136,1.0883493459780949,71.57664536560156,77.60587433832389,215.7369242537077,47.97515858128289,-28.423354634398436,1
2023-02-17,1.525588035583496,1.5364220142364502,1.3716650009155273,1.3716650009155273,1303138204,1.525588035583496,1.3716650009155273,1.5364220142364502,1.3716650009155273,1303138204,1.2925796031951904,1.314871703514327,75.46770729096812,0.09151150960134369,0.07815125168055771,1.2418200612068175,1.4254464091972971,1.058193713216338,97.23658260848941,87.1640598005202,273.91213215626976,48.45363790794666,-2.7634173915105844,0
2023-02-18,1.486840009689331,1.559103012084961,1.47838294506073,1.5255789756774902,774164641,1.486840009689331,1.5255789756774902,1.559103012084961,1.47838294506073,774164641,1.310866606235504,1.3461386682734184,71.13976521587304,0.09976788789126889,0.08247457892269995,1.2572680592536927,1.4669186330521484,1.047617485455237,82.57593526445409,83.7963877461817,240.22636858183873,49.017616104404276,-17.42406473554591,0
2023-02-19,1.478551983833313,1.5337810516357422,1.4722980260849,1.4867680072784424,719130733,1.478551983833313,1.4867680072784424,1.5337810516357422,1.4722980260849,719130733,1.335887598991394,1.3702138165570357,70.21225351972124,0.10443845129353635,0.08686735339686724,1.2768339097499848,1.492317408200445,1.0613504112995247,80.57752536924234,86.7966810807286,179.47904044356596,49.42330034934104,-19.422474630757662,0
2023-02-20,1.4743280410766602,1.5060969591140747,1.4423359632492065,1.4796090126037598,628000707,1.4743280410766602,1.4796090126037598,1.5060969591140747,1.4423359632492065,628000707,1.3602609038352966,1.3891436755606037,69.71339794608232,0.10657059013474157,0.0908080007444421,1.2949836611747743,1.5127866941799697,1.0771806281695788,79.55904773073766,80.90416945481137,135.93301066238703,49.2136959959598,-20.440952269262343,0
2023-02-21,1.384935975074768,1.500601053237915,1.3689969778060913,1.4744280576705933,790150889,1.384935975074768,1.4744280576705933,1.500601053237915,1.3689969778060913,790150889,1.3736132979393005,1.3883786391086335,59.997928182742896,0.09989559860408481,0.09262552031637065,1.3044821083545686,1.520572130574477,1.08839208613466,58.00482090338188,72.71379800112062,80.94681735381823,47.73512801495498,-41.99517909661812,1
2023-02-22,1.3970240354537964,1.3988829851150513,1.3244110345840454,1.385113000869751,722694672,1.3970240354537964,1.385113000869751,1.3988829851150513,1.3244110345840454,722694672,1.3894641041755675,1.3899505293532086,60.79362311617154,0.09449178272165137,0.09299877279742681,1.315311110019684,1.5271165393431712,1.1035056806961967,60.91949562749927,66.1611214205396,41.97940788596012,45.67955552818413,-39.08050437250073,0
2023-02-23,1.354701042175293,1.41668701171875,1.3400599956512451,1.3967820405960083,534094666,1.354701042175293,1.3967820405960083,1.41668701171875,1.3400599956512451,534094666,1.406249713897705,1.3835415316844966,56.55214139080209,0.08580500121067192,0.09156001848007583,1.3208348095417022,1.5306900442819085,1.110979574801496,50.7145698668819,56.54629546592102,34.66074093957387,43.95019061193734,-49.2854301331181,0
2023-02-24,1.265956997871399,1.3616900444030762,1.2527780532836914,1.3545989990234375,617649145,1.265956997871399,1.3545989990234375,1.3616900444030762,1.2527780532836914,617649145,1.406968116760254,1.3621625255366605,48.855204378568466,0.0709419865073353,0.08743641208552773,1.3216012597084046,1.5305351852269,1.1126673341899092,29.316594117417107,46.983553203932765,-23.017874023449597,41.12448475587721,-70.68340588258289,0
2023-02-25,1.2488499879837036,1.276757001876831,1.2025699615478516,1.2660119533538818,471995898,1.2488499879837036,1.2660119533538818,1.276757001876831,1.2025699615478516,471995898,1.3988499164581298,1.3415602459815774,47.512752756457076,0.05712405697371037,0.08137394106316427,1.3238187074661254,1.5286351467839188,1.119002268148332,25.191749621157246,35.07430453515209,-62.05061793965367,38.47084052210824,-74.80825037884276,1
2023-02-26,1.2811830043792725,1.2981770038604736,1.239866018295288,1.2486599683761597,413456032,1.2811830043792725,1.2486599683761597,1.2981770038604736,1.239866018295288,413456032,1.3897959113121032,1.3305825656902492,50.29287112800029,0.04822632936526072,0.07474441872358356,1.32835710644722,1.525008162068755,1.1317060508256849,32.987890828901044,29.165411522491798,-43.43652999905981,35.74306809471015,-67.01210917109896,0
2023-02-27,1.235484004020691,1.2851979732513428,1.2179590463638306,1.281283974647522,551274461,1.235484004020691,1.281283974647522,1.2851979732513428,1.2179590463638306,551274461,1.3607855081558227,1.3132919181139657,46.540660614410285,0.03706008315493303,0.06720755160985346,1.3266825556755066,1.5258815952707574,1.1274835160802559,16.88756806602182,25.02240283869337,-64.32924319310523,33.47818118347798,-83.11243193397817,0
2023-02-28,1.1952389478683472,1.2427250146865845,1.1878550052642822,1.235537052154541,508009083,1.1952389478683472,1.235537052154541,1.2427250146865845,1.1878550052642822,508009083,1.3316254019737244,1.2918277417056714,43.465181481268246,0.024678830697026033,0.05870180742728798,1.3212460041046143,1.5284037825855654,1.1140882256236633,1.9889514471202414,17.288136780681036,-85.95660695734607,31.736680066724578,-98.01104855287976,1
2023-03-01,1.2482359409332275,1.2597839832305908,1.1943769454956055,1.1952489614486694,487108422,1.2482359409332275,1.1952489614486694,1.2597839832305908,1.1943769454956055,487108422,1.3085937976837159,1.2839019597470451,48.30931294610857,0.018924859349743972,0.050746417811779174,1.322240698337555,1.5277893608947832,1.1166920357803267,16.264312416392496,11.713610643178185,-65.17842514752542,29.876525655423197,-83.7356875836075,0
2023-03-02,1.2247730493545532,1.251312017440796,1.1944669485092163,1.248276948928833,371118481,1.2247730493545532,1.248276948928833,1.251312017440796,1.1944669485092163,371118481,1.2836382985115051,1.273151248766592,46.41323265420132,0.012329410568819643,0.043063016363187274,1.3219496011734009,1.5280323883581552,1.1158668139886465,9.944307689738858,9.399190517750531,-70.9092184229262,28.14923941635763,-90.05569231026114,0
2023-03-03,1.1677570343017578,1.227368950843811,1.1381529569625854,1.225003957748413,558368482,1.1677570343017578,1.225003957748413,1.227368950843811,1.1381529569625854,558368482,1.261920404434204,1.2539886643184401,42.09003438256099,0.0024732439633847747,0.034945061883226776,1.3177668511867524,1.5326158526835205,1.1029178496899843,7.032681663520886,11.080433923217413,-98.83444636212637,27.263880033397328,-92.96731833647911,0
2023-03-04,1.1264450550079346,1.17597496509552,1.1013699769973755,1.1677629947662354,332913156,1.1264450550079346,1.1677629947662354,1.17597496509552,1.1013699769973755,332913156,1.234862506389618,1.2307989171710754,39.23812692160149,-0.008572551514037574,0.02624153920377391,1.3121633052825927,1.5404157097391293,1.0839109008260561,5.798898196936753,7.591962516732166,-118.74517069273273,26.861771520693683,-94.20110180306325,1
2023-03-05,1.1374499797821045,1.1583800315856934,1.1210600137710571,1.1266989707946777,306480585,1.1374499797821045,1.1266989707946777,1.1583800315856934,1.1210600137710571,306480585,1.213137400150299,1.2138263831003533,40.39669680867602,-0.01625108614810644,0.017743014133397843,1.309693557024002,1.5442969935903523,1.0750901204576517,8.914652192456414,7.248744017638018,-111.76207890903638,26.48838504461173,-91.08534780754358,0
2023-03-06,1.1317520141601562,1.1451460123062134,1.117467999458313,1.1372489929199219,320320685,1.1317520141601562,1.1372489929199219,1.1451460123062134,1.117467999458313,320320685,1.199716901779175,1.198903770565772,39.97172375814764,-0.02253637309167056,0.009687136688384163,1.3033425092697144,1.5496989309474383,1.0569860875919905,7.610138331134165,7.441229573509109,-109.28502629128931,26.185570490896243,-92.38986166886583,1
2023-03-07,1.149590015411377,1.1674940586090088,1.1183960437774658,1.1317189931869507,509069836,1.149590015411377,1.1317189931869507,1.1674940586090088,1.1183960437774658,509069836,1.1897909045219421,1.1899376332649727,42.02783269711259,-0.025780943980785676,0.002593520554550195,1.294320410490036,1.5491760433937722,1.0394647775863,15.292557364244665,10.605782629278414,-90.6157790555095,25.468429966503006,-84.70744263575534,0
2023-03-08,1.0517879724502563,1.1560879945755005,1.0478509664535522,1.1496039628982544,562549015,1.0517879724502563,1.1496039628982544,1.1560879945755005,1.0478509664535522,562549015,1.1668514013290405,1.1648195131168424,34.95780893863949,-0.035831059141739674,-0.005091395384707779,1.278323656320572,1.5512594946522476,1.0053878179888964,1.0674135695911566,7.9900364216566615,-114.43019613575977,25.67157863532478,-98.93258643040885,0
2023-03-09,1.0153640508651733,1.0909099578857422,0.9860680103302002,1.0519369840621948,701878025,1.0153640508651733,1.0519369840621948,1.0909099578857422,0.9860680103302002,701878025,1.1448394060134888,1.137645792707448,32.74829840443948,-0.046202361811476855,-0.013313588670061594,1.2528124570846557,1.523907095301261,0.9817178188680505,7.799340261623017,8.053103731819613,-136.11951738389374,26.476603956352342,-92.20065973837698,1
2023-03-10,1.0589040517807007,1.0656709671020508,0.9492700099945068,1.0156229734420776,872566312,1.0589040517807007,1.0156229734420776,1.0656709671020508,0.9492700099945068,872566312,1.1312059164047241,1.1233291125389484,37.8085161560653,-0.050328227228277456,-0.02071651638170477,1.2314156591892242,1.4926192692005675,0.9702120491778808,31.422139341898646,13.429631057704272,-132.74189804807176,27.546969768006498,-68.57786065810136,1
2023-03-11,1.064281940460205,1.0863139629364014,1.0009009838104248,1.0590360164642334,714358473,1.064281940460205,1.0590360164642334,1.0863139629364014,1.0009009838104248,714358473,1.1128105163574218,1.1125932630700859,38.424798643792876,-0.052558196452439754,-0.027084852395851768,1.210702157020569,1.4554113570726201,0.9659929569685177,32.96349241708817,24.06165734020328,-107.73133921768098,28.121496980441663,-67.03650758291184,1
2023-03-12,1.1569880247116089,1.1569980382919312,1.0490169525146484,1.0642180442810059,705749746,1.1569880247116089,1.0642180442810059,1.1569980382919312,1.0490169525146484,705749746,1.1060320138931274,1.120665037913999,47.99228392835002,-0.04631101238348134,-0.03093008439337768,1.1948351562023163,1.408266330081201,0.9814039823234315,61.834094638406114,42.07324213246431,-54.37758459172089,27.369442827108582,-38.165905361593886,1
2023-03-13,1.1934000253677368,1.201192021369934,1.0987169742584229,1.1564730405807495,947657046,1.1934000253677368,1.1564730405807495,1.201192021369934,1.0987169742584229,947657046,1.1085963129997254,1.133889581087406,51.19956238018947,-0.037984073104651905,-0.03234088213563253,1.1852583587169647,1.380088421684475,0.9904282957494542,78.62126551954483,57.80628419167971,-15.618712981233179,25.981998155278994,-21.37873448045516,1
2023-03-14,1.200760006904602,1.245239019393921,1.1499849557876587,1.1936320066452026,993352077,1.200760006904602,1.1936320066452026,1.245239019393921,1.1499849557876587,993352077,1.1160278081893922,1.1460478403268959,51.84598751073908,-0.030440129864968357,-0.031960731681499696,1.175445157289505,1.3447161754746788,1.0061741391043313,80.99152327643793,73.81562781146296,22.092501825467693,24.18264211733042,-19.008476723562065,0
2023-03-15,1.114243984222412,1.230586051940918,1.083624005317688,1.200974941253662,789028694,1.114243984222412,1.200974941253662,1.230586051940918,1.083624005317688,789028694,1.1137072086334228,1.1402653210351714,44.400591895109855,-0.03108430002089002,-0.031785445349377765,1.163422304391861,1.3130787906995787,1.0137658180841433,54.61954634149422,71.410778379159,-21.809587428371543,23.234438314855545,-45.38045365850578,1
2023-03-16,1.1507469415664673,1.1557400226593018,1.1062569618225098,1.1148940324783325,468155801,1.1507469415664673,1.1148940324783325,1.1557400226593018,1.1062569618225098,468155801,1.115606701374054,1.1421710702226797,47.80629616377799,-0.02832283787605072,-0.031092923854712358,1.1576618015766145,1.2997666593908241,1.0155569437624048,68.07365811062492,67.89490924285236,-21.109625352599938,22.35396335541459,-31.926341889375085,1
2023-03-17,1.2244999408721924,1.229343056678772,1.1398290395736694,1.1507530212402344,546591846,1.2244999408721924,1.1507530212402344,1.229343056678772,1.1398290395736694,546591846,1.1230976939201356,1.1571399557953184,53.94466561892705,-0.01995310163133457,-0.028864959410036802,1.1564442992210389,1.295793758033442,1.0170948404086357,92.99282091600988,71.89534178937635,54.56973380634163,21.0072559343148,-7.007179083990128,0
2023-03-18,1.171612024307251,1.2508440017700195,1.1702380180358887,1.2246479988098145,540691072,1.171612024307251,1.2246479988098145,1.2508440017700195,1.1702380180358887,540691072,1.135080099105835,1.159771240979306,49.4531745665508,-0.017387209295140815,-0.026569409387057607,1.1509657502174377,1.2783717027413202,1.0235597976935553,73.7271848290725,78.26455461856911,63.654356835321344,20.027378758341975,-26.2728151709275,0
2023-03-19,1.168956995010376,1.2200729846954346,1.165619969367981,1.1715600490570068,435055212,1.168956995010376,1.1715600490570068,1.2200729846954346,1.165619969367981,435055212,1.1504393935203552,1.1614413780758641,49.23156768586086,-0.01539054716032262,-0.02433363694171061,1.147639399766922,1.2693936121864062,1.025885187347438,72.8467941557112,79.8555999669312,54.56301578095053,19.048520582709898,-27.153205844288806,0
2023-03-20,1.1040970087051392,1.1732380390167236,1.1029260158538818,1.16913902759552,656302222,1.1040970087051392,1.16913902759552,1.1732380390167236,1.1029260158538818,656302222,1.154958689212799,1.1510151290993687,44.03967840565762,-0.01882483588063688,-0.02323187672949587,1.1430823028087616,1.2641899585499574,1.0219746470675657,51.33963900503837,65.97120599660737,-23.58716146427355,18.11935017381312,-48.66036099496163,1
2023-03-21,1.1565070152282715,1.167564034461975,1.0906529426574707,1.1042579412460327,551438948,1.1565070152282715,1.1042579412460327,1.167564034461975,1.0906529426574707,551438948,1.1641811966896056,1.1520136538500783,48.743518923347324,-0.017120134661024577,-0.022009528315801614,1.1384958565235137,1.2498848567863996,1.0271068562606278,68.71846077099012,64.3016313105799,1.0440718936955928,17.41714009200894,-31.281539229009883,0
2023-03-22,1.1099519729614258,1.1617549657821655,1.0927289724349976,1.1562650203704834,581371141,1.1099519729614258,1.1562650203704834,1.1617549657821655,1.0927289724349976,581371141,1.1594775915145874,1.144366075506687,45.11576432498166,-0.01930323383320176,-0.021468269419281642,1.1327548027038574,1.2373964313271006,1.0281131740806142,53.28110757194482,57.779735782657774,-19.983094659120997,16.765087873190772,-46.71889242805518,1
2023-03-23,1.1370240449905396,1.1561390161514282,1.103140950202942,1.1099319458007812,424503495,1.1370240449905396,1.1099319458007812,1.1561390161514282,1.103140950202942,424503495,1.1538399934768677,1.1430311608673873,47.559892893826515,-0.018634063805283763,-0.020901428296482068,1.1312181532382966,1.2346543138262582,1.0277819926503349,62.25803289290082,61.41920041194525,3.5396646036628607,16.159610812859615,-37.74196710709918,0
2023-03-24,1.097398042678833,1.1470659971237183,1.074288010597229,1.1369730234146118,484026769,1.097398042678833,1.1369730234146118,1.1470659971237183,1.074288010597229,484026769,1.1435037970542907,1.1347342302876502,44.440307157738125,-0.021058479907361205,-0.020932838618657898,1.1297658026218413,1.2342397491838126,1.02529185605987,38.60762331196934,51.382254592271664,-41.34165535817489,16.02741855923532,-61.39237668803066,0
2023-03-25,1.0792039632797241,1.1126359701156616,1.0667879581451416,1.0975170135498047,313664955,1.0792039632797241,1.0975170135498047,1.1126359701156616,1.0667879581451416,313664955,1.139999794960022,1.1246378181043908,43.04424217889442,-0.024169348088606046,-0.021580140512647526,1.1268535017967225,1.2335323194207253,1.0201746841727197,14.956870685296577,38.60750896338891,-69.50915600840328,16.015118963069455,-85.04312931470342,1
2023-03-26,1.105597972869873,1.1191480159759521,1.0750709772109985,1.079164981842041,274232224,1.105597972869873,1.079164981842041,1.1191480159759521,1.0750709772109985,274232224,1.1354848980903625,1.121176028061751,45.70875813008237,-0.024225698769414272,-0.022109252164000875,1.1255457997322083,1.2325929398538116,1.018498659610605,21.085976836397503,24.883490277887805,-41.58547075500634,15.866382857506665,-78.9140231636025,0
2023-03-27,1.0469709634780884,1.1078989505767822,1.0301799774169922,1.1056610345840454,405623097,1.0469709634780884,1.1056610345840454,1.1078989505767822,1.0301799774169922,405623097,1.117732000350952,1.1076841981374488,41.10843166926793,-0.028670570293957365,-0.023421515789992173,1.1204148471355437,1.2320972523163256,1.0087324419547619,7.6092993002943174,14.550715607329465,-93.64513502193246,16.402512180352755,-92.39070069970569,1
2023-03-28,1.0876660346984863,1.1013890504837036,1.034472942352295,1.0469019412994385,339891275,1.0876660346984863,1.0469019412994385,1.1013890504837036,1.034472942352295,339891275,1.1093374013900756,1.1040445320576373,45.229101790937335,-0.02857995888057374,-0.024453204408108487,1.1222087502479554,1.2305261294206946,1.0138913710752162,26.051395305618822,18.248890480770214,-71.24785843599244,16.900346551566983,-73.94860469438117,1
2023-03-29,1.122851014137268,1.1439460515975952,1.0864189863204956,1.0875509977340698,367716913,1.122851014137268,1.0875509977340698,1.1439460515975952,1.0864189863204956,367716913,1.1047268033027648,1.107463892435752,48.57917241534592,-0.02537649050881141,-0.02463786162824907,1.12758309841156,1.2241959583291595,1.0309702384939605,41.996440965844506,25.219045190585877,-11.455821673633471,16.414351152897275,-58.003559034155494,0
2023-03-30,1.092411994934082,1.139551043510437,1.0833139419555664,1.1229360103607178,367067985,1.092411994934082,1.1229360103607178,1.139551043510437,1.0833139419555664,367067985,1.1035583019256592,1.1047271837990846,45.960125135933865,-0.02500564370943592,-0.02471141804448644,1.129258495569229,1.222139364932376,1.0363776262060822,28.202158326238315,32.083331532567215,-45.46951259439733,16.01691115498736,-71.79784167376168,1
2023-03-31,1.1191619634628296,1.1226660013198853,1.080016016960144,1.0925639867782593,308894177,1.1191619634628296,1.0925639867782593,1.1226660013198853,1.080016016960144,308894177,1.099823796749115,1.1073516891924928,48.58357292173329,-0.022296228998692547,-0.024228380235327664,1.1320024967193603,1.2201656135753005,1.04383937986342,40.32464571727396,36.841081669785595,-50.546273257522635,15.70834820216011,-59.67535428272604,0
2023-04-01,1.105478048324585,1.126499056816101,1.1022889614105225,1.1191420555114746,190766571,1.105478048324585,1.1191420555114746,1.126499056816101,1.1022889614105225,190766571,1.0993764042854308,1.1070110272165095,47.3180877641785,-0.021010974475677457,-0.023584899083397625,1.129426997900009,1.2175295310520098,1.0413244647480084,39.652892956285804,36.05989899993269,-40.19379894787462,15.328080118711766,-60.347107043714196,0
2023-04-02,1.0965059995651245,1.1211930513381958,1.0837500095367432,1.1121920347213745,212264953,1.0965059995651245,1.1121920347213745,1.1211930513381958,1.0837500095367432,212264953,1.0953245997428893,1.1051010221889848,46.463521655071695,-0.02048028636608512,-0.02296397653993513,1.1245822966098786,1.2086443011245984,1.0405202920951588,46.36300912122581,42.11351593159519,-57.89105668981567,15.34413665329073,-53.63699087877419,1
2023-04-03,1.0970200300216675,1.1169790029525757,1.0738849639892578,1.0964299440383911,331534675,1.0970200300216675,1.0964299440383911,1.1169790029525757,1.0738849639892578,331534675,1.0952867984771728,1.103631750885836,46.52311071399013,-0.019790106228234627,-0.02232920247759503,1.1193952977657318,1.19653236909815,1.0422582264333136,48.65197173700455,44.889291271505385,-62.81364526647604,15.552019713914955,-51.34802826299545,1
2023-04-04,1.1390889883041382,1.149158000946045,1.0942529439926147,1.0969769954681396,335559402,1.1390889883041382,1.0969769954681396,1.149158000946045,1.0942529439926147,335559402,1.1012753009796143,1.1100785213255273,51.30058202145337,-0.01566791023184999,-0.02099694402844602,1.120637547969818,1.1982018188335641,1.043073277106072,82.77333879360097,59.26277321727711,14.72914096801662,14.891690144923603,-17.226661206399022,1
2023-04-05,1.1405149698257446,1.1666229963302612,1.1260700225830078,1.1391079425811768,321403080,1.1405149698257446,1.1391079425811768,1.1666229963302612,1.1260700225830078,321403080,1.1047670006752015,1.1156124210528395,51.458881161694066,-0.012145964298692968,-0.019226748082495408,1.120125949382782,1.1970211797000365,1.0432307190655274,80.86525297339517,70.76352116800022,54.74909072189426,13.855133692878,-19.13474702660482,0
2023-04-06,1.1136380434036255,1.1407370567321777,1.1098999977111816,1.1404969692230225,218820404,1.1136380434036255,1.1404969692230225,1.1407370567321777,1.1098999977111816,218820404,1.111433708667755,1.115253443298437,48.27382644249961,-0.011392217720363584,-0.017659842010069045,1.1145828545093537,1.1747460110701,1.0544196979486073,61.166974060933086,74.93518860930975,9.71239229444201,13.267380245848221,-38.833025939066914,0
2023-04-07,1.1075780391693115,1.1201039552688599,1.0985000133514404,1.1138789653778076,197890629,1.1075780391693115,1.1138789653778076,1.1201039552688599,1.0985000133514404,197890629,1.1134249091148376,1.1138579152749595,47.5590540416527,-0.011155268827596432,-0.016358927373574524,1.1113811552524566,1.1655840162548845,1.0571782942500287,56.725556476816124,66.2525945037148,-16.925821297675782,12.9807943513437,-43.274443523183876,0
2023-04-08,1.1024819612503052,1.117737054824829,1.1017860174179077,1.1074639558792114,138273151,1.1024819612503052,1.1074639558792114,1.117737054824829,1.1017860174179077,138273151,1.1113880038261414,1.1117895599977496,46.92976203143626,-0.011249024271786645,-0.01533694675321695,1.108057403564453,1.1554557633011164,1.0606590438277896,52.99060692820953,56.96104582198624,-10.386125914466398,12.714678877875217,-47.00939307179047,0
2023-04-09,1.1019220352172852,1.1100319623947144,1.0870510339736938,1.1025539636611938,180663393,1.1019220352172852,1.1025539636611938,1.1100319623947144,1.0870510339736938,180663393,1.1123390078544617,1.1099954645831198,46.856400697687874,-0.011238951847255985,-0.014517347772024757,1.1079486548900603,1.155392820011729,1.0605044897683917,52.58023339830696,54.098798934444204,-39.291662257958514,12.82080390241509,-47.41976660169304,1
2023-04-10,1.1213159561157227,1.123486042022705,1.090967059135437,1.1018669605255127,221994150,1.1213159561157227,1.1018669605255127,1.123486042022705,1.090967059135437,221994150,1.112554407119751,1.1120537357708657,49.784439479090345,-0.009555887718221356,-0.013525055761264077,1.106189101934433,1.1486475377787022,1.0637306660901638,65.71545841207698,57.09543291286449,24.263154828852315,12.50446613266017,-34.284541587923016,0
2023-04-11,1.1138880252838135,1.1315449476242065,1.1108169555664062,1.121340036392212,256374532,1.1138880252838135,1.121340036392212,1.1315449476242065,1.1108169555664062,256374532,1.1133954048156738,1.1123872429550379,48.678204653804045,-0.008720890216614485,-0.012564222652334159,1.1063859045505524,1.1489486428757338,1.063823166225371,43.13555106222435,53.81041429086943,59.52799536272941,11.964776868864954,-56.86444893777565,0
