Date,close_sol-usd,high_sol-usd,low_sol-usd,open_sol-usd,volume_sol-usd,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-02-13,20.79010009765625,21.52965545654297,19.870744705200195,21.486787796020508,693292656,20.79010009765625,21.486787796020508,21.52965545654297,19.870744705200195,693292656,22.126401138305663,21.89286186562386,45.582670339970285,0.15256158206222636,0.8696942883559865,23.327319145202637,26.630544282707028,20.024094007698245,15.285530706834118,18.49370306016777,-138.09306603313038,34.26668254329501,-84.71446929316588,1
2023-02-14,21.824953079223633,22.245664596557617,20.711223602294922,20.78159523010254,865868623,21.824953079223633,20.78159523010254,22.245664596557617,20.711223602294922,865868623,21.877121925354004,21.88051481355109,49.89872768196267,0.12142033334998459,0.7200394973547862,23.189994525909423,26.50325799325693,19.876731058561916,31.99339520758381,24.32787162290605,-80.65396353274117,32.050711321661495,-68.00660479241618,1
2023-02-15,23.883901596069336,23.901153564453125,21.50210189819336,21.824722290039062,747616299,23.883901596069336,21.824722290039062,23.901153564453125,21.50210189819336,747616299,21.916168212890625,22.24476695582713,57.176287870777756,0.2598848169466059,0.6280085612731502,23.166654777526855,26.453353940658324,19.879955614395385,65.23544354315949,37.50478981919247,-4.042107098252246,30.965995522204025,-34.76455645684051,0
2023-02-16,22.285951614379883,24.030553817749023,22.26426124572754,23.88418960571289,885086333,22.285951614379883,23.88418960571289,24.030553817749023,22.26426124572754,885086333,21.87412452697754,22.252255075563994,50.98626025451137,0.23793494296933915,0.549993837612388,23.060559463500976,26.316995721574738,19.804123205427214,47.33526376057774,48.18803417044034,-12.680114384034015,30.02830681933781,-52.66473623942226,1
2023-02-17,23.166757583618164,23.493309020996094,22.153913497924805,22.282129287719727,580803415,23.166757583618164,22.282129287719727,23.493309020996094,22.153913497924805,580803415,21.804664611816406,22.41852825884657,53.94595014550111,0.2882899629780198,0.49765306268551435,23.019807243347167,26.24939733807172,19.790217148622613,65.8201539482626,59.46362041733327,-5.399090816791035,29.068028705334324,-34.17984605173741,1
2023-02-18,23.478591918945312,23.75763511657715,22.96770477294922,23.167396545410156,370892073,23.478591918945312,23.167396545410156,23.75763511657715,22.96770477294922,370892073,21.833256721496582,22.611267106137248,54.98237848837784,0.34933221950119275,0.4679888940486501,22.88711748123169,25.79646308028007,19.977771882183312,79.33199220631212,64.16246997171748,26.961453183092726,28.335529667341568,-20.668007793687877,1
2023-02-19,24.84075164794922,25.52073097229004,23.268293380737305,23.476207733154297,993875671,24.84075164794922,23.476207733154297,25.52073097229004,23.268293380737305,993875671,22.272119140625,23.016627931921242,59.292007870682234,0.5018386698657977,0.47475884921207967,22.931838989257812,25.93104662256814,19.932631355947485,88.0230236922434,77.72505661560604,92.71050026403981,28.589087160305752,-11.976976307756605,1
2023-02-20,26.181386947631836,26.925580978393555,24.342071533203125,24.84637451171875,1459545676,26.181386947631836,24.84637451171875,26.925580978393555,24.342071533203125,1459545676,22.877246856689453,23.59203866205044,63.04202179395486,0.7225500874211228,0.5243170968538883,23.04328098297119,26.33708008795895,19.74948187798343,89.49210531702077,85.61570707185876,150.71947077691328,29.41515703530506,-10.50789468297922,0
2023-02-21,24.948558807373047,26.424297332763672,24.673828125,26.18273162841797,925847245,24.948558807373047,26.18273162841797,26.424297332763672,24.673828125,925847245,23.289093208312988,23.838678688472733,57.77161342917604,0.7888926844319037,0.5772322143694915,23.041040992736818,26.3295890978327,19.752492887640937,72.08477910292443,83.19996937072953,117.83350229588602,30.18222191923299,-27.915220897075567,0
2023-02-22,24.18134880065918,25.13520050048828,23.377933502197266,24.949750900268555,892548647,24.18134880065918,24.949750900268555,25.13520050048828,23.377933502197266,892548647,23.558230209350587,23.900982345233906,54.7064805068061,0.7706783347232076,0.6159214384402347,23.036855506896973,26.319369050747266,19.75434196304668,61.251902706394496,74.27626237544656,62.808888544831674,29.74381083598167,-38.748097293605504,0
2023-02-23,23.900800704956055,24.635833740234375,23.68366813659668,24.18242073059082,579213279,23.900800704956055,24.18242073059082,24.635833740234375,23.68366813659668,579213279,23.869300270080565,23.90094931972884,53.58685992058538,0.7252452686591866,0.6377862044840251,22.997850704193116,26.219265859110205,19.776435549276027,57.29061072970204,63.54243084634032,56.89747339441446,29.33671483010545,-42.70938927029796,0
2023-02-24,23.053035736083984,24.05632972717285,22.63655662536621,23.89963722229004,612377428,23.053035736083984,23.89963722229004,24.05632972717285,22.63655662536621,612377428,23.9921085357666,23.746783213611593,50.24074396927068,0.6137566835575861,0.6329803002987373,22.934615230560304,26.099059174881244,19.770171286239364,45.107935998113966,54.55014981140349,16.39929448069099,28.097121491390446,-54.892064001886034,0
2023-02-25,22.523399353027344,23.273439407348633,21.641862869262695,23.058849334716797,547286025,22.523399353027344,23.058849334716797,23.273439407348633,21.641862869262695,547286025,23.8560583114624,23.524349784414454,48.21514627695505,0.4771635030369126,0.6018169408463724,22.886113262176515,26.044539875850013,19.727686648503017,37.60051325225764,46.666353326691215,-23.70615523769741,26.222367201067296,-62.39948674774236,1
2023-02-26,23.256088256835938,23.484447479248047,22.32423973083496,22.52385711669922,370371591,23.256088256835938,22.52385711669922,23.484447479248047,22.32423973083496,370371591,23.953071975708006,23.475574961218356,51.14937359072673,0.4231564108754,0.566084834852178,22.913598251342773,26.074856398796978,19.752340103888567,47.98613916100667,43.56486280379276,6.902956233290851,24.623497581824658,-52.01386083899333,0
2023-02-27,22.692588806152344,23.367462158203125,22.400766372680664,23.255739212036133,475987023,22.692588806152344,23.255739212036133,23.367462158203125,22.400766372680664,475987023,23.905655097961425,23.33321384211544,48.85654131546883,0.3310693436188181,0.519081736605506,22.855159854888917,25.98725383437645,19.723065875401385,31.883670087562955,39.15677416694242,-2.732795049021556,23.138832935385064,-68.11632991243705,0
2023-02-28,21.9163875579834,22.725032806396484,21.82581329345703,22.69098472595215,351065863,21.9163875579834,22.69098472595215,22.725032806396484,21.82581329345703,351065863,23.749434661865234,23.07560906318234,45.81032418977696,0.1932292985511097,0.4539112489946268,22.79134569168091,25.94526383600906,19.637427547352758,7.638743575180282,29.16951760791663,-36.88576817436486,21.658010415709846,-92.36125642481971,1
2023-03-01,22.506431579589844,22.795337677001953,21.738677978515625,21.91213607788086,346532018,22.506431579589844,21.91213607788086,22.795337677001953,21.738677978515625,346532018,23.516002655029297,22.972122247983705,48.44198023141555,0.13010195671964553,0.38914939053963055,22.89406089782715,25.86506154186532,19.92306025378898,16.362884856273396,18.628432839672204,-30.49150717587049,20.350725713719505,-83.6371151437266,0
2023-03-02,21.984878540039062,22.57521629333496,21.73250961303711,22.505313873291016,322545445,21.984878540039062,22.505313873291016,22.57521629333496,21.73250961303711,322545445,23.09635181427002,22.792623391993768,46.30152278784985,0.037555199061660716,0.3188305522440366,22.986799335479738,25.712580052801346,20.26101861815813,6.491937376136655,10.164521935863439,-54.824635363565456,19.141930603011737,-93.50806262386334,0
2023-03-03,21.39935302734375,22.001710891723633,20.541078567504883,21.98651695251465,489228523,21.39935302734375,21.98651695251465,22.001710891723633,20.541078567504883,489228523,22.74143123626709,22.539301507511947,43.95345949935283,-0.08208951178637491,0.23864653943795433,23.01526222229004,25.661082069612725,20.369442374967356,13.443090856620136,12.099304363010058,-111.35751993197628,18.94022608083164,-86.55690914337987,0
2023-03-04,20.966838836669922,21.53683853149414,20.3741455078125,21.400026321411133,249364880,20.966838836669922,21.400026321411133,21.53683853149414,20.3741455078125,249364880,22.419980239868163,22.253399203722488,42.249062270180055,-0.20939530886595037,0.14903816977717338,22.989105224609375,25.70416243839625,20.2740480108225,9.046770459983714,9.66059956424683,-130.40882198888082,18.87093867814165,-90.95322954001628,1
2023-03-05,20.97858428955078,21.61699676513672,20.89556312561035,20.966392517089844,278729462,20.97858428955078,20.966392517089844,21.61699676513672,20.89556312561035,278729462,22.127758598327638,22.021614673873085,42.314480479737334,-0.30581308744360314,0.058067918333018075,22.9985294342041,25.684138226939698,20.312920641468505,9.226051060908532,10.571970792504123,-120.77006038381927,18.721440076227868,-90.77394893909147,0
2023-03-06,20.635011672973633,21.098865509033203,20.522214889526367,20.978412628173828,318022843,20.635011672973633,20.978412628173828,21.098865509033203,20.522214889526367,318022843,21.8859561920166,21.76950503734591,40.85655665194823,-0.4052765348032601,-0.03460097229423756,22.939032363891602,25.774543240515463,20.10352148726774,4.3117292376912895,7.5281835861945074,-140.03701683005903,18.869419350950725,-95.6882707623087,0
2023-03-07,20.244731903076172,20.88684844970703,19.82059669494629,20.63469123840332,394901279,20.244731903076172,20.63469123840332,20.88684844970703,19.82059669494629,394901279,21.658089447021485,21.492273558387772,39.20413864690607,-0.5097186300791066,-0.12962450385121135,22.757073879241943,25.787087376300178,19.72706038218371,7.980561179134384,7.172780492578063,-142.80205974574352,19.510112638661575,-92.01943882086562,0
2023-03-08,18.421194076538086,20.332366943359375,18.286304473876953,20.24393081665039,620543521,18.421194076538086,20.24393081665039,20.332366943359375,18.286304473876953,620543521,21.174600028991698,20.933895470778737,32.57488714168704,-0.7312051281520624,-0.2499406287113816,22.563836002349852,26.13415780564733,18.993514199052374,2.12440319593197,4.805564537585876,-178.25793594693317,20.997814125798325,-97.87559680406802,0
2023-03-09,17.308147430419922,18.68904685974121,16.943132400512695,18.424707412719727,754162560,17.308147430419922,18.424707412719727,18.68904685974121,16.943132400512695,754162560,20.636155891418458,20.27466855434986,29.316329242183343,-0.9851916596300185,-0.396990834895109,22.27090549468994,26.496507728244467,18.045303261135416,5.1315184036741925,5.07882759291351,-200.2259647710216,22.977463267202342,-94.86848159632581,1
2023-03-10,18.243642807006836,18.323396682739258,16.117345809936523,17.3122501373291,944032048,18.243642807006836,17.3122501373291,18.323396682739258,16.117345809936523,944032048,20.268881416320802,19.905391145742037,35.18489177284664,-1.098330289184105,-0.5372587257529082,22.009158039093016,26.5405744804974,17.47774159768863,28.862055832996546,12.039325810867565,-169.49999157415527,25.12723128414072,-71.13794416700345,0
2023-03-11,18.22584342956543,18.848188400268555,17.171354293823242,18.243104934692383,696894876,18.22584342956543,18.243104934692383,18.848188400268555,17.171354293823242,696894876,19.840822601318358,19.600018833709925,35.12513618703812,-1.1758749744803936,-0.6649819754984053,21.678412628173827,26.299589347565064,17.05723590878259,28.620449591622798,20.87134127609784,-129.84378732399432,26.5221048507606,-71.3795504083772,1
2023-03-12,20.310531616210938,20.39289093017578,17.942476272583008,18.22479820251465,666940879,20.310531616210938,18.22479820251465,20.39289093017578,17.942476272583008,666940879,19.673387908935545,19.729202975982837,46.57038655038649,-1.0569291606128282,-0.7433714125212899,21.384869861602784,25.547737742866488,17.22200198033908,57.836117447645435,38.43954095742159,-69.94527982049722,26.283424999966687,-42.163882552354565,1
2023-03-13,20.433712005615234,21.340412139892578,18.9644718170166,20.310792922973633,1161164364,20.433712005615234,20.310792922973633,21.340412139892578,18.9644718170166,1161164364,19.576823806762697,19.85729552682509,47.163540865476406,-0.9418668632927307,-0.7830705026755781,21.159127521514893,25.001860280032446,17.31639476299734,64.63569111196733,50.364086050411856,-37.22187575959566,25.275997724800565,-35.364308888032674,1
2023-03-14,20.92803382873535,22.106672286987305,19.914527893066406,20.434707641601562,1130224251,20.92803382873535,20.434707641601562,22.106672286987305,19.914527893066406,1130224251,19.57294330596924,20.0519752180815,49.58245393155716,-0.8015517343367158,-0.7867667490078056,20.9964617729187,24.580408066777537,17.412515479059863,72.0379436597432,64.83658407311866,-0.3821311432316664,23.762270134886588,-27.962056340256787,0
2023-03-15,19.29098129272461,21.488908767700195,18.830358505249023,20.93529510498047,816614774,19.29098129272461,20.93529510498047,21.488908767700195,18.830358505249023,816614774,19.404183006286623,19.913612686198427,42.62309751485117,-0.8130748215391392,-0.7920283635140724,20.76597080230713,24.161094142388567,17.370847462225694,49.14368429882119,61.9391063568439,-43.41168203164574,23.035398641924818,-50.85631570117881,1
2023-03-16,19.73054313659668,19.88351058959961,19.03631019592285,19.299495697021484,438673097,19.73054313659668,19.299495697021484,19.88351058959961,19.03631019592285,438673097,19.313736152648925,19.880327313543564,44.861004168796,-0.7777723089069255,-0.789177152592643,20.599846172332764,23.853269263716772,17.346423080948757,60.3272728662362,60.50296694160019,-51.54753403572475,22.36044654131746,-39.6727271337638,1
2023-03-17,21.62910270690918,21.676240921020508,19.499818801879883,19.730066299438477,623518286,21.62910270690918,19.730066299438477,21.676240921020508,19.499818801879883,623518286,19.452173233032227,20.198286475973674,53.32834423673734,-0.5897980975729169,-0.7493013415886978,20.555131340026854,23.725088213809162,17.385174466244546,92.0263224603297,67.16575987512903,21.59351167620832,21.088158632773588,-7.973677539670307,0
2023-03-18,21.19590187072754,22.861988067626953,21.141870498657227,21.6324405670166,789771840,21.19590187072754,21.6324405670166,22.861988067626953,21.141870498657227,789771840,19.72964401245117,20.37967109320165,51.38920157458086,-0.47036084089468844,-0.6935132414498959,20.452122020721436,23.3896833602505,17.51456068119237,75.2976342814966,75.88374320268748,69.5304044697107,20.60292680362398,-24.702365718503394,1
2023-03-19,21.90340232849121,22.453811645507812,21.19828987121582,21.19828987121582,475166077,21.90340232849121,21.19828987121582,22.453811645507812,21.19828987121582,475166077,20.189169502258302,20.65671313598157,54.31122249873794,-0.31498562218393644,-0.617807717596704,20.412662696838378,23.248212571827498,17.57711282184926,85.78744872579809,84.37046848920812,81.51125144643898,20.152354390842202,-14.212551274201918,1
2023-03-20,22.176464080810547,23.831193923950195,21.585559844970703,21.904611587524414,1147250538,22.176464080810547,21.904611587524414,23.831193923950195,21.585559844970703,1147250538,20.582451629638673,20.93303148958684,55.424905700057586,-0.16788061734309423,-0.5278222975459821,20.425666522979736,23.290911376109893,17.56042166984958,78.54858147733663,79.87788816154377,117.08411308035053,20.47425393658543,-21.451418522663378,1
2023-03-21,22.618267059326172,23.22371482849121,21.639102935791016,22.177589416503906,745081556,22.618267059326172,22.177589416503906,23.22371482849121,21.639102935791016,745081556,21.021693992614747,21.23943795681217,57.24097483120393,-0.015470696548106844,-0.42535197734640706,20.431258296966554,23.313112869091764,17.549403724841344,84.27598201706213,82.87067074006562,113.96945156978522,20.77316065763271,-15.72401798293787,0
2023-03-22,21.480485916137695,23.06732177734375,21.14965057373047,22.614276885986328,851680842,21.480485916137695,22.614276885986328,23.06732177734375,21.14965057373047,851680842,21.13868942260742,21.28326485850772,51.4297305645325,0.01335192167279331,-0.33761119754256697,20.406038665771483,23.24152278724314,17.570554544299824,69.52613049844743,77.45023133094872,82.25269515302358,20.628027526987008,-30.473869501552564,1
2023-03-23,22.216777801513672,22.700597763061523,21.216276168823242,21.475513458251953,555730954,22.216777801513672,21.475513458251953,22.700597763061523,21.216276168823242,555730954,21.316996002197264,21.4529944845088,54.639100176876006,0.09451712142944402,-0.25118553374816477,20.44690990447998,23.360963598196715,17.532856210763246,79.07119639154381,77.62443630235113,85.9564868143303,20.493261048530282,-20.928803608456196,0
2023-03-24,20.678855895996094,22.258434295654297,20.35582733154297,22.21415138244629,547225198,20.678855895996094,22.21415138244629,22.258434295654297,20.35582733154297,547225198,21.29207820892334,21.312242013870126,47.568764299889345,0.03434774277664587,-0.19407887844320265,20.432510757446288,23.338981840704026,17.52603967418855,52.66645740696296,67.08792809898473,34.07390268815845,19.619672142237043,-47.33354259303704,0
2023-03-25,20.446645736694336,20.952482223510742,20.184852600097656,20.677745819091797,272949711,20.446645736694336,20.677745819091797,20.952482223510742,20.184852600097656,272949711,21.40764465332031,21.154860872565436,46.588491897606346,-0.031708822924418456,-0.16160486733944582,20.405913829803467,23.301625360776107,17.510202298830826,42.52486895054195,58.08750758301624,5.176193523444756,18.665162245112235,-57.47513104945805,1
2023-03-26,20.97551918029785,21.129981994628906,20.34568977355957,20.444177627563477,226663968,20.97551918029785,20.444177627563477,21.129981994628906,20.34568977355957,226663968,21.53214225769043,21.122253292153147,49.158297201087805,-0.040911853850907676,-0.1374662646417382,20.422939205169676,23.327827964433236,17.518050445906116,42.89604626912465,46.02912420887652,20.90885389194682,17.914760552352185,-57.10395373087535,0
2023-03-27,19.921674728393555,20.97982406616211,19.508054733276367,20.976085662841797,359607077,19.921674728393555,20.976085662841797,20.97982406616211,19.508054733276367,359607077,21.361399459838868,20.903966280560493,44.55785966505073,-0.13172333744834575,-0.1363176792030597,20.406786346435545,23.319042635113846,17.494530057757245,21.822678248186985,35.74786448928453,-15.951745519462873,16.77480783408652,-78.17732175181301,1
2023-03-28,20.4706974029541,20.76420783996582,19.66556739807129,19.922195434570312,347656506,20.4706974029541,19.922195434570312,20.76420783996582,19.66556739807129,347656506,21.288879013061525,20.825190120995696,47.32363292704181,-0.15757413446204183,-0.14056897025485615,20.509261512756346,23.27540208117837,17.743120944334322,32.80129739064899,32.50667396932021,-11.174524397562706,15.716280309982684,-67.198702609351,1
2023-03-29,21.111467361450195,21.505144119262695,20.45812225341797,20.46544075012207,378726667,21.111467361450195,20.46544075012207,21.505144119262695,20.45812225341797,378726667,21.20968551635742,20.877240528351056,50.431610924146106,-0.12491633902907395,-0.13743844400969973,20.69942750930786,23.0510195918141,18.34783542680162,43.27857114443693,32.63418226109097,23.89637165777012,15.091531290731917,-56.72142885556307,0
2023-03-30,20.55104637145996,21.590513229370117,20.232969284057617,21.113840103149414,472449267,20.55104637145996,21.113840103149414,21.590513229370117,20.232969284057617,472449267,21.047143745422364,20.8179324998254,47.77655377150629,-0.14261214706196057,-0.1384731846201519,20.81479768753052,22.882398205526233,18.747197169534804,24.270065278428525,33.44997793783815,-2.528023847884253,14.29861466336953,-75.72993472157147,1
2023-03-31,21.170495986938477,21.441999435424805,20.155242919921875,20.552515029907227,352864960,21.170495986938477,20.552515029907227,21.441999435424805,20.155242919921875,352864960,20.902366638183594,20.882034952027777,50.85630153734011,-0.10543639033090102,-0.13186582576230174,20.96203031539917,22.657031655001266,19.26702897579707,38.45449291219773,35.334376445021064,-4.081015898653457,13.486216192799986,-61.54550708780227,0
2023-04-01,20.97564125061035,21.313888549804688,20.858905792236328,21.17135238647461,209186327,20.97564125061035,21.17135238647461,21.313888549804688,20.858905792236328,209186327,20.85188217163086,20.899054279042787,49.86022318490068,-0.09065249846429779,-0.12362316030270096,20.99528579711914,22.663743999621634,19.32682759461665,33.947241867667884,32.22393335276471,0.9592853837235973,12.731846184413982,-66.05275813233212,0
2023-04-02,20.536975860595703,21.28608512878418,20.31570053100586,21.08799171447754,229561591,20.536975860595703,21.08799171447754,21.28608512878418,20.31570053100586,229561591,20.683901977539062,20.833221839325134,47.599943146050556,-0.11302985078121353,-0.12150449839840348,21.000448989868165,22.6625508863182,19.33834709341813,23.800323837340123,32.06735287240192,-37.67611794730313,12.17730482928046,-76.19967616265988,0
2023-04-03,20.443050384521484,20.934097290039062,20.02490234375,20.53603744506836,437266506,20.443050384521484,20.53603744506836,20.934097290039062,20.02490234375,437266506,20.6603214263916,20.76228157481538,47.10752613573193,-0.1367665055222531,-0.12455689982317342,20.97619981765747,22.65587849964022,19.29652113567472,25.163648646151383,27.63707145038647,-59.44623088461867,11.949783443282444,-74.83635135384861,1
2023-04-04,20.924619674682617,21.236377716064453,20.352720260620117,20.442649841308594,305630170,20.924619674682617,20.442649841308594,21.236377716064453,20.352720260620117,305630170,20.70811882019043,20.791797592973058,49.96548746678758,-0.1153892232065381,-0.12272336449984636,21.05788173675537,22.550253184469277,19.565510289041462,39.79934418709584,29.587772223529118,-27.37576858512119,11.386208617234749,-60.20065581290416,1
2023-04-05,20.966007232666016,21.319177627563477,20.670976638793945,20.924537658691406,324885702,20.966007232666016,20.924537658691406,21.319177627563477,20.670976638793945,324885702,20.707167625427246,20.82347207291723,50.21446567795493,-0.09402409171599402,-0.1169835099430759,21.11965494155884,22.483924510093956,19.75538537302372,45.66743457449223,36.876809135913156,-20.529430296303488,10.764973460291548,-54.33256542550777,0
2023-04-06,20.61012840270996,20.97062110900879,20.50641441345215,20.96971321105957,222557225,20.61012840270996,20.96971321105957,20.97062110900879,20.50641441345215,222557225,20.776012992858888,20.784682314697726,48.00252835167091,-0.10460272337412846,-0.11450735262928642,21.068706226348876,22.42917100830356,19.708241444394194,40.06987560948716,41.84555145702509,-52.878929032345084,10.37872019010595,-59.93012439051284,0
2023-04-07,20.469940185546875,20.771724700927734,20.267675399780273,20.611345291137695,171660856,20.469940185546875,20.611345291137695,20.771724700927734,20.267675399780273,171660856,20.775937271118163,20.727456473033932,47.121963408895354,-0.12288187691560282,-0.1161822574865497,21.032408142089842,22.415904664380115,19.64891161979957,46.18989785749876,43.97573601382606,-71.63634885389713,10.297787230108442,-53.81010214250124,0
2023-04-08,20.036449432373047,20.71323585510254,19.947696685791016,20.4666748046875,194413927,20.036449432373047,20.4666748046875,20.71323585510254,19.947696685791016,194413927,20.668435478210448,20.601818829277406,44.40913337266336,-0.17038324673072935,-0.12702245533538564,20.939060497283936,22.326816985926385,19.551304008641488,25.373600486532432,37.21112465117279,-100.48963586323968,10.58551992132773,-74.62639951346758,1
2023-04-09,20.29946517944336,20.420705795288086,19.964378356933594,20.03837013244629,152580905,20.29946517944336,20.03837013244629,20.420705795288086,19.964378356933594,152580905,20.64327735900879,20.546845438398485,46.424490939481096,-0.1846764170847699,-0.1385532476852625,20.845210552215576,22.136031892071614,19.55438921235954,38.00365998417304,36.52238610940142,-99.80607456818466,10.852700277459926,-61.99634001582696,1
2023-04-10,20.882356643676758,20.936527252197266,20.115707397460938,20.300235748291016,224169192,20.882356643676758,20.300235748291016,20.936527252197266,20.115707397460938,224169192,20.61446342468262,20.607847475721805,50.690935050280856,-0.14727173098929214,-0.14029694434606843,20.758415031433106,21.762215794860232,19.75461426800598,63.2116096890092,42.19629005323823,-28.660935613057017,10.32710831314654,-36.7883903109908,1
2023-04-11,23.018827438354492,23.635955810546875,20.860193252563477,20.883928298950195,1083533914,23.018827438354492,20.883928298950195,23.635955810546875,20.860193252563477,1083533914,20.81878204345703,21.046207468927747,62.483659929028526,0.054142963743441186,-0.10140896272816652,20.835332107543945,22.214305132527503,19.456359082560386,83.26775990195014,61.494343191710804,290.13313170410476,11.913105010112632,-16.732240098049864,1
2023-04-12,23.985305786132812,24.34465217590332,22.423229217529297,23.018800735473633,1204250258,23.985305786132812,23.018800735473633,24.34465217590332,22.423229217529297,1204250258,21.163615036010743,21.58058898114685,66.39859600903625,0.2884274735278325,-0.023441675476966725,20.923758506774902,22.787378126061924,19.06013888748788,91.82738168310797,79.43558375802245,368.7974578267796,13.817608469646647,-8.172618316892027,1
2023-04-13,24.432308197021484,25.242456436157227,23.704795837402344,23.810882568359375,792335438,24.432308197021484,23.810882568359375,25.242456436157227,23.704795837402344,792335438,21.562540817260743,22.099083384033147,68.05878694097238,0.5043551025918767,0.08211768013680196,21.111431121826172,23.516048091670502,18.706814151981842,84.69905572052238,86.59806576852684,307.9683707230723,16.063967416660653,-15.30094427947762,1
2023-04-14,24.772722244262695,25.461393356323242,23.817447662353516,24.43577766418457,859037933,24.772722244262695,24.43577766418457,25.461393356323242,23.817447662353516,859037933,21.94735107421875,22.585199540438516,69.30268088390393,0.6949370709821849,0.20468155830587853,21.32773494720459,24.189142993457242,18.466326900951938,87.50981141670111,88.01208294011049,224.36676933049887,18.25859424358478,-12.490188583298885,0
2023-04-15,24.079378128051758,24.77461051940918,23.872028350830078,24.77461051940918,379745930,24.079378128051758,24.77461051940918,24.77461051940918,23.872028350830078,379745930,22.258688163757324,22.85686837455001,63.8487411898082,0.7810244150548336,0.31995012965566955,21.482927894592287,24.57821680730025,18.387638981884322,74.93487018142257,82.38124577288202,152.2585092502208,20.2964620114429,-25.065129818577436,1
