Date,close_^gspc,high_^gspc,low_^gspc,open_^gspc,volume_^gspc,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-03-29,4027.81005859375,4030.590087890625,3999.530029296875,3999.530029296875,4145250000,4027.81005859375,3999.530029296875,4030.590087890625,3999.530029296875,4145250000,3966.4650146484373,3971.5899512729206,55.95063586852225,-4.866414832161809,-15.648544636210811,3958.2665161132813,4063.572329497743,3852.96070272882,94.93563821904178,79.49675015349438,101.3932196494221,12.92020652130181,-5.064361780958229,1
2023-03-30,4050.830078125,4057.85009765625,4032.10009765625,4046.739990234375,3930860000,4050.830078125,4046.739990234375,4057.85009765625,4032.10009765625,3930860000,3975.52001953125,3985.997247064208,58.115348110000916,1.9840637827160208,-12.122022952425446,3961.740515136719,4074.2041622000834,3849.2768680733543,97.18060170826865,87.51213036426971,127.87345226923945,12.802764921727327,-2.8193982917313405,1
2023-03-31,4109.31005859375,4110.75,4056.179931640625,4056.179931640625,4525120000,4109.31005859375,4056.179931640625,4110.75,4056.179931640625,4525120000,3994.7870361328123,4008.417758251397,63.07919024818092,11.993707136235571,-7.298876934693243,3964.9240234375,4089.643973463952,3840.2040734110483,99.47160054506313,97.19594682412452,178.56512791280983,13.42357279735101,-0.5283994549368797,1
2023-04-03,4124.509765625,4127.66015625,4098.7900390625,4102.2001953125,4234700000,4124.509765625,4102.2001953125,4127.66015625,4098.7900390625,4234700000,4012.081005859375,4029.5253959556885,64.26461554703016,20.911852123551853,-1.6567311230442243,3968.728515625,4107.2795102158425,3830.1775210341575,98.91148199229838,98.52122808187671,196.66760525882773,14.21387935912468,-1.0885180077016192,0
2023-04-04,4100.60009765625,4133.1298828125,4086.8701171875,4128.02978515625,4227800000,4100.60009765625,4128.02978515625,4133.1298828125,4086.8701171875,4227800000,4021.85400390625,4042.448068992154,60.949518370349494,25.753367109002284,3.8252885233650775,3974.4400146484377,4124.378904954055,3824.501124342821,87.90803199912878,95.43037151216343,158.41529880166556,14.697565843880454,-12.09196800087122,0
2023-04-05,4090.3798828125,4099.68994140625,4072.56005859375,4094.5,3968020000,4090.3798828125,4094.5,4099.68994140625,4072.56005859375,3968020000,4037.1949951171873,4051.1629442322164,59.535765640595564,28.437803396574054,8.747791498006873,3979.358508300781,4137.508987804144,3821.208028797418,81.5621387009344,89.46055089745386,117.08968027962426,14.843400022174155,-18.4378612990656,1
2023-04-06,4105.02001953125,4107.31982421875,4069.840087890625,4081.14990234375,3486690000,4105.02001953125,4081.14990234375,4107.31982421875,4069.840087890625,3486690000,4052.825,4060.9551397411315,60.93366416972494,31.384790842787424,13.275191366962982,3988.693505859375,4153.2414633073995,3824.145548411351,87.44927134963554,85.63981401656623,107.33670587330867,15.096301849811752,-12.550728650364462,1
2023-04-10,4109.10986328125,4109.5,4072.550048828125,4085.199951171875,3423650000,4109.10986328125,4085.199951171875,4109.5,4072.550048828125,3423650000,4066.6369873046874,4069.7105440211526,61.335513120612305,33.66227804887694,17.352608703345776,4001.0694946289063,4162.72447897305,3839.4145102847624,89.27533925381057,86.09558310146018,97.27923313556855,15.366363467535956,-10.724660746189423,0
2023-04-11,4108.93994140625,4124.259765625,4102.60986328125,4110.2900390625,3665830000,4108.93994140625,4110.2900390625,4124.259765625,4102.60986328125,3665830000,4079.777978515625,4076.8431617275337,61.30729685167247,35.04946339639582,20.891979641955785,4013.7284912109376,4167.336988908142,3860.119993513733,89.19947110306404,88.64136056883672,99.21089957023773,15.861624140250376,-10.800528896935951,0
2023-04-12,4091.949951171875,4134.3701171875,4086.93994140625,4121.72021484375,3633120000,4091.949951171875,4121.72021484375,4134.3701171875,4086.93994140625,3633120000,4091.8459716796874,4079.5898507174134,58.41374572703019,34.38153858277656,23.58989143011994,4022.3614868164063,4173.150913578171,3871.5720600546415,81.16419013920371,86.54633349869277,82.80967424023738,15.919483268698006,-18.83580986079628,1
2023-04-13,4146.22021484375,4150.259765625,4099.39990234375,4100.0400390625,3596590000,4146.22021484375,4100.0400390625,4150.259765625,4099.39990234375,3596590000,4103.686987304687,4091.7044623767474,64.2224938268446,37.79567506350622,26.431048156797196,4035.0760009765627,4182.576965469756,3887.57503648337,98.32453204664091,89.5627310963029,99.29355524000944,16.258020865682543,-1.6754679533590875,0
2023-04-14,4137.64013671875,4163.18994140625,4113.2001953125,4140.10986328125,3575690000,4137.64013671875,4140.10986328125,4163.18994140625,4113.2001953125,3575690000,4112.367993164063,4100.0564031662025,62.730639400977154,39.35539769725756,29.01591806488927,4043.9440063476563,4193.700346318898,3894.1876663764156,87.9288409255801,89.13918770380825,96.14153829796705,16.800462130061156,-12.071159074419898,1
2023-04-17,4151.31982421875,4151.72021484375,4123.18017578125,4137.169921875,3611180000,4151.31982421875,4137.169921875,4151.72021484375,4123.18017578125,3611180000,4116.5689697265625,4109.377025175756,64.16011107496891,41.22016517159591,31.456767486230596,4055.6780029296874,4200.387575642074,3910.9684302173005,94.39189165808303,93.54842154343469,92.70075798802097,17.304157589841292,-5.608108341916976,1
2023-04-18,4154.8701171875,4169.47998046875,4140.35986328125,4164.259765625,3536640000,4154.8701171875,4164.259765625,4169.47998046875,4140.35986328125,3536640000,4119.605004882813,4117.648496450618,64.54024102672662,42.49463411142915,33.66434081127031,4065.8430053710936,4208.418157603712,3923.2678531384754,91.40343190421123,91.24138816262479,98.94314184307288,18.099571278708428,-8.59656809578877,0
2023-04-19,4154.52001953125,4162.56982421875,4134.490234375,4139.330078125,3572560000,4154.52001953125,4139.330078125,4162.56982421875,4134.490234375,3572560000,4124.996997070312,4124.352409738006,64.46762761900146,42.98095230981471,35.52766311097919,4073.425500488281,4217.915302011368,3928.9356989651947,89.11051557823951,91.63527971351125,87.81735846074952,18.64556886505486,-10.889484421760487,0
2023-04-20,4129.7900390625,4148.56982421875,4114.56982421875,4130.47998046875,3772080000,4129.7900390625,4130.47998046875,4148.56982421875,4114.56982421875,3772080000,4128.938012695313,4125.341069615186,59.38506513883209,40.899397444265105,36.60200997763637,4083.06650390625,4215.039519619718,3951.093488192782,64.96917537391424,81.82770761878832,62.73677348470068,18.512522803075814,-35.03082462608576,1
2023-04-21,4133.52001953125,4138.02001953125,4113.85986328125,4132.14013671875,3611750000,4133.52001953125,4132.14013671875,4138.02001953125,4113.85986328125,3611750000,4131.788012695312,4126.828151418106,59.898597792349605,39.10000791526636,37.10160956516237,4092.306506347656,4210.521055143831,3974.0919575514804,63.91007656967841,72.66325584061072,57.55117432278821,18.366227064878426,-36.08992343032159,1
2023-04-24,4137.0400390625,4142.41015625,4117.77001953125,4132.06982421875,3290940000,4137.0400390625,4132.06982421875,4142.41015625,4117.77001953125,3290940000,4134.581030273437,4128.684858262542,60.407365921400114,37.525444937316024,37.1863766395931,4100.6090087890625,4206.229232862781,3994.9887847153445,67.4428177641654,65.44068990258602,61.18022362621526,18.33682983995079,-32.55718223583461,0
2023-04-25,4071.6298828125,4126.43017578125,4071.3798828125,4126.43017578125,3978640000,4071.6298828125,4126.43017578125,4126.43017578125,4071.3798828125,3978640000,4130.850024414062,4118.3112263625335,48.17597944708044,30.64626837410924,35.878354986496326,4105.314001464843,4195.897415062319,4014.7305878673683,1.7962633996937214,44.38305257784584,-25.5031912253415,17.166402370208804,-98.20373660030629,0
2023-04-26,4055.989990234375,4089.669921875,4049.35009765625,4087.780029296875,3837030000,4055.989990234375,4087.780029296875,4089.669921875,4049.35009765625,3837030000,4127.2540283203125,4106.98009252105,45.78862629546337,23.659728144577457,33.43462961811255,4109.55,4180.448475885324,4038.6515241146762,5.527261346361767,24.922114170073627,-104.79621335650369,16.635983387415106,-94.47273865363823,1
2023-04-27,4135.35009765625,4138.240234375,4075.2900390625,4075.2900390625,3750550000,4135.35009765625,4075.2900390625,4138.240234375,4075.2900390625,3750550000,4126.167016601563,4112.138275272904,57.3405545810476,24.24703735287585,31.59711116506521,4114.927001953125,4175.818632629608,4054.0353712766414,71.58918163120971,26.3042354590884,13.060946704539319,15.995923196486808,-28.41081836879029,1
2023-04-28,4169.47998046875,4170.06005859375,4127.18017578125,4129.6298828125,4087800000,4169.47998046875,4129.6298828125,4170.06005859375,4127.18017578125,4087800000,4129.351000976562,4122.564039853966,61.1725113967377,27.15347211532753,30.70838335511768,4120.8594970703125,4178.656859097649,4063.062135042975,99.51944469164367,58.87862922307172,122.06779535065807,16.065606076749454,-0.4805553083563229,0
2023-05-01,4167.8701171875,4186.919921875,4164.1201171875,4166.7900390625,3321370000,4167.8701171875,4166.7900390625,4186.919921875,4164.1201171875,3321370000,4131.006030273437,4130.801508460063,60.89465305312328,28.992729948198757,30.365252673733895,4123.7875,4184.792123002113,4062.7828769978883,86.15262845926962,85.75375159404099,153.54319549333928,16.45254565132071,-13.847371540730382,0
2023-05-02,4119.580078125,4164.10009765625,4089.719970703125,4164.10009765625,4486130000,4119.580078125,4164.10009765625,4164.10009765625,4089.719970703125,4486130000,4127.477026367187,4128.761248399142,53.102846237491946,26.25114559064059,29.542431257115236,4123.541015625,4184.571804213069,4062.510227036931,51.050425387676,78.9074995128631,8.076783629644316,15.523657215799618,-48.949574612324,0
2023-05-03,4090.75,4148.2998046875,4088.860107421875,4122.25,4246510000,4090.75,4122.25,4148.2998046875,4088.860107421875,4246510000,4121.100024414062,4121.8501123265705,49.06625413807017,21.50418699180591,27.934782404053372,4123.048510742187,4184.96442072611,4061.1326007582647,30.093737910081174,55.765597252342275,-37.86600040089181,14.67868860767882,-69.90626208991883,0
2023-05-04,4061.219970703125,4082.610107421875,4048.280029296875,4082.550048828125,4920090000,4061.219970703125,4082.550048828125,4082.610107421875,4048.280029296875,4920090000,4114.243017578125,4110.826450213216,45.27036270514458,15.184326071693249,25.38469113758135,4121.590515136719,4187.743237884204,4055.4377923892334,9.333490646610398,30.159217981455857,-161.12973908305125,14.682693979914125,-90.6665093533896,1
2023-05-05,4136.25,4147.02001953125,4084.72998046875,4084.72998046875,4186270000,4136.25,4084.72998046875,4147.02001953125,4084.72998046875,4186270000,4114.516015625,4115.448913810813,54.831734640338226,16.04512881526807,23.516778673118694,4123.152014160156,4189.140599873703,4057.1634284466095,63.45213420700901,34.29312092123353,1.5920204364107573,13.924265561775892,-36.54786579299099,1
2023-05-08,4138.1201171875,4142.2998046875,4123.81005859375,4136.97998046875,3641640000,4138.1201171875,4136.97998046875,4142.2998046875,4123.81005859375,3641640000,4114.6240234375,4119.570950788392,55.04255746572502,16.685879585844305,22.150598855663816,4124.602526855469,4190.568047527584,4058.637006183353,64.80103685885301,45.86222057082414,34.22269596955662,13.220010602076103,-35.19896314114699,0
2023-05-09,4119.169921875,4130.35009765625,4116.64990234375,4124.25,3810140000,4119.169921875,4124.25,4130.35009765625,4116.64990234375,3810140000,4119.37802734375,4119.498036440503,52.374859602011746,15.486043331755354,20.817687750882126,4125.114025878906,4190.743613073428,4059.4844386843847,51.132391449436405,59.79518750509948,-8.144610144344515,12.412284427714338,-48.867608550563595,1
2023-05-10,4137.64013671875,4154.27978515625,4098.919921875,4143.740234375,4057160000,4137.64013671875,4143.740234375,4154.27978515625,4098.919921875,4057160000,4127.543041992188,4122.796600127456,54.680371246980954,15.842929008176725,19.822736002341045,4127.39853515625,4191.412411035546,4063.3846592769532,64.45483025134318,60.12941951987754,15.385426817829396,12.147775239785547,-35.54516974865682,0
2023-05-11,4130.6201171875,4132.7998046875,4109.2900390625,4132.240234375,3752900000,4130.6201171875,4132.240234375,4132.7998046875,4109.2900390625,3752900000,4127.070043945312,4124.219057774737,53.61796063661322,15.381992535549216,18.934587308982678,4126.6185302734375,4190.0737685719905,4063.1632919748845,59.39133849532198,58.326186732033854,-4.199479089696343,11.902159565280241,-40.60866150467802,0
2023-05-12,4124.080078125,4143.740234375,4099.1201171875,4138.5400390625,3533740000,4124.080078125,4138.5400390625,4143.740234375,4099.1201171875,3533740000,4122.530053710938,4124.1937887475115,52.592749011777805,14.32385409149083,18.01244066548431,4125.94052734375,4189.199693491988,4062.6813611955113,54.674053346810624,59.50674069782527,-8.377975696621734,11.905195855161029,-45.325946653189376,1
2023-05-15,4136.27978515625,4141.25,4110.27001953125,4126.64990234375,3562170000,4136.27978515625,4126.64990234375,4141.25,4110.27001953125,3562170000,4119.371020507812,4126.391242640009,54.346356596661195,14.304789443037407,17.27091042099493,4125.188525390625,4187.574568561106,4062.8024822201432,63.47361803514543,59.17966995909268,19.381397348607813,11.908015267193191,-36.52638196485457,0
2023-05-16,4109.89990234375,4135.5400390625,4109.85986328125,4127.9501953125,3654200000,4109.89990234375,4127.9501953125,4135.5400390625,4109.85986328125,3654200000,4118.403002929687,4123.392817131598,50.036318263037245,12.022457093046796,16.221219755405304,4122.940014648438,4184.114716943201,4061.7653123536747,44.4459901843559,54.19788718877066,-14.704104309028205,11.898330414113005,-55.5540098156441,1
2023-05-17,4158.77001953125,4164.669921875,4113.6201171875,4122.85009765625,4039080000,4158.77001953125,4122.85009765625,4164.669921875,4113.6201171875,4039080000,4125.205004882812,4129.825035749716,56.861726878727055,13.995767795697247,15.776129363463694,4123.152514648437,4184.792291450058,4061.5127378468164,79.69566924766099,62.53842582238744,93.73992778423238,12.552872541385327,-20.30433075233901,1
2023-05-18,4198.0498046875,4202.2001953125,4153.5,4157.68017578125,3980500000,4198.0498046875,4157.68017578125,4202.2001953125,4153.5,3980500000,4138.88798828125,4142.229539192949,61.423253622892446,18.515743170116366,16.32405212479423,4126.565502929688,4196.322062428358,4056.8089434310177,97.30354330271533,73.81506757824407,207.83934888590943,13.879375160951668,-2.696456697284668,0
2023-05-19,4191.97998046875,4212.91015625,4180.2001953125,4204.14990234375,4041900000,4191.97998046875,4204.14990234375,4212.91015625,4180.2001953125,4041900000,4144.460986328125,4151.275073970368,60.361078430784715,21.36182629592804,17.33160695902099,4129.488500976562,4204.840605372344,4054.1363965807805,87.28654580506432,88.09525278514688,195.3315376706275,15.296583501822122,-12.713454194935677,1
2023-05-22,4192.6298828125,4209.22021484375,4179.68017578125,4190.77978515625,3728520000,4192.6298828125,4190.77978515625,4209.22021484375,4179.68017578125,3728520000,4149.911962890625,4158.794130123482,60.439960215579354,23.400067948461583,18.54529915690911,4132.267993164062,4212.473971769955,4052.0620145581693,87.6813109405702,90.75713334944994,157.88994852050297,16.593772504106198,-12.3186890594298,0
2023-05-23,4145.580078125,4185.68017578125,4142.5400390625,4176.7998046875,4155320000,4145.580078125,4176.7998046875,4185.68017578125,4142.5400390625,4155320000,4152.552978515625,4156.391575214667,52.32221487251427,20.97705271029372,19.031649867586033,4135.965502929687,4211.320389473701,4060.610616385674,59.102213324435546,78.02335669002336,59.14073904022808,16.54547709516947,-40.897786675564454,0
2023-05-24,4115.240234375,4132.9599609375,4103.97998046875,4132.9599609375,3739160000,4115.240234375,4132.9599609375,4132.9599609375,4103.97998046875,3739160000,4150.31298828125,4148.909513243818,47.85836754559076,16.419351780557918,18.50919025018041,4138.928015136718,4205.635914495873,4072.220115777564,23.802630726859242,56.86205166395499,-53.234778804276935,15.439827783701507,-76.19736927314077,1
2023-05-25,4151.27978515625,4165.740234375,4129.72998046875,4155.7099609375,4147760000,4151.27978515625,4155.7099609375,4165.740234375,4129.72998046875,4147760000,4152.378955078125,4149.340471773351,52.98902673876559,15.536338273650472,17.914619854874424,4139.724499511719,4206.622625294855,4072.826373728583,45.93363946335864,42.94616117155115,27.831719015055096,15.155013016845361,-54.06636053664136,1
2023-05-26,4205.4501953125,4212.8701171875,4156.16015625,4156.16015625,3715460000,4205.4501953125,4156.16015625,4212.8701171875,4156.16015625,3715460000,4160.515966796875,4159.542239689559,59.44806123540732,18.988752566758194,18.12944639725118,4141.523010253906,4213.281747408623,4069.7642730991893,93.45561400202183,54.39729473074657,127.56096452122945,15.774869667736047,-6.544385997978171,1
2023-05-30,4205.52001953125,4231.10009765625,4192.18017578125,4226.7099609375,4228510000,4205.52001953125,4226.7099609375,4231.10009765625,4192.18017578125,4228510000,4167.439990234375,4167.901836024412,59.45579384008394,21.482809542434552,18.800119026287856,4143.405505371094,4219.664476234263,4067.1465345079246,80.64756838625071,73.34560728387707,155.44477073447482,16.649879002696014,-19.352431613749285,0
2023-05-31,4179.830078125,4195.43994140625,4166.14990234375,4190.740234375,5980670000,4179.830078125,4190.740234375,4195.43994140625,4166.14990234375,5980670000,4174.4330078125,4170.070607315428,55.279241103489056,21.1426843879226,19.268632098614805,4146.418005371093,4223.430664820556,4069.405345921631,61.15318448361975,78.41878895729742,78.17641860985759,16.74885200963025,-38.84681551638025,1
2023-06-01,4221.02001953125,4232.43017578125,4171.64013671875,4183.02978515625,4391860000,4221.02001953125,4183.02978515625,4232.43017578125,4171.64013671875,4391860000,4180.6580078125,4179.334136809213,60.11680260345348,23.921069585451733,20.199119595982193,4152.931506347656,4232.017242574509,4073.8457701208035,91.44088872935583,77.74721386640876,121.15435959243739,17.465281344330936,-8.559111270644168,1
2023-06-02,4282.3701171875,4290.669921875,4241.009765625,4241.009765625,4454200000,4282.3701171875,4241.009765625,4290.669921875,4241.009765625,4454200000,4189.0900390625,4198.067951423447,66.01377425301172,30.71928720754204,22.303153118294166,4163.989013671875,4250.210527476823,4077.767499866927,95.55423038596436,82.71610119964664,210.5051961362219,18.9316165883505,-4.445769614035639,0
2023-06-05,4273.7900390625,4299.27978515625,4266.81982421875,4282.990234375,3813290000,4273.7900390625,4282.990234375,4299.27978515625,4266.81982421875,3813290000,4197.271044921875,4211.835603721456,64.57574032385841,35.01099806151524,24.84472210693838,4170.866015625,4268.345958581654,4073.386072668346,86.948401646107,91.31450692047572,186.1002090881388,20.398645279040174,-13.051598353893002,1
