Date,close_xrp-usd,high_xrp-usd,low_xrp-usd,open_xrp-usd,volume_xrp-usd,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-02-13,0.3716750144958496,0.37818101048469543,0.3641220033168793,0.3752399981021881,1129015396,0.3716750144958496,0.3752399981021881,0.37818101048469543,0.3641220033168793,1129015396,0.3901097983121872,0.3872442846473937,39.47080235841616,-0.002138911251566289,0.0034348818248130988,0.40002035051584245,0.4276554192629823,0.3723852817687026,13.676298937300572,10.403159453949783,-186.98310380223606,23.363487447440715,-86.32370106269943,1
2023-02-14,0.382407009601593,0.38324499130249023,0.3656350076198578,0.37161099910736084,1022310518,0.382407009601593,0.37161099910736084,0.38324499130249023,0.3656350076198578,1022310518,0.3872199982404709,0.38636478009361175,45.81456847137976,-0.0025133269267358926,0.0022452400745033006,0.39825605154037474,0.4256572841004163,0.3708548189803332,33.108809995731505,16.19750315856884,-127.26171710320341,23.909434158189356,-66.8911900042685,1
2023-02-15,0.4013519883155823,0.4018619954586029,0.37724798917770386,0.3823640048503876,1072284900,0.4013519883155823,0.3823640048503876,0.4018619954586029,0.37724798917770386,1072284900,0.38746149837970734,0.3890897270430609,54.81692776786213,-0.001266750285633278,0.001542842002475985,0.3978185012936592,0.4247240528446932,0.3709129497426252,67.41263745129137,38.06591546144115,-25.63351500253522,22.545670548260905,-32.58736254870863,0
2023-02-16,0.3851569890975952,0.4036419987678528,0.3850899934768677,0.4013479948043823,1194494182,0.3851569890975952,0.4013479948043823,0.4036419987678528,0.3850899934768677,1194494182,0.38669479787349703,0.3883746837802489,47.54499136933489,-0.0015675605439177676,0.0009207614931972345,0.3964368000626564,0.422960371912225,0.3699132282130878,38.088220295492285,46.20322258083839,-33.955971769964634,21.12831365852991,-61.911779704507715,1
2023-02-17,0.3953019976615906,0.3996340036392212,0.3828809857368469,0.38510701060295105,969213569,0.3953019976615906,0.38510701060295105,0.3996340036392212,0.3828809857368469,969213569,0.3858345985412598,0.3896341953950383,51.85376684987713,-0.000976085726426934,0.0005413920492724009,0.3957951992750168,0.42177106985975676,0.3698193286902768,56.457870035847826,53.986242594210495,-21.459648031883123,19.99461589367379,-43.542129964152174,0
2023-02-18,0.3946300148963928,0.39684900641441345,0.391882985830307,0.3953019976615906,499633442,0.3946300148963928,0.3953019976615906,0.39684900641441345,0.391882985830307,499633442,0.38549239933490753,0.3905425262134664,51.551701917697436,-0.0005551615090761408,0.00032208133760269254,0.3948385000228882,0.4194714196684796,0.37020558037729673,63.83232524786431,52.79280519306814,-4.217323818437667,18.941896540593103,-36.16767475213569,0
2023-02-19,0.38631701469421387,0.397614985704422,0.38618698716163635,0.39459699392318726,727659069,0.38631701469421387,0.39459699392318726,0.397614985704422,0.38618698716163635,727659069,0.3858775019645691,0.3897742513917841,47.83902896303821,-0.000882196266492663,8.12258167836214e-05,0.3944248005747795,0.4193367863022116,0.36951281484734744,51.653558052434455,57.314584445382195,-30.839294204252607,18.456913377035182,-48.346441947565545,1
2023-02-20,0.3985249996185303,0.4073230028152466,0.3817490041255951,0.3863779902458191,1354318620,0.3985249996185303,0.3863779902458191,0.4073230028152466,0.3817490041255951,1354318620,0.387465500831604,0.39136529652391977,53.17256168468937,-0.00015451021333806603,3.4078610759283915e-05,0.39403160065412524,0.4184185342550479,0.3696446670532026,79.6347230414222,65.040202113907,12.383442822521285,17.214595695022787,-20.365276958577798,0
2023-02-21,0.3919050097465515,0.401434987783432,0.38807299733161926,0.39851900935173035,1103766687,0.3919050097465515,0.39851900935173035,0.401434987783432,0.38807299733161926,1103766687,0.3882552027702332,0.39146342620076185,50.17638975834791,-0.00011071537272422383,5.119814062582368e-06,0.3929322510957718,0.41555758271177623,0.37030691947976735,64.31102694909232,65.19976934764966,3.3217263015659624,16.061014990296993,-35.68897305090768,1
2023-02-22,0.3955860137939453,0.39639100432395935,0.38392600417137146,0.3919079899787903,1114714971,0.3955860137939453,0.3919079899787903,0.39639100432395935,0.38392600417137146,1114714971,0.39028560519218447,0.39221298758134066,51.80267142937402,0.0002184998864972476,4.779582854951542e-05,0.39222420156002047,0.4135493416293414,0.3708990614906995,72.83167251316756,72.2591408345607,-3.3338833446445224,15.235976221844124,-27.16832748683244,0
2023-02-23,0.38912999629974365,0.39746299386024475,0.3867120146751404,0.3955860137939453,917426306,0.38912999629974365,0.3955860137939453,0.39746299386024475,0.3867120146751404,917426306,0.39203110337257385,0.39165244371195934,48.79442202844856,-4.106790010593997e-05,3.0023082818424343e-05,0.3910704508423805,0.4103449238816759,0.3717959778030851,57.88753332850437,65.01007759692142,-2.448004123720257,14.356968044256758,-42.11246667149563,0
2023-02-24,0.37847700715065,0.3905470073223114,0.37413299083709717,0.3890880048274994,953355531,0.37847700715065,0.3890880048274994,0.3905470073223114,0.37413299083709717,953355531,0.39163810312747954,0.38925690979172123,44.230149583457475,-0.0010937760650349682,-0.00019473674675225415,0.3894290506839752,0.40705176382313846,0.37180633754481196,33.22840675089767,54.649204197523204,-88.28755820683133,14.653267186134032,-66.77159324910232,0
2023-02-25,0.3780849874019623,0.3794189989566803,0.3722499907016754,0.37850698828697205,552223148,0.3780849874019623,0.37850698828697205,0.3794189989566803,0.3722499907016754,552223148,0.38931140303611755,0.3872256511754014,44.066794000527224,-0.0019373549654868594,-0.0005432603904991753,0.38838645070791245,0.40610280878705096,0.37067009262877393,32.32097462377163,41.14563823439122,-114.74192112281298,15.075176374029486,-67.67902537622837,0
2023-02-26,0.37804099917411804,0.3806059956550598,0.3754200041294098,0.3780849874019623,441815645,0.37804099917411804,0.3780849874019623,0.3806059956550598,0.3754200041294098,441815645,0.3885998040437698,0.3855557144478954,44.047135678318,-0.0025797095185977614,-0.0009505502161188926,0.3876473009586334,0.40578982805083147,0.3695047738664354,32.21915237809442,32.58951125092124,-88.03242153174378,15.322026669028256,-67.78084762190558,1
2023-02-27,0.3791149854660034,0.3800419867038727,0.3721579909324646,0.3780049979686737,1049508853,0.3791149854660034,0.3780049979686737,0.3800419867038727,0.3721579909324646,1049508853,0.3869811028242111,0.38438467281482414,44.69582960413871,-0.002967906236142792,-0.0013540214201236728,0.3864078506827354,0.40328121515940907,0.3695344862060618,32.33539483720887,32.29184061302497,-85.74126921355324,15.827325759694947,-67.66460516279113,0
2023-02-28,0.3771499991416931,0.3824329972267151,0.3730269968509674,0.37912100553512573,1000693267,0.3771499991416931,0.37912100553512573,0.3824329972267151,0.3730269968509674,1000693267,0.38523310124874116,0.38306927760152754,43.697622191766406,-0.0033949777160887096,-0.0017622126793166804,0.3853627502918243,0.4018055535018631,0.36891994708178555,14.195952004420556,26.250166406574618,-73.8008669602492,15.980940248822256,-85.80404799557944,1
2023-03-01,0.38387900590896606,0.38424599170684814,0.373665988445282,0.37713301181793213,912485438,0.38387900590896606,0.37713301181793213,0.38424599170684814,0.373665988445282,912485438,0.3849893003702164,0.3832165009301527,47.9819616580924,-0.0031541018090719963,-0.0020405905052677436,0.3854334011673927,0.40183790862124674,0.3690288937135387,33.33146883490883,26.62093855884608,-40.75951879961226,15.88229107996752,-66.66853116509117,0
2023-03-02,0.3775799870491028,0.38419899344444275,0.37448298931121826,0.38388100266456604,812536878,0.3775799870491028,0.38388100266456604,0.38419899344444275,0.37448298931121826,812536878,0.3828947991132736,0.3821916802245072,44.56340975480788,-0.0034319230239161502,-0.002318857008997425,0.3851801499724388,0.40190233639623885,0.3684579635486388,15.418723971178244,20.982048270169212,-54.7317031050726,15.790688280316695,-84.58127602882176,1
2023-03-03,0.3776710033416748,0.3791559934616089,0.3598940074443817,0.3775869905948639,1204150691,0.3776710033416748,0.3775869905948639,0.3791559934616089,0.3598940074443817,1204150691,0.38147139847278594,0.3813697389730831,44.62480155807387,-0.003603218425039967,-0.0025757292922059336,0.38486330062150953,0.4018995152756152,0.3678270859674039,37.48128282770525,28.74382521126411,-102.89036659577077,16.991938628006938,-62.51871717229475,0
2023-03-04,0.3738130033016205,0.3795210123062134,0.37027400732040405,0.3776710033416748,556621575,0.3738130033016205,0.3776710033416748,0.3795210123062134,0.37027400732040405,556621575,0.37929409742355347,0.37999578703281717,42.47746442200781,-0.004004122592363102,-0.002861407952237368,0.38478985130786897,0.4020024205649406,0.3675772820507973,29.34701810232536,27.41567496706962,-79.78386735732288,18.05387084135974,-70.65298189767464,0
2023-03-05,0.3671939969062805,0.3771269917488098,0.36679598689079285,0.3738189935684204,505577640,0.3671939969062805,0.3738189935684204,0.3771269917488098,0.36679598689079285,505577640,0.37710049748420715,0.3776681888279923,39.00924373713606,-0.004800602178442581,-0.0032492467974784105,0.3845658004283905,0.4025545406496041,0.3665770602071769,15.391406469433907,27.406569133154843,-113.95961640552385,19.306659125726554,-84.6085935305661,1
2023-03-06,0.3704710006713867,0.37323999404907227,0.3609969913959503,0.36717599630355835,1161608429,0.3704710006713867,0.36717599630355835,0.37323999404907227,0.3609969913959503,1161608429,0.37629989683628084,0.3763596091631549,41.55358207284345,-0.005108503523271968,-0.0036210981426371223,0.38396899998188017,0.4029682287063764,0.36496977125738395,25.461587908319487,23.400004160026253,-122.05989484158164,20.8820691567654,-74.53841209168051,1
2023-03-07,0.38054800033569336,0.383994996547699,0.368149995803833,0.3704400062561035,1479466647,0.38054800033569336,0.3704400062561035,0.383994996547699,0.368149995803833,1479466647,0.37654619812965395,0.37712113483088916,48.647862559425356,-0.004487656985193378,-0.0037944099111483732,0.38292880058288575,0.40020738918268084,0.36565021198309067,54.976178123854716,31.94305750053603,-42.87985372742623,20.812558172976516,-45.023821876145284,1
2023-03-08,0.3891879916191101,0.3990600109100342,0.37376001477241516,0.38055598735809326,1881889627,0.3891879916191101,0.38055598735809326,0.3990600109100342,0.37376001477241516,1881889627,0.37766089737415315,0.37931510879238384,53.82322530317183,-0.0032608672933185923,-0.003687701387582417,0.3831303507089615,0.40060117392545186,0.36565952749247116,74.7944175627172,51.74406119829714,41.82368305330291,19.49940429936274,-25.205582437282803,0
2023-03-09,0.37213000655174255,0.3963780105113983,0.3666599988937378,0.38917601108551025,1727254553,0.37213000655174255,0.38917601108551025,0.3963780105113983,0.3666599988937378,1727254553,0.37696239948272703,0.3780087265668127,44.32522232180103,-0.003623297343026466,-0.003674820578671227,0.3819717511534691,0.39913077118811774,0.36481273111882045,31.24137778849834,53.67065782502342,-31.322554528051167,18.565124082900702,-68.75862221150166,0
2023-03-10,0.37062200903892517,0.3747110068798065,0.3598819971084595,0.3720940053462982,1450894929,0.37062200903892517,0.3720940053462982,0.3747110068798065,0.3598819971084595,1450894929,0.37630960047245027,0.37666568701628766,43.592844192488016,-0.003986257470252774,-0.0037371079569875365,0.3807713508605957,0.39757566953506746,0.363967032186124,27.413365018606477,44.48305345660734,-118.40762027226224,18.24277423305893,-72.58663498139353,0
2023-03-11,0.3668319880962372,0.37470099329948425,0.36208298802375793,0.3706429898738861,1051093584,0.3668319880962372,0.3706429898738861,0.37470099329948425,0.36208298802375793,1051093584,0.37460489869117736,0.3748777417580966,41.726786561099715,-0.004527538357721406,-0.0038951940371343106,0.37979709953069685,0.39744075994689565,0.36215343911449804,17.739518452817443,25.464753753307416,-115.84092637270243,17.94344937249157,-82.26048154718255,1
2023-03-12,0.37331798672676086,0.37331798672676086,0.3524729907512665,0.36682701110839844,1102164948,0.37331798672676086,0.36682701110839844,0.37331798672676086,0.3524729907512665,1102164948,0.37417869865894315,0.37459414993421736,45.98787945022424,-0.004382621346235127,-0.003992679498954474,0.3785367488861084,0.3941314194532648,0.362942078318952,44.744213955850846,29.96569914242492,-128.04320475380726,18.391501652310836,-55.255786044149154,1
2023-03-13,0.37378600239753723,0.38100099563598633,0.3581419885158539,0.3733539879322052,1694593960,0.37378600239753723,0.3733539879322052,0.38100099563598633,0.3581419885158539,1694593960,0.37379019856452944,0.3744472140184573,46.293055680071525,-0.004181803390892136,-0.004030504277342007,0.37763079851865766,0.39207664929243224,0.3631849477448831,45.7488192497318,36.07751721946669,-69.784454889474,17.98764907971896,-54.2511807502682,1
2023-03-14,0.3742789924144745,0.3874790072441101,0.3673180043697357,0.3737899959087372,1527899940,0.3742789924144745,0.3737899959087372,0.3874790072441101,0.3673180043697357,1527899940,0.37383679747581483,0.3744166282722786,46.63509624801726,-0.003937484667937308,-0.004011900355461067,0.3765654474496841,0.38847811644924657,0.3646527784501217,46.80703249294237,45.766688566175,5.307866787189385,16.989260959938434,-53.19296750705763,0
2023-03-15,0.36055800318717957,0.3772209882736206,0.3587599992752075,0.3743259906768799,1062482118,0.36055800318717957,0.3743259906768799,0.3772209882736206,0.3587599992752075,1062482118,0.3731731981039047,0.371896878256806,39.15992699359203,-0.0047957470920966805,-0.00416866970278819,0.3751368477940559,0.38752321819023033,0.3627504773978815,17.35464601161335,36.6368325847625,-128.27789793887115,16.74240730581681,-82.64535398838665,1
2023-03-16,0.36602500081062317,0.367264986038208,0.3585369884967804,0.36063599586486816,692737535,0.36602500081062317,0.36063599586486816,0.367264986038208,0.3585369884967804,692737535,0.3727285981178284,0.37082926417568185,43.07516424755767,-0.004977408758247759,-0.004330417513880104,0.3745142474770546,0.3874078685804032,0.36162062637370596,29.089669210805265,31.083782571786994,-130.36359876253033,16.53033369770398,-70.91033078919473,1
2023-03-17,0.3803820013999939,0.38131698966026306,0.3635930120944977,0.3660149872303009,1046497903,0.3803820013999939,0.3660149872303009,0.38131698966026306,0.3635930120944977,1046497903,0.37271199822425843,0.3725661254891931,51.84018048600692,-0.00391772587122835,-0.004247879185349753,0.37462909817695617,0.387687764759782,0.3615704315941303,59.90726720364176,35.450527475353454,17.842623221592554,15.654123558321194,-40.09273279635824,0
2023-03-18,0.3744330108165741,0.3878690004348755,0.3734489977359772,0.38040998578071594,867351027,0.3744330108165741,0.38040998578071594,0.3878690004348755,0.3734489977359772,867351027,0.37123650014400483,0.3729055591850805,48.50728171287815,-0.003517406893793873,-0.004101784727038578,0.374448698759079,0.38741319155630116,0.3614842059618568,47.13763617090829,45.3781908617851,63.701057153967504,15.344724796624892,-52.86236382909171,1
2023-03-19,0.3884649872779846,0.4000059962272644,0.374440997838974,0.374440997838974,1189636323,0.3884649872779846,0.374440997838974,0.4000059962272644,0.374440997838974,1189636323,0.37286999821662903,0.37573454611106305,55.73607476171232,-0.002044322314622482,-0.003690292244555359,0.37491619884967803,0.38913380309909995,0.3606985946002561,75.72001005678572,60.921637810445255,161.7197836166852,15.869660978202722,-24.27998994321427,0
2023-03-20,0.3746280074119568,0.3921149969100952,0.37403300404548645,0.388374000787735,1074222480,0.3746280074119568,0.388374000787735,0.3921149969100952,0.37403300404548645,1074222480,0.3732705980539322,0.37553335725668,48.50484386874781,-0.001970703761112913,-0.00334637454786687,0.37479009926319123,0.3889709068665108,0.36060929165987166,46.60975345200424,56.48913322656608,68.95415907849251,16.316606212469708,-53.39024654799576,1
2023-03-21,0.46970999240875244,0.49136701226234436,0.3745090067386627,0.3746190071105957,4178958939,0.46970999240875244,0.3746190071105957,0.49136701226234436,0.3745090067386627,4178958939,0.3835583984851837,0.3926563818297841,73.72833097805717,0.0056943204473482445,-0.0015382355488238473,0.37908164858818055,0.42281791843366373,0.3353453787426974,84.4075219235663,68.91242847745208,487.209377055393,19.77771017200499,-15.592478076433695,0
2023-03-22,0.4224799871444702,0.47454699873924255,0.41293400526046753,0.4696510136127472,3312385991,0.4224799871444702,0.4696510136127472,0.47454699873924255,0.41293400526046753,3312385991,0.38847459852695465,0.39807885552336336,58.42064532690654,0.0078671530061446,0.00034284216216984233,0.3813266485929489,0.4289599705464402,0.3336933266394576,50.40317475984388,60.47348337847148,277.9211815454926,22.991592420144894,-49.59682524015612,1
2023-03-23,0.44484999775886536,0.45408499240875244,0.4154770076274872,0.422450989484787,2161421825,0.44484999775886536,0.422450989484787,0.45408499240875244,0.4154770076274872,2161421825,0.39558099806308744,0.40658269956618187,62.4023472471799,0.01126436280343085,0.002527146290422044,0.38468559831380844,0.4397144418127069,0.32965675481490997,66.5089872138457,67.1065612990853,206.01852882457794,25.975911650560516,-33.49101278615431,0
2023-03-24,0.42590200901031494,0.44487398862838745,0.41803398728370667,0.4448559880256653,1314887049,0.42590200901031494,0.4448559880256653,0.44487398862838745,0.41803398728370667,1314887049,0.40074329972267153,0.41009530128329696,57.38928151755246,0.012286105134144798,0.004478938059166595,0.38729004859924315,0.4448848123312862,0.3296952848672001,52.86693945512401,56.59303380960453,139.89460465070883,28.747065221660737,-47.13306054487599,1
2023-03-25,0.4447160065174103,0.46364501118659973,0.42421799898147583,0.425911009311676,1832767576,0.4447160065174103,0.425911009311676,0.46364501118659973,0.42421799898147583,1832767576,0.40915910005569456,0.4163899749622266,60.76008317373013,0.014447434623057642,0.006472637371944805,0.39116614907979963,0.4531002920014785,0.32923200615812076,66.41251708504005,61.92948125133659,148.29734426008733,31.627951614447646,-33.58748291495995,1
2023-03-26,0.44881701469421387,0.46296200156211853,0.4427720010280609,0.4446749985218048,1090501588,0.44881701469421387,0.4446749985218048,0.46296200156211853,0.4427720010280609,1090501588,0.41743830144405364,0.4222858003680425,61.47547806752834,0.016303286759551394,0.008438767249466123,0.395083449780941,0.4610646873261651,0.3291022122357169,68.0615575275877,62.44700468925058,136.57330828212756,34.303060407749776,-31.938442472412305,1
2023-03-27,0.47999098896980286,0.4876129925251007,0.44389599561691284,0.44884100556373596,2730255979,0.47999098896980286,0.44884100556373596,0.4876129925251007,0.44389599561691284,2730255979,0.42739920020103456,0.4327776528410898,66.47845004006246,0.02005832228722676,0.010762678257018252,0.4000555992126465,0.4752502586787349,0.3248609397465581,91.43565364964519,75.30324275409099,147.81112035060167,37.13382345683943,-8.56434635035481,1
2023-03-28,0.5150579810142517,0.5297560095787048,0.4702009856700897,0.4800739884376526,3163217119,0.5150579810142517,0.4800739884376526,0.5297560095787048,0.4702009856700897,3163217119,0.4414616972208023,0.44773771250893746,71.03517437010018,0.0255690837066182,0.013723959346938243,0.40634909868240354,0.49644511887733045,0.31625307848747664,91.41565670006929,83.63762262576739,175.0966717836655,40.179871602279285,-8.584343299930707,1
2023-03-29,0.5435770153999329,0.5803999900817871,0.5149620175361633,0.5150049924850464,4092945977,0.5435770153999329,0.5150049924850464,0.5803999900817871,0.5149620175361633,4092945977,0.4569729000329971,0.4651630403073002,74.11672226620135,0.031870268943955116,0.017353221266341617,0.4149214491248131,0.5214834642081065,0.3083594340415197,83.40283218978017,88.75138084649821,198.46032244688826,43.33321367046022,-16.59716781021983,0
2023-03-30,0.5342490077018738,0.5542230010032654,0.5271919965744019,0.5436689853668213,2694676898,0.5342490077018738,0.5436689853668213,0.5542230010032654,0.5271919965744019,2694676898,0.47293500006198885,0.47772412528813174,71.43955499571638,0.035699786462320304,0.021022534305537355,0.4231027990579605,0.5394774108962189,0.3067281872197021,78.71333164257334,84.51060684414092,159.8259780226933,46.261317019485375,-21.286668357426663,1
2023-03-31,0.5384920239448547,0.5469229817390442,0.5285580158233643,0.5343160033226013,1934253477,0.5384920239448547,0.5343160033226013,0.5469229817390442,0.5285580158233643,1934253477,0.47981320321559906,0.48877283413480865,71.93612156108223,0.03863175975720523,0.02454437939587093,0.4316858008503914,0.5552901390111997,0.308081462689583,79.74981145927282,80.62199176387544,140.65432604254866,48.98027012929445,-20.250188540727173,0
2023-04-01,0.5147410035133362,0.5384719967842102,0.5015389919281006,0.5384719967842102,1829835076,0.5147410035133362,0.5384719967842102,0.5384719967842102,0.5015389919281006,1829835076,0.48903930485248565,0.49349431947635913,65.11172908808774,0.038593973560572814,0.02735429822881131,0.4387569516897202,0.5643606964912338,0.31315320688820664,68.18338638870208,75.54884316351608,103.76211184782194,49.78896457542406,-31.816613611297928,1
2023-04-02,0.5189530253410339,0.5284950137138367,0.5035210251808167,0.5099610090255737,1488648839,0.5189530253410339,0.5099610090255737,0.5284950137138367,0.5035210251808167,1488648839,0.4964496076107025,0.49812317508811815,65.73258573395063,0.03846055336928883,0.029575549256906815,0.446015302836895,0.5725364601904889,0.31949414548330113,70.22442110486391,72.71920631761294,91.43324604487637,50.53989513254441,-29.775578895136086,0
2023-04-03,0.49696001410484314,0.5231670141220093,0.48694899678230286,0.5189329981803894,1655872706,0.49696001410484314,0.5189329981803894,0.5231670141220093,0.48694899678230286,1655872706,0.5035554081201553,0.4979116912729772,59.753259424233725,0.03616329672913615,0.030893098751352682,0.4521493539214134,0.5760321614529409,0.328266546389886,59.473710493728426,65.9605059957648,64.67761928390628,50.26567380168064,-40.526289506271574,1
2023-04-04,0.50347900390625,0.5076410174369812,0.488974004983902,0.49689000844955444,1230443035,0.50347900390625,0.49689000844955444,0.5076410174369812,0.488974004983902,1230443035,0.5094317078590394,0.4989239299335722,60.88892784242176,0.03447136781597615,0.03160875256427738,0.45929540395736695,0.5775825011619097,0.3410083067528243,54.067695444176834,61.25527568092306,54.39863199943631,50.011039708735716,-45.932304555823166,1
2023-04-05,0.5062350034713745,0.525638997554779,0.5000640153884888,0.50348299741745,1402532299,0.5062350034713745,0.50348299741745,0.525638997554779,0.5000640153884888,1402532299,0.5151735067367553,0.5002532160313544,61.385017533982754,0.03297279820184684,0.03188156169179127,0.4663059040904045,0.5780915941249143,0.35452021405589473,55.03053273308122,56.190646223662156,61.19868136472046,50.14217363829682,-44.96946726691878,0
2023-04-06,0.5032979846000671,0.5090129971504211,0.4945249855518341,0.5062569975852966,1077113140,0.5032979846000671,0.5062569975852966,0.5090129971504211,0.4945249855518341,1077113140,0.5175042062997818,0.5008068103165749,60.504255314960545,0.031188654711563235,0.03174298029574567,0.4724517032504082,0.5780076433987842,0.3668957631020322,52.5134546930957,53.870560956784594,44.01623412722431,49.92762156256473,-47.4865453069043,1
2023-04-07,0.5137360095977783,0.5141649842262268,0.4991079866886139,0.503305971622467,1060408546,0.5137360095977783,0.503305971622467,0.5141649842262268,0.4991079866886139,1060408546,0.5173720091581344,0.5031575738222482,62.560265815397834,0.030268058190941194,0.03144799587478478,0.47941685318946836,0.5762019203369481,0.3826317860419887,57.31647418863267,54.95348720493653,47.95119476334696,49.84213840333767,-42.68352581136733,0
2023-04-08,0.5057160258293152,0.513729989528656,0.5044410228729248,0.513729989528656,587641054,0.5057160258293152,0.513729989528656,0.513729989528656,0.5044410228729248,587641054,0.5135859102010727,0.5036227469144422,59.976826045054246,0.028562087189653973,0.03087081413775862,0.48527940511703493,0.5731073737607447,0.39745143647332515,45.73490118836413,51.854943356697504,40.979557898517456,49.7627611840554,-54.26509881163587,1
2023-04-09,0.5058339834213257,0.5091429948806763,0.5009269714355469,0.5056939721107483,550582813,0.5058339834213257,0.5056939721107483,0.5091429948806763,0.5009269714355469,550582813,0.5107444077730179,0.5040247899156937,60.00298765100903,0.026909416074165915,0.03007853452504008,0.49183970391750337,0.5637935347377643,0.4198858730972425,45.37448742597123,49.47528760098934,30.163371451717236,49.44178813738347,-54.62551257402877,1
2023-04-10,0.5183179974555969,0.5196729898452759,0.5012590289115906,0.5057929754257202,914389505,0.5183179974555969,0.5057929754257202,0.5196729898452759,0.5012590289115906,914389505,0.5087270051240921,0.5066235549229487,62.776220725965175,0.026303804028307676,0.029323588425693603,0.49427010416984557,0.5663534002072089,0.4221868081324822,43.6637445523053,44.924377722213556,42.674362742330814,49.416857613846716,-56.3362554476947,0
