Date,close_amzn,high_amzn,low_amzn,open_amzn,volume_amzn,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-03-07,93.55000305175781,95.08999633789062,92.77999877929688,94.05999755859375,49100700,93.55000305175781,94.05999755859375,95.08999633789062,92.77999877929688,49100700,93.96000061035156,94.37471874415361,44.364838262255994,-1.0351649806149368,-0.46349908898109676,96.39700050354004,102.32179666122755,90.47220434585253,29.313580889992327,34.10639349939654,-66.16459454026484,13.962955636365228,-70.68641911000768,1
2023-03-08,93.91999816894531,94.16999816894531,92.18000030517578,93.5999984741211,44899100,93.91999816894531,93.5999984741211,94.16999816894531,92.18000030517578,44899100,93.77300033569335,94.29204227593391,45.4096236865392,-1.020423954228022,-0.5748840620304818,95.98750038146973,101.3848962516351,90.59010451130436,34.47265152062656,31.651690923609422,-70.80948689599579,13.146646310835424,-65.52734847937343,0
2023-03-09,92.25,96.20999908447266,92.18000030517578,93.68000030517578,56218700,92.25,93.68000030517578,96.20999908447266,92.18000030517578,56218700,93.41600036621094,93.92076186212773,41.61128599028385,-1.1304651811714876,-0.686000285858683,95.59750022888184,100.89055964043973,90.30444081732395,24.63575971560054,29.47399737540648,-62.49432051056816,12.729135414943945,-75.36424028439946,0
2023-03-10,90.7300033569336,93.56999969482422,90.25,92.66999816894531,69827500,90.7300033569336,92.66999816894531,93.56999969482422,90.25,69827500,93.1390007019043,93.34062395209243,38.45813204808025,-1.325050317042212,-0.8138102920953889,95.22200050354004,100.77127290350045,89.67272810357964,7.100639130881319,22.069683455702805,-116.7348575835537,11.980783735108265,-92.89936086911868,1
2023-03-13,92.43000030517578,94.0199966430664,88.12000274658203,89.97000122070312,72397100,92.43000030517578,89.97000122070312,94.0199966430664,88.12000274658203,72397100,93.00600051879883,93.17505601628939,43.60523683511171,-1.3267904781405093,-0.916406329304413,94.96300048828125,100.52579153746268,89.40020943909983,48.48141568617355,26.739271510885136,-108.14881561141706,11.95402417803424,-51.51858431382645,1
2023-03-14,94.87999725341797,95.06999969482422,92.70999908447266,93.83000183105469,60912700,94.87999725341797,93.83000183105469,95.06999969482422,92.70999908447266,60912700,93.07099990844726,93.48504533213094,50.08455581524809,-1.117592380814827,-0.9566435396064958,94.73000030517578,99.88160968873173,89.57839092161983,80.18973027421472,45.25726169708986,-17.10537377903728,11.543766168304373,-19.810269725785272,1
2023-03-15,96.19999694824219,96.66999816894531,93.06999969482422,93.22000122070312,70731800,96.19999694824219,93.22000122070312,96.66999816894531,93.06999969482422,70731800,93.47399978637695,93.97867289869662,53.204101465289604,-0.8356555211484533,-0.9324459359148874,94.55500030517578,99.2356609359467,89.87433967440487,94.50290675625634,74.39135090554821,33.728865910333674,10.833256278731985,-5.49709324374367,1
2023-03-16,100.04000091552734,100.98999786376953,95.61000061035156,95.75,84446900,100.04000091552734,95.75,100.98999786376953,95.61000061035156,84446900,94.26500015258789,95.08073253812037,60.866247495912866,-0.2989165764851123,-0.8057400640289324,94.49900016784667,98.87939653678589,90.11860379890746,92.61851353017613,89.10371685354907,193.44915036265292,11.411231670259614,-7.381486469823866,0
2023-03-17,98.94999694824219,100.66000366210938,97.45999908447266,99.79000091552734,87300200,98.94999694824219,99.79000091552734,100.66000366210938,97.45999908447266,87300200,94.66999969482421,95.78423515814251,57.96496955977266,0.03805996198889261,-0.6369800588253675,94.53899993896485,99.06423857430833,90.01376130362137,84.14917102180573,90.42353043607939,199.0439854989272,11.947923105249556,-15.850828978194269,0
2023-03-20,97.70999908447266,98.4800033569336,95.69999694824219,98.41000366210938,62388900,97.70999908447266,98.41000366210938,98.4800033569336,95.69999694824219,62388900,95.06599960327148,96.1343740538389,54.76675665257033,0.2027219792163777,-0.4690396512170185,94.56450004577637,99.15471243568835,89.97428765586439,74.51437433013061,83.76068629403748,121.70396592959682,11.793781787032867,-25.485625669869393,1
2023-03-21,100.61000061035156,100.8499984741211,98.0,98.13999938964844,58597300,100.61000061035156,98.13999938964844,100.8499984741211,98.0,58597300,95.77199935913086,96.94812433684119,60.285640960570504,0.5607596132485924,-0.2630797983238964,94.86599998474121,100.15901503156516,89.57298493791725,97.04741726816592,85.23698754003408,183.35838688446788,12.296472552996137,-2.9525827318340907,0
2023-03-22,98.69999694824219,102.0999984741211,98.61000061035156,100.44999694824219,57475400,98.69999694824219,100.44999694824219,102.0999984741211,98.61000061035156,57475400,96.24999923706055,97.26664662982319,55.48407836967824,0.6825180416440304,-0.07396023033031102,95.01149978637696,100.55230103854336,89.47069853421056,75.67952385578148,82.413771818026,154.49167976313038,13.075538946139735,-24.32047614421852,1
2023-03-23,98.70999908447266,101.05999755859375,97.62000274658203,100.43000030517578,57559300,98.70999908447266,100.43000030517578,101.05999755859375,97.62000274658203,57559300,96.89599914550782,97.52907434885034,55.50406466502919,0.7709327295546302,0.09501836164667725,95.15599975585937,100.91985285448169,89.39214665723705,75.75106991649139,82.82600368014626,113.92144878401692,13.412427074247507,-24.248930083508604,0
2023-03-24,98.12999725341797,98.30000305175781,96.4000015258789,98.06999969482422,56095400,98.12999725341797,98.06999969482422,98.30000305175781,96.4000015258789,56095400,97.63599853515625,97.63833305877174,53.99031494685172,0.785149985929749,0.23304468650329163,95.38749961853027,101.23797814439867,89.53702109266187,71.60227157378412,74.34428844868566,62.91820255768261,13.261823389281728,-28.397728426215874,0
2023-03-27,98.04000091552734,99.33999633789062,97.08000183105469,99.06999969482422,46721300,98.04000091552734,99.06999969482422,99.33999633789062,97.08000183105469,46721300,98.1969985961914,97.71136357818185,53.745380097034136,0.7801620887744747,0.34246816695752824,95.60149955749512,101.51101037492114,89.69198874006909,70.9585207483576,72.77062074621104,68.7254349614802,13.426909187068587,-29.041479251642393,0
2023-03-28,97.23999786376953,98.44000244140625,96.29000091552734,98.11000061035156,38720100,97.23999786376953,98.11000061035156,98.44000244140625,96.29000091552734,38720100,98.43299865722656,97.62566072101598,51.508389386895544,0.7035455488257298,0.4146836433311686,95.75199928283692,101.6674411434476,89.83655742222624,65.23603651195764,69.26560961136646,42.24840185424965,13.267476155712576,-34.763963488042364,1
2023-03-29,100.25,100.41999816894531,98.55999755859375,98.69000244140625,49783300,100.25,98.69000244140625,100.41999816894531,98.55999755859375,49783300,98.83799896240234,98.10281331719489,58.50625391099763,0.8756148625956399,0.5068698871840629,96.15599937438965,102.14096752841542,90.17103122036389,86.76681659868609,74.32045795300044,93.45740731979824,13.707852995844835,-13.233183401313916,1
2023-03-30,102.0,103.04000091552734,101.01000213623047,101.55000305175781,53633400,102.0,101.55000305175781,103.04000091552734,101.01000213623047,53633400,99.03399887084962,98.81139271406853,61.94475649313337,1.1400496256621437,0.6335058348796792,96.64949951171874,102.84904822991915,90.44995079351834,93.0294836249242,81.67744557852264,136.23576111886103,14.788685299702394,-6.970516375075809,1
2023-03-31,103.29000091552734,103.48999786376953,101.94999694824219,102.16000366210938,56750300,103.29000091552734,102.16000366210938,103.48999786376953,101.94999694824219,56750300,99.46799926757812,99.62568511433376,64.29367787696495,1.4371418962473541,0.7942330471532142,97.06899948120117,103.84672672195545,90.2912722404469,98.14474052978295,92.6470135844644,141.70192471164003,15.89976505919135,-1.8552594702170486,0
2023-04-03,102.41000366210938,103.29000091552734,101.43000030517578,102.30000305175781,41135700,102.41000366210938,102.30000305175781,103.29000091552734,101.43000030517578,41135700,99.9379997253418,100.13192485029296,61.50474181679305,1.5833295991825054,0.9520523575590725,97.50199966430664,104.47980329701501,90.52419603159827,89.63537052358743,93.60319822609819,117.58168537196629,16.69283536267093,-10.364629476412572,1
2023-04-04,103.94999694824219,104.19999694824219,102.11000061035156,102.75,48662500,103.94999694824219,102.75,104.19999694824219,102.11000061035156,48662500,100.27199935913086,100.82611977719282,64.41393430782132,1.8026689493880639,1.1221756759248709,98.02199935913086,105.28834804026208,90.75565067799964,97.08963787449774,94.95658297595605,128.435044442359,17.66953149842754,-2.910362125502261,0
2023-04-05,101.0999984741211,103.91000366210938,100.75,103.91000366210938,45175400,101.0999984741211,103.91000366210938,103.91000366210938,100.75,45175400,100.51199951171876,100.87591590390704,55.98205230568333,1.7266224771190792,1.2430650361637126,98.38099937438965,105.5093815239011,91.2526172248782,63.529429716222424,83.41814603810253,86.75290468244931,17.93351182387193,-36.470570283777576,1
2023-04-06,102.05999755859375,102.37999725341797,99.80000305175781,100.75,43808000,102.05999755859375,100.75,102.37999725341797,99.80000305175781,43808000,100.84699935913086,101.09120347748645,57.977487308159205,1.7239464217993827,1.3392413132908465,98.87149925231934,105.58273210557361,92.16026639906507,74.82353659237133,78.4808680610305,69.23652125177344,17.7505977080207,-25.176463407628678,1
2023-04-10,102.16999816894531,102.19999694824219,99.56999969482422,100.95999908447266,37261200,102.16999816894531,100.95999908447266,102.19999694824219,99.56999969482422,37261200,101.2509994506836,101.28734796684259,58.211250501194286,1.7109786616561706,1.4135887829639113,99.44349899291993,105.15761655692673,93.72938142891313,74.33628574652843,70.8964173517074,62.04574206763363,17.47600395873507,-25.663714253471568,0
2023-04-11,99.91999816894531,101.0,99.01000213623047,100.80000305175781,60417800,99.91999816894531,100.80000305175781,101.0,99.01000213623047,60417800,101.43899917602539,101.03873891267943,51.856879080558286,1.5018332238042973,1.4312376711319885,99.8179988861084,104.54004466941578,95.09595310280102,45.89126515872717,65.01702916587564,13.593475593467376,16.958616395377575,-54.10873484127283,0
2023-04-12,97.83000183105469,100.51000213623047,97.70999908447266,100.4000015258789,56735000,97.83000183105469,100.4000015258789,100.51000213623047,97.70999908447266,56735000,101.49799957275391,100.45533217056584,46.751702287063466,1.1541345748999703,1.3758170518855848,99.96549911499024,104.2227688436849,95.70822938629557,19.469047887736924,46.565532930997506,-44.27442575988018,15.890689723572477,-80.53095211226308,1
2023-04-13,102.4000015258789,102.56999969482422,98.70999908447266,98.94999694824219,67925100,102.4000015258789,98.94999694824219,102.56999969482422,98.70999908447266,67925100,101.7129997253418,100.80890841698638,56.772829004132696,1.2331269529819906,1.347279032104866,100.27549934387207,104.28667174846908,96.26432693927507,77.24404140130153,47.534784815921874,47.51244212444422,15.689617972890932,-22.75595859869847,1
2023-04-14,102.51000213623047,103.19999694824219,101.11000061035156,102.06999969482422,51450500,102.51000213623047,102.06999969482422,103.19999694824219,101.11000061035156,51450500,101.76399993896484,101.11819818412167,56.982683244915776,1.2897378169434432,1.3357707890725816,100.39899940490723,104.52404530076811,96.27395350904635,78.63469456846637,58.44926128583494,81.24472167942083,15.725591070703562,-21.365305431533624,1
2023-04-17,102.73999786376953,103.7300033569336,101.58999633789062,103.16000366210938,39919500,102.73999786376953,103.16000366210938,103.7300033569336,101.58999633789062,39919500,101.70899963378906,101.41307085314855,57.44783212915786,1.3377404286036239,1.3361647169787902,100.5884994506836,104.77759191881516,96.39940698255204,81.54235377066858,79.14036324681217,87.4799748632434,15.94738720978159,-18.45764622933142,0
2023-04-18,102.30000305175781,104.19999694824219,101.5199966430664,103.94999694824219,39790500,102.30000305175781,103.94999694824219,104.19999694824219,101.5199966430664,39790500,101.6979995727539,101.57433125289569,56.195942346236265,1.3250051059705896,1.3339327947771502,100.81799964904785,104.85117586463804,96.78482343345766,70.7242754717824,76.96710793697245,79.88960925442525,16.322506195393327,-29.2757245282176,1
2023-04-19,104.30000305175781,105.12000274658203,101.38999938964844,101.58000183105469,58398900,104.30000305175781,101.58000183105469,105.12000274658203,101.38999938964844,58398900,101.73300018310547,102.06990794359788,60.41829120763392,1.4594716753495902,1.3590405708916384,101.00249977111817,105.3090721930221,96.69592734921423,88.93388273183669,80.40017065809589,106.26414817191095,16.99697655010134,-11.066117268163303,0
2023-04-20,103.80999755859375,105.25,103.20999908447266,103.52999877929688,57696900,103.80999755859375,103.52999877929688,105.25,103.20999908447266,57696900,102.00400009155274,102.38628787359713,58.91979168083108,1.509102063011241,1.389052869315559,101.25799980163575,105.5940752020631,96.9219244012084,80.90182670348473,80.18666163570128,114.3718987412971,17.669615570871112,-19.09817329651527,1
2023-04-21,106.95999908447266,108.1500015258789,105.08000183105469,106.0999984741211,86774200,106.95999908447266,106.0999984741211,108.1500015258789,105.08000183105469,86774200,102.49400024414062,103.21787173011995,64.93979962943615,1.7820706985654198,1.4676564351655312,101.67049980163574,106.5000983886358,96.84090121463568,88.6015118474823,86.14574042760124,192.14487767675246,19.206351988428555,-11.3984881525177,0
2023-04-24,106.20999908447266,109.2300033569336,105.06999969482422,107.66000366210938,69575600,106.20999908447266,107.66000366210938,109.2300033569336,105.06999969482422,69575600,102.89800033569335,103.76189488545681,62.58805027867463,1.9157974563521236,1.55728463940285,102.07449989318847,107.0026371989707,97.14636258740624,73.78469485744561,81.09601113613755,180.67220088623372,20.91598872718385,-26.21530514255439,0
2023-04-25,102.56999969482422,105.44999694824219,102.44999694824219,104.91000366210938,65026800,102.56999969482422,104.91000366210938,105.44999694824219,102.44999694824219,65026800,103.16300048828126,103.54518666897816,52.62683990949438,1.708366361354365,1.587500983793153,102.30099983215332,106.86991611785749,97.73208354644916,42.187489651975234,68.19123211896772,50.68943289444388,21.01792100125357,-57.812510348024766,1
2023-04-26,104.9800033569336,106.62000274658203,104.0999984741211,105.04000091552734,73803800,104.9800033569336,105.04000091552734,106.62000274658203,104.0999984741211,73803800,103.87800064086915,103.80606243042459,57.45488648481745,1.7186315635459835,1.6137270997437192,102.68800010681153,106.76090852313894,98.61509169048412,63.10765257127719,59.69327902689935,112.91906021470874,21.474857939502588,-36.89234742872281,1
2023-04-27,109.81999969482422,110.86000061035156,106.80000305175781,108.16000366210938,149961200,109.81999969482422,108.16000366210938,110.86000061035156,106.80000305175781,149961200,104.62000045776367,104.89950556940633,65.13895908639937,2.093185129954662,1.7096187057859078,103.16650009155273,108.13208653695082,98.20091364615465,92.09124870836976,65.79546364387407,227.54306593574984,22.95226294976268,-7.908751291630236,0
2023-04-28,105.44999694824219,109.4800033569336,104.33000183105469,107.7300033569336,130565000,105.44999694824219,107.7300033569336,109.4800033569336,104.33000183105469,130565000,104.91399993896485,104.99959491101285,55.40838192528441,2.014180609550891,1.7705310865389046,103.33899993896485,108.36978030024838,98.30821957768131,58.85929251443348,71.35273126469347,108.21306528271089,23.176447015169824,-41.14070748556652,0
2023-05-01,102.05000305175781,105.2300033569336,101.81999969482422,104.94999694824219,74728100,102.05000305175781,104.94999694824219,105.2300033569336,101.81999969482422,74728100,104.84500045776367,104.46330548205738,49.24472302664756,1.6581042715144179,1.7480457235340072,103.27700004577636,108.33913373727847,98.21486635427425,33.003828621191616,61.318123281331616,-10.322091960860611,22.39321489541134,-66.99617137880838,1
2023-05-02,103.62999725341797,103.9000015258789,101.1500015258789,101.47000122070312,73469400,103.62999725341797,101.47000122070312,103.9000015258789,101.1500015258789,73469400,104.97799987792969,104.31179489503202,51.92128918069203,1.4862707319144022,1.6956907252100863,103.3379997253418,108.38625670442623,98.28974274625737,40.49380700459962,44.11897604674157,-16.33079815875883,21.420085046055792,-59.50619299540038,1
2023-05-03,103.6500015258789,105.95999908447266,103.27999877929688,103.73999786376953,65051900,103.6500015258789,103.73999786376953,105.95999908447266,103.27999877929688,65051900,104.91299972534179,104.19146882791327,51.9558345138402,1.3363015390689412,1.6238128879818574,103.32299995422363,108.36567379444773,98.28032611399954,26.05129144130609,33.18297568903244,31.084126681315265,21.117266211052367,-73.94870855869391,1
2023-05-04,104.0,105.38999938964844,103.30999755859375,104.04000091552734,45345500,104.0,104.04000091552734,105.38999938964844,103.30999755859375,45345500,104.93199996948242,104.1566563137472,52.59758340553984,1.2314959068370541,1.545349491752897,103.46800003051757,108.41246947290145,98.5235305881337,29.351171398960798,31.96542328162217,25.285295424097175,20.836077292834904,-70.6488286010392,1
2023-05-05,105.66000366210938,105.76000213623047,103.55000305175781,104.2699966430664,56912900,105.66000366210938,104.2699966430664,105.76000213623047,103.55000305175781,56912900,104.8020004272461,104.42999219526759,55.62511896900554,1.2677710351787965,1.489833800438077,103.64800033569335,108.63625247639435,98.65974819499236,46.44698827461737,33.94981703829475,46.11944653418009,20.686445977157554,-53.55301172538263,1
2023-05-08,105.83000183105469,106.0999984741211,104.69999694824219,105.04000091552734,49430900,105.83000183105469,105.04000091552734,106.0999984741211,104.69999694824219,49430900,104.7640007019043,104.68453940177433,55.93550165115264,1.2953052941068108,1.4509280991718239,103.83100051879883,108.85733428958156,98.8046667480161,48.197741981867026,41.33196721848173,59.09768658008542,20.653754526266848,-51.802258018132974,1
2023-05-09,106.62000274658203,106.79000091552734,105.16000366210938,105.4800033569336,44089400,106.62000274658203,105.4800033569336,106.79000091552734,105.16000366210938,44089400,105.16900100708008,105.036441828103,57.425805271909994,1.3651364213533554,1.4337697636081304,104.16600074768067,108.99421463804543,99.3377868573159,56.3336945051854,50.32614158722327,75.30658431711225,20.842596350935928,-43.6663054948146,1
2023-05-10,110.19000244140625,110.66999816894531,108.05000305175781,108.0999984741211,78627600,110.19000244140625,108.0999984741211,110.66999816894531,108.05000305175781,78627600,105.69000091552735,105.97345284870357,63.44285339001656,1.6890766087108204,1.4848311326286683,104.78400077819825,109.36796151615584,100.20004004024065,93.09991522021137,65.8771172357546,181.73454078227533,22.053129472256046,-6.9000847797886244,1
2023-05-11,112.18000030517578,113.27999877929688,110.48999786376953,111.02999877929688,74924800,112.18000030517578,111.02999877929688,113.27999877929688,110.48999786376953,74924800,105.9260009765625,107.1019160226076,66.30184135657397,2.0823734328532737,1.6043395926735895,105.27300071716309,110.73740220309955,99.80859923122662,90.93158513443902,80.12173161994527,221.66018392560568,23.712187581084518,-9.06841486556098,0
2023-05-12,110.26000213623047,112.63999938964844,109.31999969482422,112.16000366210938,49810100,110.26000213623047,112.16000366210938,112.63999938964844,109.31999969482422,49810100,106.40700149536133,107.67611349781174,61.319096263316716,2.213618971819926,1.7261954685028569,105.66050071716309,111.37943969206161,99.94156174226457,75.10307232579598,86.37819089348211,152.6404168831566,24.682726691124962,-24.896927674204022,1
2023-05-15,111.19999694824219,112.29000091552734,109.25,111.1500015258789,53011100,111.19999694824219,111.1500015258789,112.29000091552734,109.25,53011100,107.32200088500977,108.31681957970818,62.79335240779365,2.3662055873893877,1.854197492280163,106.08350067138672,112.1185552253251,100.04844611744834,82.85241300884394,82.96235682302631,136.15196259969503,25.549354688678516,-17.147586991156064,1
2023-05-16,113.4000015258789,114.79000091552734,111.05000305175781,111.05000305175781,71472900,113.4000015258789,111.05000305175781,114.79000091552734,111.05000305175781,71472900,108.29900131225585,109.24103447901194,66.05430065056615,2.6342871403975607,2.0102154219036423,106.63850059509278,113.19845866744102,100.07854252274454,89.80938818293991,82.58829117252661,165.75945328695767,26.89314283584699,-10.190611817060088,1
2023-05-17,115.5,115.83000183105469,114.22000122070312,114.88999938964844,65655200,115.5,114.88999938964844,115.83000183105469,114.22000122070312,65655200,109.48400115966797,110.37902821010067,68.8598869254902,2.98182342470254,2.204537022463422,107.19850044250488,114.70783934703954,99.68916153797022,97.75203117033766,90.13794412070717,176.30393627383657,28.34279977553729,-2.247968829662337,1
2023-05-18,118.1500015258789,118.5999984741211,116.33999633789062,116.69000244140625,73174100,118.1500015258789,116.69000244140625,118.5999984741211,116.33999633789062,73174100,110.89900131225586,111.79193244933307,72.00431584103995,3.4315249267243786,2.4499346033156133,107.91550064086914,116.63470349906171,99.19629778267657,97.42122047598686,94.99421327642148,185.90837393596178,30.16860069113946,-2.578779524013141,0
2023-05-19,116.25,118.30999755859375,115.69999694824219,118.16000366210938,54990200,116.25,118.16000366210938,118.30999755859375,115.69999694824219,54990200,111.95800094604492,112.60249018581797,66.79636435264176,3.593182392891052,2.678584161230701,108.3800006866455,117.80717611626513,98.95282525702588,86.53295767849507,93.90206977493985,141.05185516035098,31.52682559859398,-13.467042321504929,0
2023-05-22,115.01000213623047,116.7699966430664,114.25,116.7699966430664,70741100,115.01000213623047,116.7699966430664,116.7699966430664,114.25,70741100,112.8760009765625,113.0402196313475,63.56505526891178,3.5799719468475217,2.858861718354065,108.8200008392334,118.61524654811316,99.02475513035364,76.56660307177756,86.84026040875317,103.01253635998431,32.04614139615962,-23.433396928222436,0
2023-05-23,114.98999786376953,117.13999938964844,113.77999877929688,114.2699966430664,67576300,114.98999786376953,114.2699966430664,117.13999938964844,113.77999877929688,67576300,113.71300048828125,113.39472476451513,63.51167684293646,3.5272286987613057,2.9925351144355137,109.44100074768066,119.14695483513104,99.73504666023028,76.3897946749923,79.82978514175498,92.50156096334271,32.29313539966203,-23.610205325007698,1
2023-05-24,116.75,117.33999633789062,115.0199966430664,115.3499984741211,63487900,116.75,115.3499984741211,117.33999633789062,115.0199966430664,63487900,114.36900024414062,114.00477480733056,66.20090427430448,3.5861083335068855,3.111249758249788,110.02950057983398,120.00569278968776,100.0533083699802,87.7076475958782,80.22134844754936,97.83959037748518,32.572038008478025,-12.2923524041218,0
2023-05-25,115.0,116.87000274658203,114.30999755859375,116.62999725341797,66496700,115.0,116.62999725341797,116.87000274658203,114.30999755859375,66496700,114.65100021362305,114.18572484236137,61.3585325119886,3.451770630432833,3.1793539326863973,110.28850059509277,120.49577651716625,100.08122467301929,74.10073324511046,79.39939183866032,74.69270176747128,32.446774132120574,-25.899266754889535,1
2023-05-26,120.11000061035156,121.5,116.0199966430664,116.04000091552734,96779900,120.11000061035156,116.04000091552734,121.5,116.0199966430664,96779900,115.63600006103516,115.26286589108685,68.58463211030117,3.7148192521500647,3.286446996579131,111.02150077819825,121.82193936547046,100.22106219092603,91.49326988265484,84.43388357454783,117.50609980389676,33.40349999773746,-8.506730117345157,1
2023-05-30,121.66000366210938,122.91999816894531,119.86000061035156,122.37000274658203,64314800,121.66000366210938,122.37000274658203,122.91999816894531,119.86000061035156,64314800,116.68200073242187,116.42598184945459,70.39321283609068,4.002224321702357,3.429602461603776,112.00200080871582,122.926374789368,101.07762682806364,91.52659770964166,85.70686694580233,135.51245337613383,34.55077341784493,-8.47340229035833,0
2023-05-31,120.58000183105469,122.04000091552734,119.16999816894531,121.44999694824219,72800800,120.58000183105469,121.44999694824219,122.04000091552734,119.16999816894531,72800800,117.40000076293946,117.18125820974552,67.47822967458674,4.095635847544344,3.5628091387918897,112.84950103759766,123.67388332570982,102.0251187494855,82.88224834435977,88.6340386455521,113.28589095168259,35.25487578598021,-17.117751655640227,1
2023-06-01,122.7699966430664,123.48999786376953,119.93000030517578,120.69000244140625,54375100,122.7699966430664,120.69000244140625,123.48999786376953,119.93000030517578,54375100,118.12700042724609,118.19739247034931,70.17525645327515,4.296848043990778,3.7096169198316673,113.80550079345703,124.58829255370101,103.02270903321305,94.9438108938555,89.78421898261898,123.74390175739892,36.19111071957894,-5.056189106144503,1
2023-06-02,124.25,126.38999938964844,124.0199966430664,124.91999816894531,61215000,124.25,124.91999816894531,126.38999938964844,124.0199966430664,61215000,118.7370002746582,119.29786656664943,71.87287724829623,4.523588943822531,3.8724113246298404,114.81800079345703,125.53041960144729,104.10558198546677,87.51458888066897,88.44688270629473,153.9004174740322,37.5504484416223,-12.485411119331035,1
2023-06-05,125.30000305175781,125.80000305175781,123.02999877929688,123.36000061035156,47950100,125.30000305175781,123.36000061035156,125.80000305175781,123.02999877929688,47950100,119.64200057983399,120.3891641093964,73.04511058289518,4.733445004015294,4.044618060506932,115.80000076293945,126.57493987806114,105.02506164781775,92.89441591848184,91.78427189766876,140.7915413479175,38.296425691009,-7.105584081518161,1
2023-06-06,126.61000061035156,127.4000015258789,125.0,125.06999969482422,45695200,126.61000061035156,125.06999969482422,127.4000015258789,125.0,45695200,120.8020004272461,121.52022529138824,74.47442851120088,4.9484209817292,4.225378644751386,116.8390007019043,127.57549328755614,106.10250811625245,94.19970076198703,91.53623518704596,147.81576697089847,39.2676020580016,-5.8002992380129745,0
