close_aapl,high_aapl,low_aapl,open_aapl,volume_aapl,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r
151.0665283203125,151.86843881288326,148.60139830336453,149.7696098588517,73695900,151.0665283203125,149.7696098588517,151.86843881288326,148.60139830336453,73695900,148.7696960449219,149.10959421804802,57.72710418312162,1.612428701654892,1.9250971351841302,148.81523742675782,154.37015906481585,143.26031578869978,70.08057520370721,53.387095229957936,46.47363494112783,37.60153723414574,-29.91942479629279
151.46255493164062,151.71995365613,148.42319852737018,149.68052309089944,77167900,151.46255493164062,149.68052309089944,151.71995365613,148.42319852737018,77167900,149.5300308227539,149.53740525688303,58.385699239174315,1.6913927967750908,1.8783562675023224,148.80484313964843,154.33909495159762,143.27059132769924,73.3065433699066,65.45698580827654,48.466359788929296,36.08896385817226,-26.69345663009339
154.29400634765625,154.8979167381579,150.12603215969472,150.64084473187137,76161100,154.29400634765625,150.64084473187137,154.8979167381579,150.12603215969472,76161100,150.51410827636718,150.4022418188418,62.842950493150255,1.9598548897078558,1.8946559919434292,148.83058395385743,154.46109457378418,143.20007333393067,95.143317071942,79.51014521518528,121.4587168036754,35.44371304991081,-4.856682928058019
153.45248413085938,155.17511745555205,152.7396713831552,154.52170325241562,98944600,153.45248413085938,154.52170325241562,155.17511745555205,152.7396713831552,98944600,150.90714416503906,150.95683133011772,60.75997919328539,2.080723932235969,1.9318695800019372,148.89444122314453,154.70144166780165,143.0874407784874,86.44857837816559,84.96614627333805,137.1293807709725,34.90606843145639,-13.551421621834418
155.82850646972656,156.24432646768744,152.6109545912959,153.5217825705538,73641400,155.82850646972656,153.5217825705538,156.24432646768744,152.6109545912959,73641400,151.26057891845704,151.8425904464102,64.35269629974164,2.341250189941263,2.0137457019898024,149.1345199584961,155.63047654364144,142.63856337335076,96.98266526553101,92.85818690521286,147.78171242365067,34.64753768650274,-3.017334734469001
157.68972778320312,157.80852485445894,154.9770788401289,155.74930512262205,73938300,157.68972778320312,155.74930512262205,157.80852485445894,154.9770788401289,73938300,152.02091064453126,152.9057063258271,66.90858158052362,2.667158785059627,2.1444283186037674,149.66912841796875,157.0704271246983,142.2678297112392,99.22583738252442,94.21902700874034,165.0044378650544,34.74417951252466,-0.7741626174755835
156.25421142578125,160.52117754091816,156.2344068779623,157.70953600837723,75701800,156.25421142578125,157.70953600837723,160.52117754091816,156.2344068779623,75701800,152.5119598388672,153.51452543490967,63.14788502680009,2.7775911796735784,2.2710608908177297,150.1106750488281,157.96327107738543,142.2580790202708,70.89800521412114,89.03550262072554,159.4687095896036,35.35309725780865,-29.101994785878862
157.3432159423828,159.93706781022715,156.10569609721924,157.24422341863578,67622100,157.3432159423828,157.24422341863578,159.93706781022715,156.10569609721924,67622100,153.33763122558594,154.21065098172295,64.76580501731513,2.9193309809983248,2.400714908853849,150.5824172973633,158.964839518729,142.19999507599758,77.90767352213763,82.6771720395944,142.43180416956355,35.85947558360093,-22.092326477862372
158.65003967285156,158.73913747364256,156.2740076797667,157.27391824812167,59196500,158.65003967285156,157.27391824812167,158.73913747364256,156.2740076797667,59196500,154.5008972167969,155.01781256192814,66.65755641379756,3.1013600006377544,2.5408439272106302,151.25265731811524,159.95830650867532,142.54700812755516,86.99235740121267,78.59934537915714,126.32171334552739,36.32968402897948,-13.00764259878732
156.69973754882812,159.1648829259014,156.2938273470206,158.34316780021032,52390300,156.69973754882812,158.34316780021032,159.1648829259014,156.2938273470206,52390300,155.27410125732422,155.32361710500086,61.362480600148466,3.053052538887414,2.6432856495459873,151.76548614501954,160.48582099341388,143.0451512966252,73.43438638159685,79.44480576831572,102.73228585349125,36.85533530309469,-26.56561361840314
156.0760040283203,156.9076288835252,154.42267925169685,156.3928163743877,45992200,156.0760040283203,156.3928163743877,156.9076288835252,154.42267925169685,45992200,155.775048828125,155.46041472742257,59.72835577674568,2.9306556707645655,2.700759653789703,152.27237243652343,160.75419696969536,143.7905479033515,69.09836023936914,76.50836800739289,66.43936309223676,36.38928528995036,-30.90163976063086
159.16485595703125,159.44205919265104,157.75903523168998,157.778824672489,51305700,159.16485595703125,157.778824672489,159.44205919265104,157.75903523168998,51305700,156.54527893066407,156.1339494964423,64.73663729121262,3.0477670456565136,2.7701611321630653,153.03765487670898,161.09642118167702,144.97888857174095,90.57122047855741,77.7013223665078,112.9062310557834,36.55077118552885,-9.428779521442578
160.73898315429688,160.8478855082498,159.65986944195512,159.9172681392784,49501700,160.73898315429688,159.9172681392784,160.8478855082498,159.65986944195512,49501700,157.1897766113281,156.97122834332495,66.98966590272816,3.230359984220911,2.8622009025746347,153.85194244384766,161.56006056473288,146.14382432296244,99.25524308006192,86.30827459932948,132.02557193485853,36.99249895923758,-0.7447569199380953
163.2536163330078,163.35262396586768,160.29347845168977,160.8181856716707,68749800,163.2536163330078,160.8181856716707,163.35262396586768,160.29347845168977,68749800,158.16988983154297,158.11348070508546,70.25872022495932,3.537201429156056,2.997201007890919,154.53851699829102,162.99182271128464,146.0852112852974,99.33682891369308,96.38776415743747,148.81884451748104,37.86604320811727,-0.6631710863069239
164.51095581054688,164.62975289569243,162.58042764470542,162.62993146566447,56976200,164.51095581054688,162.62993146566447,164.62975289569243,162.58042764470542,56976200,159.038134765625,159.27665799698752,71.76439741645332,3.837594867935593,3.165279779899854,155.14935684204102,164.57529736638963,145.7234163176924,99.26698123212567,99.28635107529355,153.44522798775256,38.889594305685065,-0.7330187678743277
163.97634887695312,165.17425973324032,163.46153634610226,164.9366655701128,46278300,163.97634887695312,164.9366655701128,165.17425973324032,163.46153634610226,46278300,159.666796875,160.13114724789034,70.1384916913262,3.9865658709327647,3.3295369981064367,155.84385375976564,165.71175746235275,145.97595005717852,92.03952192753191,96.88111069111689,140.47286173245107,39.92944380878486,-7.960478072468088
162.12501525878906,163.40214436262949,160.18459235196994,163.09524181864398,51511700,162.12501525878906,163.09524181864398,163.40214436262949,160.18459235196994,51511700,160.25387725830078,160.49366870441736,64.67398777231595,3.910165361052151,3.44566267069558,156.38291854858397,166.38559400817456,146.38024308899338,75.7289627211958,89.01182196028446,93.21175661207191,39.30482608124624,-24.2710372788042
163.0160369873047,163.3130448064106,160.38259082111486,160.80829044689202,45390100,163.0160369873047,160.80829044689202,163.3130448064106,160.38259082111486,45390100,160.82115936279297,160.95228111948776,66.04513660370972,3.8768257791064684,3.531895292377758,157.07939529418945,166.8908839832219,147.267906605157,82.82121844887703,83.52990103253491,91.48757283258631,38.72482390567467,-17.178781551122963
160.41229248046875,160.41229248046875,158.48176428720794,159.80838211165943,47716900,160.41229248046875,159.80838211165943,160.41229248046875,158.48176428720794,47716900,160.99738464355468,160.85410136693883,58.85601850955463,3.5988185587563635,3.545279945653479,157.74914093017577,166.49236017934916,149.00592168100238,55.709141916891895,71.41977436232158,44.3443996139446,37.35300851226532,-44.290858083108105
159.194580078125,160.73900266239136,158.90746697083827,160.72910794044708,47644200,159.194580078125,160.72910794044708,160.73900266239136,158.90746697083827,47644200,161.2468688964844,160.55237022351812,55.797036290668956,3.242855005773606,3.4847949576775044,158.2604850769043,166.03178479857957,150.48918535522904,44.38324983587072,60.97120340054655,34.9203281037649,36.17226789117243,-55.61675016412928
158.50155639648438,160.441979159197,158.18474404786926,159.61036940374873,50133100,158.50155639648438,159.61036940374873,160.441979159197,158.18474404786926,50133100,161.4894241333008,160.17949498223925,54.07450678712073,2.871726629194427,3.362181291980889,158.6322364807129,165.66795415926265,151.59651880216313,37.93746558275284,46.00995244517182,15.321017228281802,34.75530836847283,-62.06253441724716
163.9070281982422,164.1446374499689,159.8083630212289,160.01627300479524,68445600,163.9070281982422,160.01627300479524,164.1446374499689,159.8083630212289,68445600,161.96364135742186,160.85722829423977,63.5313370287178,2.9794360319669977,3.285632239978111,159.25446014404298,165.82990635955323,152.67901392853273,88.21353253902062,56.844749319214735,92.75327993527434,34.45596306312748,-11.786467460979384
163.560546875,164.65946521821587,162.18442526560762,162.94672669437054,49386500,163.560546875,162.94672669437054,164.65946521821587,162.18442526560762,49386500,162.24579772949218,161.3487407634689,62.6409455898941,3.0022305179607542,3.2289518955746397,159.71778717041016,166.1337875922701,153.30178674855023,84.99092425517836,70.38064079231727,104.22993146722334,34.301172171551165,-15.009075744821645
163.58033752441406,163.73874370809605,162.39232135968928,163.4417358903036,41516200,163.58033752441406,163.4417358903036,163.73874370809605,162.39232135968928,41516200,162.27846984863282,161.75448562909529,62.67312510613351,2.987454733801286,3.1806524632199693,160.22417984008788,166.16323547896317,154.2851242012126,85.17499625694624,86.12648435038174,88.77260557282888,34.1574377722303,-14.825003743053758
164.80795288085938,165.73857027099072,163.99613256812546,164.4416518212544,49923000,164.80795288085938,164.4416518212544,165.73857027099072,163.99613256812546,49923000,162.30816955566405,162.30966149305237,64.70405706897819,3.0397626266828013,3.1524744959125357,160.67315216064452,166.57263378916346,154.77367053212558,88.33744841588042,86.16778964266835,119.40862406282994,34.51063876742591,-11.66255158411958
165.95639038085938,166.48109766330478,163.8872454167369,164.14465925023921,47720200,165.95639038085938,164.14465925023921,166.48109766330478,163.8872454167369,47720200,162.50617370605468,162.97270310901726,66.53827848519121,3.1377166723685264,3.1495229312037343,161.08648529052735,167.24463951036657,154.92833107068813,93.6754469883109,89.06263055371251,120.66904573472986,35.006858363349636,-6.324553011689104
164.9861602783203,166.19398100625685,163.90704646438456,164.43175373561738,52456400,164.9861602783203,164.43175373561738,166.19398100625685,163.90704646438456,52456400,162.79228820800782,163.33878623070873,63.534362967199904,3.1013065669639843,3.139879658355784,161.5230827331543,167.4839310745393,155.5622343917693,81.98078994363128,87.99789511594086,99.59705342537582,35.46763370242167,-18.019210056368724
163.3724365234375,164.78815208279067,162.8477292777316,163.40213579346278,58337300,163.3724365234375,163.40213579346278,164.78815208279067,162.8477292777316,58337300,162.8279281616211,163.34490446575032,58.781088336457294,2.9087075060214715,3.0936452278889215,161.82454376220704,167.51294973852856,156.13613778588552,62.529789785194815,79.39534223904566,58.26847345908562,35.28775910206774,-37.470210214805185
163.67933654785156,163.94664508043508,162.25371118266517,163.35262947612597,41949600,163.67933654785156,163.35262947612597,163.94664508043508,162.25371118266517,41949600,163.15463256835938,163.40571029885965,59.40314371007959,2.7491451951961494,3.024745221350367,162.07600860595704,167.62376313312845,156.52825407878564,66.22900559300548,70.24652844061053,43.525518643165476,34.78788993773241,-33.77099440699452
162.13490295410156,164.64953661232676,162.09529385976796,163.54072367407858,48714100,162.13490295410156,163.54072367407858,164.64953661232676,162.09529385976796,48714100,163.44866485595702,163.17465441799453,54.91200157462105,2.469600018892038,2.9137161808587013,162.3477668762207,167.31787811006933,157.37765564237208,47.61319357076293,58.79066298298775,28.376044329401143,34.54271950183195,-52.38680642923707
162.12501525878906,163.62984381357916,161.1746083552498,161.43200707778223,45498800,162.12501525878906,161.43200707778223,163.62984381357916,161.1746083552498,45498800,163.8110107421875,162.9838109345026,54.883392827377925,2.22165079089217,2.7753031028653954,162.65021743774415,166.70965362035847,158.59078125512983,47.4940123524732,53.77873717208055,-6.076106465493005,33.781391081264005,-52.5059876475268
166.72857666015625,166.8770729984066,163.54072434320634,163.54072434320634,64902300,166.72857666015625,163.54072434320634,166.8770729984066,163.54072434320634,64902300,164.0931655883789,163.66467743007598,64.22795372375788,2.369306284837336,2.6941037392597837,163.02840347290038,167.12766892797023,158.92913801783052,98.2916392247079,64.46628171598134,129.77307578547507,34.04035514389149,-1.7083607752921033
167.98590087890625,168.15421688581486,166.2038842356674,166.80779457565893,55209200,167.98590087890625,166.80779457565893,168.15421688581486,166.2038842356674,55209200,164.53570098876952,164.45035442077238,66.28205382195182,2.5582895150953675,2.666940894426901,163.39074935913087,167.87916401612512,158.9023347021366,98.31168598736765,81.36577918818291,183.62183770206957,34.59371145031958,-1.6883140126323475
167.8968048095703,168.74821914844807,166.95629265889536,167.5899022757501,52472900,167.8968048095703,167.5899022757501,168.74821914844807,166.95629265889536,52472900,164.96734771728515,165.07698176419018,65.99287212863757,2.6700916242668313,2.667571040394887,163.62290878295897,168.52060417895376,158.72521338696419,91.94001660655113,96.18111393954223,170.9635735398767,35.24835845351258,-8.05998339344888
166.85726928710938,168.64921071415353,165.8672534099648,168.39179691797213,48425700,166.85726928710938,168.39179691797213,168.64921071415353,165.8672534099648,48425700,165.17227935791016,165.40067040472093,62.56315012018216,2.6443315641419645,2.6629231451443025,163.7402244567871,168.82617180139908,158.65427711217512,78.84809515467119,89.69993258286331,123.78208428413653,35.212669072715336,-21.151904845328815
165.77818298339844,169.21353985292495,165.4910849784499,167.80771888799373,65136000,165.77818298339844,167.80771888799373,169.21353985292495,165.4910849784499,65136000,165.15445861816406,165.46930905538954,59.12791860820196,2.507933389512857,2.6319251940180135,163.83031616210937,168.99305752436763,158.6675747998511,57.26600145156087,76.0180377375944,100.86737543347697,35.33703525433489,-42.73399854843913
164.13473510742188,165.3722550253471,162.66951575440282,163.24372680909343,81235400,164.13473510742188,163.24372680909343,165.3722550253471,162.66951575440282,81235400,165.0693161010742,165.22665924666813,54.24291528666416,2.241387030229646,2.5538175612603404,163.93080215454103,169.0347645936223,158.82683971545976,36.82239055063646,57.64549571895618,7.700276058324201,33.94652678370307,-63.17760944936354
171.8370819091797,172.55978934902075,169.0551242996228,169.27292902501793,113316400,171.8370819091797,169.27292902501793,172.55978934902075,169.0551242996228,113316400,165.91578063964843,166.42855427621566,67.70821757488451,2.6214437639203254,2.5673428017923374,164.37185440063476,170.5042941348596,158.2394146664099,93.65220947970465,62.58020049396733,199.48127584678636,34.43966440192965,-6.347790520295344
171.7677764892578,172.11428813282294,170.3916548495959,170.7579559365768,55962800,171.7677764892578,170.7579559365768,172.11428813282294,170.3916548495959,55962800,166.72462463378906,167.39932195131422,67.51569073187686,2.883806370619567,2.630635515557784,164.93962860107422,171.58204183057387,158.29721537157457,93.04347589909848,74.5060253098132,180.08250864608934,34.897577904568614,-6.956524100901515
170.05503845214844,171.80735575023974,169.8867375588741,171.32225761857964,45326900,170.05503845214844,171.32225761857964,171.80735575023974,169.8867375588741,45326900,167.51663818359376,167.88217949692043,62.765822522962665,2.9198685538695486,2.688482123220137,165.4826515197754,171.93048255301278,159.03482048653802,77.99990269594565,88.23186269158293,138.44815733016642,35.08514894058972,-22.000097304054346
171.82717895507812,172.29248769554175,170.1837487273319,171.29257694818676,53724500,171.82717895507812,171.29257694818676,172.29248769554175,170.1837487273319,53724500,168.48685455322266,168.59945212567635,65.47248475235116,3.0562148793975155,2.7620286744556126,166.14893264770507,172.32163632752096,159.97622896788917,93.56522839344015,88.20286899616143,140.55115787066185,35.365786567627794,-6.434771606559854
172.01527404785156,172.84688383352895,170.4510470092042,172.11428168700377,49514700,172.01527404785156,172.11428168700377,172.84688383352895,170.4510470092042,49514700,169.0155242919922,169.22051065698093,65.75701465489125,3.1432150007657356,2.8382659397176373,166.55434494018556,173.13632028074605,159.97236959962507,92.87534134004186,88.14682414314255,129.21113121892094,35.75062850366148,-7.124658659958148
171.0833740234375,172.5605284867848,169.52689179090092,172.1243165202818,45497800,171.0833740234375,172.1243165202818,172.5605284867848,169.52689179090092,45497800,169.3252716064453,169.55921308724575,62.98756209601371,3.101217771961217,2.8908563061663535,166.93048629760742,173.64363202945776,160.21734056575707,84.8914651357128,90.44401162306492,99.51934466471378,35.61826141846865,-15.108534864287188
170.5876922607422,171.71787100649163,169.99285497252012,171.6682987112497,37266700,170.5876922607422,171.6682987112497,171.71787100649163,169.99285497252012,37266700,169.5943603515625,169.7462093006087,61.50377391373819,2.9934308820336923,2.911371221339821,167.28085403442384,173.98947737635515,160.57223069249252,80.64480591645669,86.13720413073713,82.93967096815281,35.4953491250753,-19.355194083543307
170.5876922607422,171.64846676768477,170.3200139683082,170.5083796138232,42110300,170.5876922607422,170.5083796138232,171.64846676768477,170.3200139683082,42110300,169.96740264892577,169.89920620245113,61.50377391373819,2.8748692915544893,2.904070835382755,167.56984100341796,174.3252507658869,160.81443124094903,77.80180931629677,81.11269345615541,76.01803304036397,35.38121628121005,-22.198190683703224
171.20233154296875,171.4402543357864,168.9518826544196,170.23077817517168,57951600,171.20233154296875,170.23077817517168,171.4402543357864,168.9518826544196,57951600,170.50981750488282,170.13613808254522,62.765174898725064,2.798248167207902,2.8829063017477843,167.83213806152344,174.72261808789284,160.94165803515403,83.84108467165306,80.76256663480218,61.86984619355385,34.485019748486444,-16.15891532834693
173.54200744628906,173.73037308197308,171.0932844370763,171.50966446616422,65496700,173.54200744628906,171.50966446616422,173.73037308197308,171.0932844370763,65496700,171.45054473876954,170.75538705777137,67.17444908420966,2.8929693165777906,2.884918904713786,168.2599304199219,175.44653556810553,161.07332527173824,98.29700691270556,86.6466336335518,100.55725970830592,34.36735608989614,-1.7029930872944392
173.65106201171875,174.8704617599002,173.43295602393476,174.8704617599002,55772400,173.65106201171875,174.8704617599002,174.8704617599002,173.43295602393476,55772400,171.63194274902344,171.28187341303453,67.3684164953493,2.9429122414849758,2.8965175720680243,168.77386169433595,175.95899445490457,161.58872893376733,90.00569506961165,90.71459555132343,114.92284556627655,34.56984254442322,-9.994304930388356
172.6993408203125,173.20495707678998,171.95580173946098,172.48123481307542,43570900,172.6993408203125,172.48123481307542,173.20495707678998,171.95580173946098,43570900,171.7250991821289,171.53959475981233,63.82394906853518,2.8725830734626925,2.891730672346958,169.224861907959,176.20365607287803,162.24606774303996,82.20530655074242,90.16933617768655,79.45800665660356,33.94313609824081,-17.79469344925758
170.0820770263672,171.8864057178537,169.8044903241909,171.6385593675291,50747300,170.0820770263672,171.6385593675291,171.8864057178537,169.8044903241909,50747300,171.7278030395508,171.27459153554958,55.219731525862535,2.575961307848843,2.828576799447335,169.62222061157226,175.80003998391786,163.44440123922666,60.753987999164096,77.65499653983939,27.374733306326657,32.324732906542025,-39.246012000835904
170.35964965820312,170.93465495874622,169.0510289027881,169.61611066863975,45143500,170.35964965820312,169.61611066863975,170.93465495874622,169.0510289027881,45143500,171.58105010986327,171.10823846694112,55.89876670377046,2.336352199347999,2.730131879427468,170.03395233154296,175.16761601937952,164.9002886437064,23.785556950315005,55.58161716674051,5.818113463451133,30.490514914445225,-76.214443049685
171.499755859375,172.4019050243478,170.21095188854838,170.92475054539574,56058300,171.499755859375,170.92475054539574,172.4019050243478,170.21095188854838,56058300,171.5294982910156,171.1794234473836,58.67090459157353,2.2129478118770294,2.6266950659173807,170.27251129150392,175.2092587714692,165.33576381153864,43.04873111514347,42.529425354874185,42.99934564621983,29.323469792986913,-56.95126888485653
173.91871643066406,174.2557989304357,171.61871039409903,171.82690796374212,54835000,173.91871643066406,171.82690796374212,174.2557989304357,171.61871039409903,54835000,171.8130325317383,171.67747671707096,63.86134536158144,2.284010199894368,2.5581580927127785,170.56915206909179,175.63203046233804,165.50627367584553,83.91936117986805,50.25121641510884,110.96905197621112,28.844516402583167,-16.080638820131956
175.77261352539062,177.44805707235744,175.04890650518007,175.4355461600694,55964400,175.77261352539062,175.4355461600694,177.44805707235744,175.04890650518007,55964400,172.33152465820314,172.42204704585635,67.25547589371607,2.46154648068503,2.538835770307229,170.96294250488282,176.34804865479867,165.57783635496696,80.28002410791522,69.08270546764224,204.74003865258385,29.254308157733696,-19.719975892084772
175.72305297851562,177.80496826079084,175.23726871202743,175.80236562165695,99625300,175.72305297851562,175.80236562165695,177.80496826079084,175.23726871202743,99625300,172.84506072998047,173.0222299427035,67.07411374511152,2.5686364977283063,2.5447959157914446,171.40623168945314,176.8259887754528,165.98647460345347,76.48373262338119,80.22770597038816,188.62593108080796,29.720222969442027,-23.516267376618814
178.53857421875,178.56831456742498,175.4057930547119,176.16916396782793,68901800,178.53857421875,176.16916396782793,178.56831456742498,175.4057930547119,68901800,173.57868499755858,174.02520162925737,71.73690636981156,2.8478667069093433,2.6054100740150243,172.04425125122071,177.6642660705918,166.42423643184964,99.69073405870263,85.484830263333,194.9075619235494,30.33815017837273,-0.3092659412973744
179.3911590576172,180.21401063542314,177.7157155545107,179.47047169338217,61945900,179.3911590576172,179.47047169338217,180.21401063542314,177.7157155545107,61945900,174.1636001586914,175.0008302525955,72.98453286673313,3.1021949581499086,2.704767050842001,172.80707244873048,178.05495807913496,167.559186818326,92.69364032095979,89.62270233434788,211.07670899513272,31.289367243137992,-7.306359679040216
178.03297424316406,183.35670847100744,176.50623240767692,181.05670243794387,121946500,178.03297424316406,181.05670243794387,183.35670847100744,176.50623240767692,121946500,174.60179138183594,175.5521291599716,67.84648447887115,3.1577571075910953,2.79536506219182,173.1168670654297,178.8116231054469,167.42211102541248,63.04200900705901,85.1421277955738,172.92732535248078,32.77591324122005,-36.95799099294099
177.66616821289062,178.56831734898336,175.90148844243106,178.41961560329207,64848400,177.66616821289062,178.41961560329207,178.56831734898336,175.90148844243106,64848400,175.09847412109374,175.93649989686597,66.4851824188114,3.136041990264374,2.863500447806331,173.41178665161132,179.3999044874236,167.42366881579903,60.495598276767204,72.07708253492866,102.67081887822778,33.828966441326216,-39.504401723232796
176.28814697265625,179.64894264257165,175.79245430672572,176.90280103766142,61944600,176.28814697265625,176.90280103766142,179.64894264257165,175.79245430672572,61944600,175.71908111572264,176.00043572882782,61.49335599144726,2.9733627311405257,2.8854729044731697,173.72344207763672,179.6285396078784,167.81834454739504,50.589124657494175,58.04224398044013,86.6480770205224,35.01222310418675,-49.410875342505825
179.0144500732422,179.28211321134853,175.93124119908015,176.36743802214428,50214900,179.0144500732422,176.36743802214428,179.28211321134853,175.93124119908015,50214900,176.58456115722657,176.54843833690313,66.80374791227834,3.029505863997457,2.914279496378027,174.08280563354492,180.34646259544218,167.81914867164767,69.6466121930219,60.24377837576109,93.9507438121748,36.11096143398583,-30.353387806978105
179.40110778808594,180.66015634842165,179.0739487923587,179.93644924551378,48870700,179.40110778808594,179.93644924551378,180.66015634842165,179.0739487923587,48870700,177.37469635009765,177.06710550984545,67.48854906389198,3.0698128557219206,2.945386168246806,174.45209732055665,181.0467787628836,167.8574158782297,72.34943880814284,64.1950585528863,114.34786593792326,37.39685245293374,-27.65056119185717
